Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Normal,0.0182,0.0744,-0.5158,-0.3904,4320.0
Normal,0.0212,0.0748,-0.5974,-0.2852,4320.0
Normal,0.0129,0.0701,-0.3284,-0.3857,4320.0
Normal,0.0157,0.0581,-0.0008,-0.6249,8400.0
Normal,0.0086,0.048,-0.1005,-0.5171,8400.0
Normal,0.0045,0.0458,0.0226,-0.5134,8400.0
Normal,0.0146,0.0557,-0.1678,-0.3315,4080.0
Normal,0.0134,0.0584,-0.2262,-0.5161,4080.0
Normal,0.0142,0.0614,-0.266,-0.7423,4320.0
Normal,0.0202,0.0651,-0.487,-0.5855,4320.0
Normal,0.0061,0.0628,-0.487,-0.4578,960.0
Normal,0.0075,0.0662,-0.3484,-0.3995,240.0
Normal,0.0096,0.0804,0.1,-0.3432,960.0
Normal,0.007,0.0853,0.3233,-0.2849,480.0
Normal,0.0258,0.0926,0.1547,-0.8123,480.0
Normal,0.0211,0.089,0.28,-0.6228,480.0
Normal,0.0142,0.0756,0.3479,-0.1452,2640.0
Normal,0.015,0.0696,0.1333,-0.3322,8400.0
Normal,0.0022,0.0546,-0.2818,-0.4489,8400.0
Normal,0.0175,0.0633,-0.1404,-0.3971,960.0
Normal,0.0148,0.0619,0.0033,-0.4483,960.0
Normal,0.0115,0.0618,0.0528,-0.485,240.0
Normal,0.0183,0.0663,-0.0106,-0.6303,240.0
Normal,0.0026,0.0628,-0.0195,-0.5388,4320.0
Normal,0.0144,0.0685,-0.163,-0.7149,4320.0
Normal,0.0221,0.0707,-0.2836,-0.7165,4320.0
Normal,0.0104,0.0657,-0.066,-0.7891,4320.0
Normal,0.0185,0.0619,-0.1045,-0.8226,240.0
Normal,0.007,0.0594,-0.1987,-0.6345,960.0
Normal,0.0053,0.0584,-0.4959,0.0337,480.0
Normal,0.0167,0.067,-0.6092,0.1273,480.0
Normal,0.0155,0.0704,-0.4565,-0.2491,480.0
Normal,0.0228,0.0711,-0.5425,-0.1668,4320.0
Normal,0.0189,0.0749,-0.3062,-0.6846,4320.0
Normal,0.0072,0.0709,-0.2757,-0.3934,4320.0
Normal,0.0123,0.0731,-0.2203,-0.1911,480.0
Normal,0.0096,0.0726,-0.1625,-0.1865,480.0
Normal,0.0118,0.0654,-0.1557,0.1713,480.0
Normal,0.0248,0.0641,0.0075,-0.3972,4320.0
Normal,0.0113,0.0606,-0.3515,-0.3264,4320.0
Normal,0.0166,0.0627,-0.3872,-0.4062,4320.0
Normal,0.0127,0.0635,-0.453,-0.3132,4320.0
Normal,0.0053,0.0608,-0.3326,-0.3866,4320.0
Normal,0.0178,0.0625,-0.0151,-0.2352,4320.0
Normal,0.0151,0.0592,0.0933,0.1875,720.0
Normal,0.0148,0.0587,0.2297,-0.218,480.0
Normal,0.0261,0.0665,0.0482,-0.3973,480.0
Normal,0.0054,0.0682,-0.1849,-0.2879,480.0
Normal,0.0134,0.0762,0.0349,-0.1222,480.0
Normal,0.0205,0.0782,-0.1259,-0.1778,480.0
Normal,0.0059,0.0732,0.0806,0.0451,240.0
Normal,0.024,0.0685,0.0933,0.1703,4080.0
Normal,0.0107,0.0561,-0.2587,-0.3925,8400.0
Normal,0.0057,0.053,-0.3274,-0.1346,8400.0
Normal,0.0207,0.0584,-0.0009,0.0973,240.0
Normal,0.0133,0.0586,-0.127,0.3793,4320.0
Normal,0.02,0.0663,-0.2225,-0.078,4320.0
Normal,0.0221,0.0711,-0.4133,0.0481,4320.0
Normal,0.0044,0.0677,-0.3229,-0.2776,4320.0
Normal,0.0121,0.067,-0.4105,-0.187,4320.0
Normal,0.0128,0.0671,-0.2516,-0.1207,240.0
Normal,0.0096,0.0652,-0.0534,-0.4001,240.0
Normal,0.0284,0.0714,-0.1014,-0.6196,480.0
Normal,0.0123,0.0704,0.2446,-0.7181,480.0
Normal,0.0152,0.0702,0.0812,-0.7785,480.0
Normal,0.0166,0.0703,0.0397,-0.7806,480.0
Normal,0.0064,0.0616,0.0369,-0.6097,4320.0
Normal,0.0239,0.0657,-0.2656,-0.5929,8400.0
Normal,0.0057,0.064,-0.3487,-0.159,720.0
Normal,0.0125,0.0628,-0.4626,0.0941,720.0
Normal,0.0177,0.0639,-0.5804,0.2503,720.0
Normal,0.0041,0.0634,-0.587,0.0515,720.0
Normal,0.0191,0.0622,-0.535,-0.0355,4320.0
Normal,0.0175,0.0644,-0.4174,-0.3242,4320.0
Normal,0.0068,0.063,-0.1784,-0.4654,4320.0
Normal,0.0181,0.0632,-0.1587,-0.6865,4320.0
Normal,0.013,0.0589,-0.1568,-0.4316,8400.0
Normal,0.0002,0.0549,-0.1855,-0.2465,240.0
Normal,0.0214,0.068,0.0046,-0.105,480.0
Normal,0.0083,0.0657,0.2274,0.0784,480.0
Normal,0.017,0.0722,0.1492,-0.4125,480.0
Normal,0.0273,0.0786,-0.1269,-0.3456,480.0
Normal,0.0041,0.0674,0.1659,-0.1521,4320.0
Normal,0.0165,0.0676,-0.0261,-0.1733,240.0
Normal,0.0105,0.0621,-0.1576,0.1224,8400.0
Normal,0.0134,0.0551,-0.1685,-0.3474,8400.0
Normal,0.0265,0.0561,-0.4337,0.2324,8400.0
Normal,0.0106,0.062,-0.612,-0.0334,4080.0
Normal,0.0125,0.0696,-0.4565,-0.3438,4080.0
Normal,0.0119,0.073,-0.2667,-0.5115,4080.0
Normal,0.0011,0.0731,0.0262,-0.666,4320.0
Normal,0.0273,0.0739,-0.1403,-0.4126,4320.0
Normal,0.02,0.0655,0.2344,-0.2619,480.0
Normal,0.0098,0.0606,0.1444,0.0723,240.0
Normal,0.0244,0.064,-0.1135,0.1075,240.0
Normal,-0.0031,0.0591,-0.1007,-0.5107,480.0
Normal,0.0133,0.0744,0.0957,-0.3873,480.0
Normal,0.0237,0.0781,-0.1195,-0.5588,480.0
Normal,0.0087,0.0784,0.0598,-0.5908,240.0
Normal,0.0249,0.0767,-0.1825,-0.292,4080.0
Normal,0.0101,0.0609,-0.3496,-0.2863,4080.0
Normal,0.0045,0.0591,-0.467,-0.102,720.0
Normal,0.0166,0.0568,-0.4111,-0.0068,4080.0
Normal,0.0104,0.0533,-0.4998,0.2242,4080.0
Normal,0.0144,0.0597,-0.4027,0.0052,4080.0
Normal,0.0228,0.0671,-0.1905,0.0102,4320.0
Normal,0.0033,0.0699,0.0154,-0.2145,4320.0
Normal,0.0111,0.0745,-0.0856,-0.4814,4320.0
Normal,0.0104,0.0709,-0.0851,-0.2405,4320.0
Normal,-0.0027,0.0661,-0.2295,-0.3224,240.0
Normal,0.03,0.0748,-0.4257,-0.1535,240.0
Normal,0.0176,0.0721,-0.233,-0.4083,480.0
Normal,0.0151,0.0794,-0.1291,-0.7777,480.0
Normal,0.0186,0.0832,-0.2776,-0.6695,4080.0
Normal,-0.0014,0.0771,-0.0646,-0.4568,4080.0
Normal,0.0118,0.078,-0.3145,-0.2939,4320.0
Normal,0.0109,0.0771,-0.3937,-0.2248,4320.0
Normal,0.0142,0.0694,-0.2184,-0.1151,8400.0
Normal,0.0177,0.0655,-0.1683,-0.3479,4080.0
Normal,0.0082,0.0644,-0.0001,-0.6343,8400.0
Normal,0.0122,0.0602,0.1312,-0.7937,4320.0
Normal,0.0201,0.0711,0.072,-0.7776,4320.0
Normal,0.008,0.0759,-0.1697,-0.2479,4320.0
Normal,0.0153,0.076,-0.4194,0.0195,4320.0
Normal,0.0111,0.0768,-0.4318,-0.0683,4080.0
Normal,-0.0037,0.0641,-0.6268,0.3332,4080.0
Normal,0.0218,0.0696,0.0159,0.0191,480.0
Normal,0.0099,0.0689,0.3491,-0.152,480.0
Normal,0.0156,0.0651,0.383,-0.205,480.0
Normal,0.0248,0.072,0.0407,-0.45,480.0
Normal,-0.0019,0.0621,-0.1024,-0.5012,4320.0
Normal,0.0183,0.069,-0.3761,-0.424,4320.0
Normal,0.0095,0.0693,-0.1639,-0.6503,480.0
Normal,0.0077,0.0633,-0.2409,-0.4617,480.0
Normal,0.02,0.0615,-0.2815,-0.4549,8400.0
Normal,0.0128,0.0519,-0.5377,-0.1331,8400.0
Normal,0.0107,0.0524,-0.484,-0.0035,8400.0
Normal,0.014,0.0592,-0.3732,-0.0303,4320.0
Normal,0.0058,0.0636,-0.3688,-0.0633,4080.0
Normal,0.0094,0.0716,-0.1543,-0.4749,4320.0
Normal,0.0173,0.0707,-0.2834,-0.2657,4320.0
Normal,0.0055,0.0636,0.0259,-0.0882,4320.0
Normal,0.0197,0.0606,0.1693,-0.3954,8400.0
Normal,0.0072,0.0528,0.0819,-0.2518,8400.0
Normal,0.0051,0.0583,-0.2885,-0.1373,8400.0
Normal,0.02,0.0742,-0.2023,0.1083,480.0
Normal,0.0087,0.076,-0.0624,-0.2335,480.0
Normal,0.0182,0.0782,-0.2961,-0.1904,480.0
Normal,0.0162,0.0731,-0.0458,-0.0594,480.0
Normal,0.0039,0.0599,-0.1395,-0.4582,8400.0
Normal,0.0142,0.0574,-0.0853,-0.4704,240.0
Normal,0.0133,0.0531,-0.0422,-0.3402,8400.0
Normal,0.0167,0.0528,-0.1569,-0.1004,8400.0
Normal,0.0188,0.0605,-0.7364,0.6146,4080.0
Normal,0.003,0.0664,-0.5548,-0.2706,4080.0
Normal,0.0089,0.0745,-0.3524,-0.4406,4080.0
Normal,0.0087,0.0771,-0.238,-0.6195,4320.0
Normal,0.011,0.0685,-0.0987,-0.2108,4320.0
Normal,0.0255,0.0616,0.0714,-0.1247,8400.0
Normal,0.0099,0.0513,0.0996,-0.2393,8400.0
Normal,0.0087,0.0472,-0.0549,-0.3903,8400.0
Normal,0.0121,0.0505,-0.2727,-0.4121,8400.0
Normal,0.0031,0.0526,-0.3809,-0.6505,4320.0
Normal,0.0173,0.0598,-0.3557,-0.5845,4320.0
Normal,0.0139,0.0643,-0.3587,-0.8917,4320.0
Normal,0.0136,0.0629,-0.2982,-0.7634,4320.0
Normal,0.0145,0.0564,-0.085,-0.5175,8400.0
Normal,0.0051,0.0468,-0.1209,-0.1618,8400.0
Normal,0.0107,0.0386,0.1514,0.2277,8400.0
Normal,0.0111,0.0423,-0.1139,0.3786,4320.0
Normal,0.0134,0.0519,-0.5089,0.1976,4320.0
Normal,0.0176,0.0571,-0.6023,0.0135,4320.0
Normal,0.0134,0.0654,-0.4834,-0.3807,4080.0
Normal,0.0021,0.0635,-0.1686,-0.5984,4320.0
Normal,0.0114,0.0655,-0.0765,-0.5489,480.0
Normal,0.0079,0.0642,0.0549,-0.5601,240.0
Normal,0.017,0.0597,0.0453,-0.7986,8400.0
Normal,0.0284,0.0621,-0.24,-0.0746,4320.0
Normal,0.0064,0.0637,-0.6409,0.5067,4320.0
Normal,0.0161,0.0677,-0.7664,0.6258,4320.0
Normal,0.0043,0.0674,-0.496,0.0622,4320.0
Normal,0.004,0.0647,-0.4903,0.1148,480.0
Normal,0.0267,0.064,-0.1374,-0.6981,8400.0
Normal,0.0134,0.0596,0.0391,-0.6558,8400.0
Normal,0.0167,0.0583,0.0382,-0.6891,8400.0
Normal,0.0122,0.0607,-0.1113,-0.5335,720.0
Normal,-0.0005,0.0583,-0.3467,-0.5236,4320.0
Normal,0.0147,0.0675,-0.208,-0.4249,4320.0
Normal,0.0194,0.0699,-0.2715,-0.4931,4320.0
Normal,0.0096,0.0756,-0.1356,-0.9587,4320.0
Normal,0.0231,0.0834,-0.0179,-0.8209,240.0
Normal,0.0048,0.0778,0.1775,-0.405,480.0
Normal,0.0047,0.0755,0.1503,-0.213,480.0
Normal,0.0221,0.0732,-0.0626,0.1893,720.0
Normal,0.0007,0.0638,-0.454,-0.1419,240.0
Normal,0.0207,0.07,-0.3658,-0.0258,480.0
Normal,0.0096,0.0798,-0.3961,-0.4355,480.0
Normal,0.0087,0.0821,-0.2196,-0.5804,480.0
Normal,0.0173,0.0837,-0.4144,-0.4385,480.0
Normal,0.006,0.0782,-0.2826,-0.457,480.0
Normal,0.0161,0.0676,-0.1728,-0.1368,720.0
Normal,0.0116,0.0593,-0.3838,0.2745,4320.0
Normal,0.0119,0.0548,-0.2945,-0.048,4320.0
Normal,0.0097,0.058,-0.5755,0.1176,4320.0
Normal,0.0102,0.0629,-0.4992,-0.3798,4320.0
Normal,0.0023,0.0611,-0.3005,-0.5819,4320.0
Normal,0.0156,0.0657,-0.2291,-0.6479,480.0
Normal,0.0132,0.0599,0.0688,-0.8468,480.0
Normal,0.0124,0.0561,0.2867,-0.4847,480.0
Normal,0.0238,0.0581,-0.0058,-0.3491,8400.0
Normal,0.001,0.0526,-0.226,0.0679,8400.0
Normal,0.0152,0.0646,0.0183,0.0066,4080.0
Normal,0.0111,0.0728,-0.1115,-0.4643,4320.0
Normal,0.0064,0.072,0.0176,-0.4897,4320.0
Normal,0.0206,0.0707,-0.2012,-0.3349,4080.0
Normal,0.001,0.0617,-0.1895,-0.5012,4080.0
Normal,0.0115,0.0521,-0.465,-0.5282,8400.0
Normal,0.0185,0.062,-0.1935,-0.4734,240.0
Normal,0.0091,0.0702,-0.3568,-0.135,480.0
Normal,0.0176,0.0783,-0.6115,-0.2625,4320.0
Normal,0.0108,0.0849,-0.3202,-0.8204,4320.0
Normal,-0.0006,0.0805,-0.2999,-0.7062,4320.0
Normal,0.014,0.0777,-0.4073,-0.611,480.0
Normal,0.0102,0.0693,-0.2611,-0.2584,480.0
Normal,0.0152,0.0628,-0.3787,0.1085,8400.0
Normal,0.02,0.0689,-0.3563,-0.3768,960.0
Normal,-0.0015,0.0717,-0.2516,-0.6565,480.0
Normal,0.019,0.084,-0.2606,-0.7783,240.0
Normal,0.0076,0.0861,-0.1338,-0.9454,480.0
Normal,0.0083,0.0773,-0.1343,-0.4298,4080.0
Normal,0.0294,0.0718,-0.2967,0.1584,4080.0
Normal,0.0006,0.0596,-0.5883,0.0002,240.0
Normal,0.0127,0.0564,-0.4601,0.1893,480.0
Normal,0.011,0.0545,-0.3739,0.3858,480.0
Normal,-0.002,0.0511,-0.4154,0.4194,4320.0
Normal,0.0185,0.0582,-0.0669,-0.3321,4320.0
Normal,0.017,0.0631,-0.1113,-0.4834,4320.0
Normal,0.0071,0.0701,-0.1362,-0.8037,4320.0
Normal,0.0243,0.0771,-0.3466,-0.7517,4320.0
Normal,0.0039,0.0696,0.0904,-0.673,480.0
Normal,0.0003,0.0645,0.1811,-0.3294,480.0
Normal,0.0227,0.0669,0.1397,-0.6311,240.0
Normal,0.0024,0.0593,0.3035,-0.1844,240.0
Normal,0.0204,0.0645,-0.0638,-0.4099,480.0
Normal,0.0163,0.0688,-0.1282,-0.3393,4320.0
Normal,0.0,0.0695,-0.1548,-0.4149,4320.0
Normal,0.0135,0.0731,-0.3214,-0.3831,4320.0
Normal,0.01,0.0686,-0.3296,-0.1236,480.0
Normal,0.0172,0.0647,-0.4417,0.2447,720.0
Normal,0.024,0.0581,0.0143,-0.3401,720.0
Normal,0.0045,0.0589,-0.1823,-0.3625,240.0
Normal,0.0064,0.0631,-0.1322,-0.6263,240.0
Normal,0.0047,0.0676,-0.1612,-0.7917,4320.0
Normal,0.0011,0.0673,-0.148,-0.8159,4320.0
Normal,0.029,0.0698,-0.5436,-0.3848,4320.0
Normal,0.0135,0.0675,-0.3091,-0.5331,480.0
Normal,0.0109,0.0639,-0.2698,-0.4553,480.0
Normal,0.0173,0.0633,-0.3882,-0.1855,240.0
Normal,-0.0102,0.057,-0.1069,-0.138,240.0
Normal,0.0146,0.068,0.2609,-0.0351,480.0
Normal,0.0134,0.0752,0.1523,-0.408,480.0
Normal,0.0054,0.0767,0.2153,-0.4425,4080.0
Normal,0.0261,0.0789,-0.1864,-0.3694,4320.0
Normal,0.0051,0.0673,-0.1288,-0.3663,4320.0
Normal,0.0089,0.0564,-0.211,-0.0524,4080.0
Normal,0.0163,0.0531,-0.0155,-0.0799,8400.0
Normal,-0.0001,0.0469,-0.1299,-0.3007,8400.0
Normal,0.0138,0.0553,0.1971,-0.2229,4320.0
Normal,0.0165,0.0686,0.2443,-0.2527,4320.0
Normal,0.0004,0.0737,0.3649,-0.3659,4320.0
Normal,0.0153,0.0747,-0.045,-0.4546,4320.0
Normal,0.0059,0.0707,0.0425,-0.3675,4320.0
Normal,0.0057,0.0616,-0.2258,-0.4333,480.0
Normal,0.0193,0.0599,-0.0406,-0.5995,480.0
Normal,0.0116,0.0567,0.2011,-0.423,480.0
Normal,0.0139,0.0569,0.2286,-0.205,720.0
Normal,0.006,0.0612,-0.131,0.19,720.0
Normal,0.0086,0.0598,-0.4051,0.3295,4320.0
Normal,0.0147,0.0631,-0.5574,0.2318,4320.0
Normal,0.0097,0.0597,-0.5267,0.2868,8400.0
Normal,0.0109,0.0551,-0.5775,0.1642,8400.0
Normal,0.0147,0.0558,-0.48,0.3703,8400.0
Normal,-0.0014,0.0592,-0.2876,-0.188,8400.0
Normal,0.0173,0.0718,-0.1025,-0.2118,480.0
Normal,0.0185,0.0759,-0.1706,-0.3966,480.0
Normal,0.0014,0.0761,0.1146,-0.4684,4320.0
Normal,0.024,0.0779,-0.2549,-0.3494,4320.0
Normal,-0.0016,0.0682,0.0201,-0.567,4320.0
Normal,0.0001,0.0602,0.1028,-0.3821,480.0
Normal,0.024,0.0718,0.2751,-0.7311,240.0
Normal,-0.0004,0.07,0.5007,0.0388,240.0
Normal,0.0196,0.0745,0.0315,-0.4105,480.0
Normal,0.0147,0.0782,-0.0946,-0.4614,480.0
Normal,-0.005,0.0746,-0.4949,-0.2065,4080.0
Normal,0.0196,0.079,-0.6828,0.312,4320.0
Normal,0.0041,0.0733,-0.3777,0.2768,4080.0
Normal,0.0133,0.071,-0.3873,0.6537,480.0
Normal,0.0167,0.0623,0.3397,-0.4305,480.0
Normal,0.0038,0.0574,0.2886,-0.1318,8400.0
Normal,0.0099,0.0599,0.1899,-0.2645,720.0
Normal,0.0063,0.0672,0.1233,-0.3487,4320.0
Normal,0.0086,0.0701,-0.0629,-0.5002,4320.0
Normal,0.0128,0.0662,-0.3037,-0.3909,4320.0
Normal,0.0137,0.0673,-0.4557,-0.3885,4320.0
Normal,0.0103,0.0637,-0.3482,-0.6991,8400.0
Normal,0.0114,0.0638,-0.0818,-0.2733,480.0
Normal,0.004,0.0635,0.2183,-0.2516,480.0
Normal,0.011,0.0687,0.0978,-0.3307,720.0
Normal,0.014,0.0721,0.0183,-0.34,4320.0
Normal,0.0142,0.0739,-0.2263,-0.4366,4320.0
Normal,0.0161,0.0754,-0.2852,-0.4761,480.0
Normal,0.0059,0.0685,-0.0396,-0.4666,4320.0
Normal,0.0067,0.0594,-0.1673,-0.1782,8400.0
Normal,0.0109,0.0527,0.0416,-0.5996,8400.0
Normal,0.013,0.0474,0.036,-0.6425,8400.0
Normal,0.0174,0.0482,0.0098,-0.4787,8400.0
Normal,0.0119,0.0583,-0.8276,1.1888,4320.0
Normal,0.0028,0.0642,-0.6721,0.4906,4320.0
Normal,0.0141,0.0726,-0.5705,0.2735,4320.0
Normal,0.0103,0.0717,-0.4943,0.1557,4320.0
Normal,0.0163,0.0643,-0.1858,0.3011,4320.0
Normal,0.0217,0.0611,-0.1355,0.5593,8400.0
Normal,-0.0012,0.058,-0.2989,0.2731,8400.0
Normal,0.0106,0.0614,-0.4601,0.336,480.0
Normal,0.0054,0.0663,-0.5517,0.0735,480.0
Normal,0.0077,0.0674,-0.5317,-0.1639,480.0
Normal,0.0247,0.0673,-0.7801,0.4449,4320.0
Normal,0.0131,0.0624,-0.5064,0.1866,4320.0
Normal,0.0136,0.0548,-0.2241,-0.1352,4320.0
Normal,0.0097,0.0488,0.1491,-0.5954,8400.0
Normal,0.0017,0.0417,0.0521,-0.6445,8400.0
Normal,0.0088,0.0465,0.0553,-0.6283,8400.0
Normal,0.0115,0.053,-0.3016,-0.3962,4080.0
Normal,0.0121,0.0581,-0.4954,-0.1789,4080.0
Normal,0.0246,0.0653,-0.6139,-0.0563,4320.0
Normal,0.0122,0.0647,-0.344,-0.5684,4320.0
Normal,0.0048,0.0626,-0.0786,-0.69,4320.0
Normal,0.0177,0.0679,0.0329,-0.816,240.0
Normal,-0.0028,0.064,0.3648,-0.4292,240.0
Normal,0.0191,0.0712,-0.0185,-0.8216,480.0
Normal,0.0229,0.0754,-0.2525,-0.6234,480.0
Normal,0.0017,0.0695,-0.0825,-0.544,240.0
Normal,0.0218,0.0774,-0.3512,-0.3986,240.0
Normal,0.0049,0.0715,-0.1127,-0.3735,480.0
Normal,0.0149,0.0661,-0.2971,0.0565,480.0
Normal,0.0198,0.0659,-0.3096,0.0045,720.0
Normal,0.0099,0.0535,-0.5631,-0.0792,8400.0
Normal,0.0113,0.0498,-0.4821,0.0112,8400.0
Normal,0.0073,0.056,-0.2647,0.1683,720.0
Normal,0.0062,0.058,-0.3055,0.211,4320.0
Normal,0.021,0.0728,0.0186,-0.0009,480.0
Normal,0.0172,0.0757,-0.0037,-0.2958,480.0
Normal,0.0085,0.0718,0.2233,-0.1746,4320.0
Normal,0.0206,0.0714,0.1265,-0.256,240.0
Normal,-0.0046,0.0596,-0.0352,-0.4876,480.0
Normal,0.0167,0.0731,0.0856,-0.6501,480.0
Normal,0.0173,0.076,-0.0538,-0.4956,480.0
Normal,0.0038,0.0774,0.0662,-0.5534,480.0
Normal,0.027,0.084,-0.2947,-0.5578,4320.0
Normal,0.0003,0.0752,-0.1285,-0.4297,4320.0
Normal,0.015,0.0785,-0.1962,-0.5986,4320.0
Normal,0.015,0.077,-0.178,-0.2978,480.0
Normal,0.007,0.0698,-0.1994,-0.011,480.0
Normal,0.0203,0.0641,-0.2262,0.4896,480.0
Normal,0.0097,0.0581,-0.5294,0.7656,4320.0
Normal,0.0085,0.062,-0.787,0.8601,4320.0
Normal,0.0137,0.0712,-0.478,0.2123,4320.0
Normal,0.0096,0.0772,-0.313,-0.4356,4320.0
Normal,0.0082,0.0742,-0.2542,-0.295,4320.0
Normal,0.0208,0.0703,-0.0531,-0.7378,4320.0
Normal,0.0064,0.06,-0.1013,-0.5268,8400.0
Normal,0.0144,0.0535,-0.3024,-0.2703,8400.0
Normal,0.0134,0.0562,-0.3053,-0.3705,480.0
Normal,0.0066,0.0594,-0.169,-0.4521,480.0
Normal,0.0241,0.0699,-0.2014,-0.5405,4080.0
Normal,0.0117,0.0704,0.0264,-0.698,4320.0
Normal,0.0116,0.0713,-0.06,-0.6362,4080.0
Normal,0.0159,0.0692,-0.1585,-0.5402,4080.0
Normal,-0.0038,0.0596,-0.3144,-0.2308,8400.0
Normal,0.0121,0.063,-0.4853,-0.2414,480.0
Normal,0.0208,0.0636,-0.3986,-0.1075,240.0
Normal,0.0092,0.0637,-0.5086,0.0703,240.0
Normal,0.0283,0.076,-0.2986,-0.214,4320.0
Normal,0.0048,0.0788,-0.1206,-0.0793,480.0
Normal,0.005,0.0784,-0.2178,-0.1042,480.0
Normal,0.0187,0.0765,-0.4018,0.2803,4080.0
Normal,-0.0042,0.0682,-0.7428,0.4644,240.0
Normal,0.0215,0.0686,-0.5919,0.756,240.0
Normal,0.0098,0.0836,-0.4472,-0.2244,480.0
Normal,0.0019,0.0839,-0.2294,-0.4045,480.0
Normal,0.0236,0.086,-0.4267,-0.2858,480.0
Normal,0.0086,0.0815,-0.2331,-0.4681,480.0
Normal,0.0173,0.0658,-0.0533,-0.424,4320.0
Normal,0.0201,0.07,-0.2141,-0.4939,4080.0
Normal,0.0029,0.0607,-0.1306,-0.5735,4080.0
Normal,0.0107,0.0603,-0.1325,-0.4026,480.0
Normal,0.0083,0.0556,-0.0526,-0.1164,480.0
Normal,0.0021,0.0521,-0.3197,0.1726,4320.0
Normal,0.0211,0.069,0.0916,-0.1283,4320.0
Normal,0.0156,0.0726,-0.0568,-0.2059,4320.0
Normal,0.0127,0.0754,-0.053,-0.4384,4320.0
Normal,0.0224,0.0731,-0.0971,-0.2665,4320.0
Normal,-0.0039,0.06,-0.1543,-0.3761,8400.0
Normal,0.0085,0.0676,0.4957,0.1638,480.0
Normal,0.0137,0.0703,0.4216,-0.1795,240.0
Normal,0.0051,0.0733,0.3587,-0.1654,240.0
Normal,0.0272,0.0792,-0.1608,-0.3388,4320.0
Normal,0.0069,0.0781,-0.4414,-0.1991,4320.0
Normal,0.0071,0.0779,-0.5335,-0.1973,4320.0
Normal,0.013,0.0738,-0.6491,0.3238,4080.0
Normal,0.0044,0.0634,-0.7863,1.2579,4080.0
Normal,0.0178,0.0498,-0.6306,0.5012,8400.0
Normal,0.0139,0.0442,-0.097,-0.0658,8400.0
Normal,0.0043,0.0482,-0.2661,-0.1483,8400.0
Normal,0.0134,0.0626,0.1337,-0.2458,240.0
Normal,0.0056,0.0746,-0.1633,0.1351,4320.0
Normal,0.0149,0.0796,-0.4295,-0.0844,4320.0
Normal,0.0249,0.0782,-0.6405,0.5755,480.0
Normal,0.0049,0.0711,-0.4667,0.2368,480.0
Normal,0.0108,0.0603,-0.0442,-0.3837,240.0
Normal,0.0061,0.0566,0.2049,-0.2982,240.0
Normal,-0.0005,0.0596,0.2482,-0.4879,480.0
Normal,0.0241,0.0678,0.0681,-0.8995,480.0
Normal,0.011,0.0684,0.0226,-0.6368,480.0
Normal,0.011,0.0673,-0.0227,-0.543,480.0
Normal,0.018,0.0621,-0.1368,0.1599,480.0
Normal,-0.0002,0.0499,-0.4294,0.6698,8400.0
Normal,0.0139,0.0521,-0.0825,-0.3021,8400.0
Normal,0.013,0.0504,-0.0034,-0.1098,8400.0
Normal,0.0078,0.0554,-0.0038,-0.3243,4320.0
Normal,0.0176,0.0607,-0.1522,-0.697,4320.0
Normal,0.0125,0.0601,-0.075,-0.4373,4320.0
Normal,0.0063,0.064,-0.2786,-0.3467,4320.0
Normal,0.0147,0.0642,-0.3776,-0.1368,4320.0
Normal,0.0034,0.0585,-0.2394,0.2051,4320.0
Normal,0.012,0.0583,-0.4069,0.2538,8400.0
Normal,0.0179,0.0634,0.0411,-0.3937,240.0
Normal,0.0064,0.0646,0.1253,-0.5165,480.0
Normal,0.0162,0.0739,-0.1919,-0.4926,480.0
Normal,0.0103,0.0763,-0.0764,-0.6186,480.0
Normal,0.013,0.0738,-0.2483,-0.5879,4320.0
Normal,0.0202,0.0729,-0.3645,-0.3814,4320.0
Normal,0.0099,0.0635,-0.0217,-0.6891,240.0
Normal,0.0098,0.0597,0.0519,-0.6754,240.0
Normal,0.0074,0.054,0.1233,-0.4003,8400.0
Normal,0.003,0.0524,0.2139,-0.1465,8400.0
Normal,0.0232,0.063,0.0156,-0.6037,720.0
Normal,0.0179,0.0686,-0.1507,-0.6055,480.0
Normal,0.0116,0.073,-0.199,-0.748,4320.0
Normal,0.0195,0.0769,-0.1517,-0.4726,4320.0
Normal,-0.0034,0.0696,0.3058,-0.0249,4320.0
Normal,0.0078,0.065,0.2026,0.1702,8400.0
Normal,0.019,0.0641,0.4214,0.0233,240.0
Normal,0.0042,0.0569,0.4266,-0.2126,240.0
Normal,0.0237,0.0635,0.2071,-0.6317,480.0
Normal,0.0098,0.0634,0.1658,-0.4038,480.0
Normal,0.0068,0.0664,0.1776,-0.4738,4320.0
Normal,0.0189,0.0746,-0.027,-0.4759,4320.0
Normal,0.0041,0.0678,0.2404,-0.0655,4320.0
Normal,0.0168,0.0659,0.1108,-0.0896,4080.0
Normal,0.0131,0.0593,0.2238,0.1941,8400.0
Normal,0.01,0.0469,-0.0584,-0.5366,8400.0
Normal,0.0135,0.0474,-0.1538,-0.5009,4320.0
Normal,0.0101,0.053,0.1567,0.1245,4320.0
Normal,0.009,0.0589,-0.1783,0.0704,4320.0
Normal,0.0179,0.0683,-0.1166,-0.3262,4320.0
Normal,0.0104,0.0694,0.0629,-0.5287,4320.0
Normal,0.0134,0.0647,-0.1198,-0.3376,240.0
