Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0087,0.0975,-0.0227,-0.6179,3360.0
Anomalia,-0.0171,0.1596,-0.9459,1.8128,3360.0
Anomalia,0.015,0.2325,-0.1613,0.0883,2640.0
Anomalia,0.0089,0.2652,-0.2364,-0.4719,720.0
Anomalia,0.014,0.2829,-0.2324,-0.8501,2880.0
Anomalia,0.0514,0.2649,-0.3246,-0.5354,480.0
Anomalia,-0.0048,0.214,-0.1049,-0.2155,480.0
Anomalia,0.022,0.1779,-0.0604,-0.4976,480.0
Anomalia,0.0111,0.1482,0.0706,-0.2659,480.0
Anomalia,0.0031,0.1135,-0.4645,-0.2102,480.0
Anomalia,0.0269,0.1005,-0.2278,0.4089,720.0
Anomalia,-0.0009,0.1667,-0.4994,1.7154,3360.0
Anomalia,0.0219,0.1836,-0.5046,0.8973,3360.0
Anomalia,0.0135,0.1909,-0.3536,0.2772,3360.0
Anomalia,0.0135,0.1872,-0.3662,0.4351,3360.0
Anomalia,0.0224,0.1235,0.2988,-0.3029,3360.0
Anomalia,0.0096,0.0993,-0.0259,-0.8186,3360.0
Anomalia,0.0113,0.0824,0.1656,-0.5015,3120.0
Anomalia,0.0166,0.0851,0.1323,-0.5431,3120.0
Anomalia,0.0158,0.7421,-0.1175,6.4897,3120.0
Anomalia,0.0926,1.7582,0.2246,3.8452,2640.0
Anomalia,-0.0187,2.1947,-0.0681,1.3645,2640.0
Anomalia,0.0148,2.3376,-0.0562,0.496,2640.0
Anomalia,0.0133,2.2322,-0.0602,1.0903,2880.0
Anomalia,-0.0804,1.5858,-0.496,3.0464,2880.0
Anomalia,0.0612,0.904,0.4713,1.5899,2880.0
Anomalia,0.0047,0.446,-0.3867,-0.5038,3360.0
Anomalia,0.0041,0.4023,-0.337,-0.4617,3360.0
Anomalia,0.0488,0.3367,-0.5181,-0.3676,2640.0
Anomalia,-0.0054,0.3177,-0.418,-0.4121,2640.0
Anomalia,0.0216,0.2832,-0.3105,-0.171,2640.0
Anomalia,0.0236,0.2481,0.098,-0.447,2400.0
Anomalia,-0.0076,0.1912,-0.1011,-0.2086,720.0
Anomalia,0.0254,0.1605,0.3013,-0.5715,3360.0
Anomalia,0.0115,0.1459,-0.1182,-0.41,2880.0
Anomalia,0.0067,0.1348,-0.0344,-0.3104,720.0
Anomalia,0.017,0.1414,-0.1744,-0.4995,480.0
Anomalia,-0.008,0.1681,-0.8359,0.4708,480.0
Anomalia,0.0342,0.2025,-0.2914,0.6182,480.0
Anomalia,0.0037,0.218,-0.1792,-0.0408,480.0
Anomalia,0.0253,0.2262,-0.31,-0.1344,480.0
Anomalia,0.0234,0.205,0.138,-0.1788,480.0
Anomalia,-0.0079,0.1556,-0.2665,0.2359,480.0
Anomalia,0.0239,0.1182,0.3924,0.8231,480.0
Anomalia,-0.0017,0.091,-0.3554,-0.0604,2640.0
Anomalia,0.0294,0.0863,0.6874,0.1522,3360.0
Anomalia,0.0001,0.2508,-1.2085,8.0811,3360.0
Anomalia,0.057,0.5468,0.7368,3.0277,3360.0
Anomalia,0.0032,0.8068,0.0333,0.8682,3360.0
Anomalia,0.0148,0.8184,-0.0045,0.6622,3360.0
Anomalia,0.034,0.7941,-0.0374,1.0368,3360.0
Anomalia,-0.0191,0.6293,-0.4826,3.8689,2880.0
Anomalia,0.0303,0.2335,-0.2349,-0.5452,2880.0
Anomalia,0.0119,0.1896,-0.419,-0.0689,3360.0
Anomalia,0.0106,0.1443,-0.1861,-0.0321,3360.0
Anomalia,0.0081,0.4887,-0.7584,9.1961,2880.0
Anomalia,0.0468,0.9469,0.2782,2.686,3360.0
Anomalia,-0.0033,1.3976,0.0407,0.7003,3360.0
Anomalia,0.0319,1.4506,-0.016,0.2334,3360.0
Anomalia,0.0168,1.439,0.0391,0.2381,3360.0
Anomalia,-0.0174,1.2182,-0.0704,1.5489,3360.0
Anomalia,0.0238,0.6963,0.0729,-0.7049,3360.0
Anomalia,-0.01,0.6032,0.0603,-0.2723,3360.0
Anomalia,0.0292,0.4631,0.1366,-0.815,3120.0
Anomalia,0.0242,0.4312,0.002,-0.8199,2640.0
Anomalia,0.0338,0.5115,0.082,-0.4935,3120.0
Anomalia,0.0165,0.5585,-0.0096,-0.8613,2880.0
Anomalia,0.0063,0.5404,-0.0064,-0.7041,2880.0
Anomalia,0.005,0.5034,0.037,-0.2369,2880.0
Anomalia,0.0081,0.3583,-0.226,0.3713,2880.0
Anomalia,0.0212,0.2213,0.8777,0.5363,3360.0
Anomalia,0.0105,0.1889,0.7762,0.756,3360.0
Anomalia,0.0153,0.1474,0.7191,0.6497,3360.0
Anomalia,0.0027,0.1169,-0.0952,-0.7578,3360.0
Anomalia,0.0202,0.1314,-0.0064,-0.6637,2880.0
Anomalia,0.0172,0.1224,0.0435,-0.4036,3120.0
Anomalia,0.0173,0.133,-0.0317,-0.6954,2880.0
Anomalia,0.0197,0.1275,0.1052,-0.6093,3360.0
Anomalia,0.0124,0.1015,-0.1497,-0.4019,3360.0
Anomalia,0.0125,0.0924,-0.1661,0.2044,3360.0
Anomalia,0.0156,0.0674,0.2283,-0.1685,3360.0
Anomalia,0.0139,0.0651,0.3317,-0.2981,2640.0
Anomalia,0.0362,0.3371,0.4294,11.7443,2640.0
Anomalia,0.0473,0.8542,-0.0037,3.0008,2640.0
Anomalia,-0.0155,1.4265,-0.1485,0.5341,2640.0
Anomalia,0.026,1.4832,-0.1916,0.0824,2640.0
Anomalia,-0.0094,1.4773,-0.1369,0.0898,2640.0
Anomalia,-0.0099,1.2583,-0.2644,1.6765,2880.0
Anomalia,0.0309,0.5626,0.07,-0.1984,2880.0
Anomalia,0.0014,0.4111,-0.4194,0.3544,2880.0
Anomalia,0.0338,0.2935,-0.4989,0.3755,2640.0
Anomalia,0.001,0.2841,-0.3342,0.2518,2640.0
Anomalia,0.0223,0.2476,-0.3053,-0.3147,2640.0
Anomalia,0.0334,0.2527,-0.2126,-0.2399,2640.0
Anomalia,-0.0066,0.2456,-0.0291,-0.2119,3360.0
Anomalia,0.0252,0.247,-0.2388,-0.1949,3360.0
Anomalia,0.0203,0.2209,0.2737,-0.2286,3360.0
Anomalia,-0.0063,0.1861,0.039,-0.7743,480.0
Anomalia,0.0249,0.1839,-0.0756,-0.7787,480.0
Anomalia,0.0077,0.154,0.2501,-0.2533,3360.0
Anomalia,0.0156,0.1446,-0.1266,-0.1042,3360.0
Anomalia,0.0207,0.1936,0.8391,2.6009,3120.0
Anomalia,-0.0162,0.3091,0.1072,0.8996,2880.0
Anomalia,0.0343,0.3416,-0.0777,0.0412,2880.0
Anomalia,0.0012,0.3525,0.1308,-0.2726,2880.0
Anomalia,0.0253,0.3239,-0.2552,0.2358,480.0
Anomalia,0.0293,0.2065,0.4964,0.8122,480.0
Anomalia,-0.0029,0.1509,-0.5286,0.4012,480.0
Anomalia,0.0246,0.1101,0.248,-0.6831,480.0
Anomalia,-0.0043,0.0965,0.3498,-0.3542,2640.0
Anomalia,0.0244,0.2029,0.5404,6.2567,3120.0
Anomalia,0.0335,0.4441,0.3137,2.0243,3120.0
Anomalia,0.0143,0.4504,0.4078,1.7755,3120.0
Anomalia,0.0247,0.4623,0.3182,1.3148,3360.0
Anomalia,0.0072,0.4298,0.4555,2.3779,3360.0
Anomalia,-0.0004,0.1727,0.2143,-0.3588,3360.0
Anomalia,0.0173,0.1544,0.2413,0.3949,3360.0
Anomalia,0.0145,0.1088,0.332,0.6346,480.0
Anomalia,0.056,0.193,3.5497,16.6826,480.0
Anomalia,-0.0219,1.1757,-0.5578,4.0514,2880.0
Anomalia,0.0027,1.5052,-0.2037,0.7237,2640.0
Anomalia,0.0042,1.6494,-0.2111,-0.1697,2880.0
Anomalia,-0.039,1.7104,-0.1352,-0.5269,2880.0
Anomalia,0.0574,1.2716,-0.1281,-0.004,2880.0
Anomalia,0.0161,0.8724,-0.528,0.8796,2880.0
Anomalia,0.0321,0.613,-0.4433,0.26,2880.0
Anomalia,0.0439,0.42,-0.1765,-0.3184,2400.0
Anomalia,-0.0121,0.4054,0.0137,-0.2635,2640.0
Anomalia,0.027,0.4017,-0.1368,-0.2092,2640.0
Anomalia,0.0011,0.445,-0.1756,-0.4783,3360.0
Anomalia,0.0044,0.4322,-0.15,-0.28,2880.0
Anomalia,0.0339,0.4105,-0.286,0.1904,3360.0
Anomalia,0.0048,0.3894,-0.1128,0.6083,3360.0
Anomalia,0.0121,0.243,0.1391,-0.4943,2880.0
Anomalia,0.016,0.1916,-0.0045,-0.2787,2880.0
Anomalia,0.0039,0.1936,-0.1272,-0.5452,2880.0
Anomalia,0.0353,0.1807,-0.3811,-0.1278,2880.0
Anomalia,-0.0036,0.1833,-0.8584,-0.0513,2880.0
Anomalia,0.0235,0.2731,0.1379,0.1561,2880.0
Anomalia,0.0082,0.2828,0.0463,0.2115,480.0
Anomalia,0.0096,0.3,0.1267,-0.2762,2880.0
Anomalia,0.0356,0.2782,0.1366,0.2861,480.0
Anomalia,0.0092,0.196,-0.4605,0.9792,3360.0
Anomalia,0.025,0.1542,0.4913,0.3536,3360.0
Anomalia,0.0058,0.1099,-0.1629,-0.6009,3120.0
Anomalia,0.0194,0.1071,-0.2312,-0.6412,3120.0
Anomalia,-0.0148,0.4897,-0.1605,5.1812,3360.0
Anomalia,0.0034,0.9532,-0.1489,2.3425,3360.0
Anomalia,0.0259,1.0705,-0.1191,0.8819,2640.0
Anomalia,0.0028,1.094,-0.0535,0.5627,3360.0
Anomalia,0.039,0.991,-0.1482,1.8349,2880.0
Anomalia,0.025,0.5738,0.1819,3.458,2880.0
Anomalia,0.011,0.3158,-0.1927,0.0973,2880.0
Anomalia,0.0147,0.2208,-0.2191,0.9114,3360.0
Anomalia,0.0224,0.197,-0.3789,0.5905,2880.0
Anomalia,0.0175,0.1687,0.1125,-0.7042,3360.0
Anomalia,0.0131,0.1442,0.0467,-0.1677,2640.0
Anomalia,0.0196,0.1452,0.1001,-0.3264,2640.0
Anomalia,0.0119,0.1239,-0.0758,0.1667,2880.0
Anomalia,0.0127,0.0924,0.3294,-0.7845,480.0
Anomalia,0.0116,0.0879,0.4682,-0.5882,2880.0
Anomalia,0.0171,0.0889,-0.2336,-0.2359,2880.0
Anomalia,0.0133,0.0869,-0.1546,-0.0503,2880.0
Anomalia,0.0163,0.0991,-0.368,-0.2336,2880.0
Anomalia,-0.0137,0.1681,-0.9043,0.8615,3360.0
Anomalia,0.0212,0.2794,-0.1674,0.9628,2640.0
Anomalia,0.0094,0.3141,-0.2195,0.0404,2880.0
Anomalia,0.0101,0.3309,-0.1541,-0.4032,2880.0
Anomalia,0.0475,0.3182,-0.2918,-0.0005,480.0
Anomalia,-0.0055,0.2334,-0.1106,-0.0581,480.0
Anomalia,0.0251,0.1961,0.154,-0.7545,480.0
Anomalia,0.0137,0.1603,0.2867,-0.3795,480.0
Anomalia,0.0041,0.1281,0.0406,-0.6,480.0
Anomalia,0.0317,0.1241,-0.2009,0.1727,720.0
Anomalia,-0.0044,0.2024,-0.2559,1.6692,3360.0
Anomalia,0.0196,0.2306,-0.1312,0.8013,3360.0
Anomalia,0.0205,0.2393,-0.1093,0.3717,3360.0
Anomalia,0.0101,0.2304,0.0451,0.7532,3360.0
Anomalia,0.0263,0.1538,0.8929,2.2048,3360.0
Anomalia,0.0126,0.1054,0.4292,0.4303,2880.0
Anomalia,0.0074,0.0757,0.5107,-0.4472,2880.0
Anomalia,0.0185,0.0846,0.1971,-0.8235,3360.0
Anomalia,0.0158,0.7022,-0.0675,7.3035,3120.0
Anomalia,0.0165,1.2995,-0.5406,2.5444,2640.0
Anomalia,-0.0196,1.7765,-0.3005,0.6672,2880.0
Anomalia,0.0078,1.8628,-0.2946,0.1033,2640.0
Anomalia,0.0192,1.7486,-0.3801,0.7477,2880.0
Anomalia,-0.0085,1.3901,-0.2676,2.8004,3360.0
Anomalia,0.0681,0.7069,-0.2637,0.1633,2880.0
Anomalia,0.01,0.4572,-0.5764,-0.1562,3360.0
Anomalia,0.0031,0.4061,-0.3182,-0.7312,3360.0
Anomalia,0.0558,0.3279,-0.6174,-0.4058,2640.0
Anomalia,-0.0087,0.292,-0.5879,-0.2971,2640.0
Anomalia,0.0282,0.2604,-0.6437,0.2216,2640.0
Anomalia,0.0169,0.2255,-0.3444,-0.6128,720.0
Anomalia,-0.0108,0.1987,-0.3049,-0.2043,3360.0
Anomalia,0.0275,0.1726,-0.2291,0.0436,3360.0
Anomalia,0.0035,0.1575,-0.0233,0.3659,480.0
Anomalia,0.015,0.1105,0.1052,-0.4327,480.0
Anomalia,0.0164,0.1094,0.3079,-0.7795,480.0
Anomalia,-0.0004,0.1305,-0.5127,0.5654,480.0
Anomalia,0.0309,0.1674,-0.5143,0.5081,480.0
Anomalia,0.0026,0.1802,-0.2477,-0.3843,480.0
Anomalia,0.027,0.1851,-0.5386,-0.2779,480.0
Anomalia,0.0164,0.1775,-0.2586,-0.5997,480.0
Anomalia,0.0008,0.1386,-0.3504,-0.6614,480.0
Anomalia,0.0238,0.1192,-0.4093,-0.1043,2640.0
Anomalia,0.0025,0.1012,-0.4295,0.5471,2640.0
Anomalia,0.0248,0.0749,0.3515,-0.4947,2640.0
Anomalia,0.0016,0.2523,-1.9519,10.7508,2880.0
Anomalia,0.0427,0.4273,0.0947,2.8742,2640.0
Anomalia,0.0081,0.5751,-0.0574,0.1798,2640.0
Anomalia,0.0196,0.6022,-0.1076,-0.2373,2880.0
Anomalia,0.0281,0.5672,-0.0032,-0.0113,2880.0
Anomalia,-0.0073,0.4569,-0.3084,0.8899,2880.0
Anomalia,0.021,0.2593,-0.3215,1.1892,3360.0
Anomalia,0.0077,0.1888,-0.4099,0.4144,3360.0
Anomalia,0.0142,0.1426,-0.0705,0.1324,3360.0
Anomalia,-0.0038,0.4358,-1.5651,10.5198,2880.0
Anomalia,0.0389,0.83,0.1536,1.9761,3120.0
Anomalia,-0.0036,1.0958,0.0957,0.3579,3120.0
Anomalia,0.0296,1.1448,0.0303,-0.1303,3360.0
Anomalia,0.0252,1.1108,0.1353,-0.0444,3360.0
Anomalia,-0.009,0.8885,0.0134,1.2708,3360.0
Anomalia,0.0298,0.557,0.0903,-0.9428,3360.0
Anomalia,-0.0113,0.4729,-0.0226,-0.7298,3360.0
Anomalia,0.0243,0.3902,0.0866,-0.8127,3360.0
Anomalia,0.0221,0.3658,-0.0264,-0.8195,3360.0
Anomalia,0.0292,0.4267,0.0366,-0.6173,3120.0
Anomalia,0.0161,0.4761,-0.0429,-0.9262,2880.0
Anomalia,0.0171,0.4668,-0.0856,-0.8616,2880.0
Anomalia,0.0068,0.4347,0.0187,-0.4707,2880.0
Anomalia,0.011,0.3465,-0.1478,0.0664,2880.0
Anomalia,0.0194,0.2305,0.8888,0.1146,480.0
Anomalia,0.0025,0.1904,0.8419,0.7358,480.0
Anomalia,0.0138,0.1617,0.4982,0.3668,480.0
Anomalia,0.0015,0.1212,-0.4304,-0.7872,480.0
Anomalia,0.0263,0.1198,-0.48,-0.3708,480.0
Anomalia,0.0189,0.1174,-0.4384,-0.3168,3120.0
Anomalia,0.0201,0.1128,-0.151,-0.8072,3120.0
Anomalia,0.0129,0.1157,-0.0453,-0.9632,3360.0
Anomalia,0.0087,0.1058,-0.2003,-0.8969,3360.0
Anomalia,0.0111,0.0959,-0.2449,-0.8752,3360.0
Anomalia,0.0182,0.0897,-0.1587,-0.8077,3360.0
Anomalia,0.0178,0.0789,0.1061,-0.9328,2880.0
Anomalia,0.0206,0.3133,-1.1272,13.6326,2880.0
Anomalia,0.0154,0.9012,-0.7551,3.9247,3120.0
Anomalia,-0.0282,1.551,-0.247,0.9409,3360.0
Anomalia,0.0363,1.6464,-0.2495,0.2624,3360.0
Anomalia,-0.0003,1.645,-0.1807,0.2388,3360.0
Anomalia,0.0289,1.4191,-0.1709,1.7866,3360.0
Anomalia,0.0394,0.6554,0.8584,2.0936,3360.0
Anomalia,-0.0047,0.3789,-0.2283,0.7519,3360.0
Anomalia,0.0319,0.2568,-0.0983,-0.2512,480.0
Anomalia,-0.007,0.2425,-0.1059,-0.4183,2640.0
Anomalia,0.0266,0.2442,-0.121,-0.7085,2640.0
Anomalia,0.0222,0.2112,-0.0552,-0.7031,2640.0
Anomalia,0.0028,0.193,0.0689,-0.4486,2640.0
Anomalia,0.023,0.1624,0.1659,-0.2902,720.0
Anomalia,0.0081,0.1271,0.3686,-0.3212,3360.0
Anomalia,-0.0055,0.1289,0.1046,-0.2263,480.0
Anomalia,0.0216,0.1291,-0.2348,-0.2482,480.0
Anomalia,0.0063,0.1146,-0.3684,0.0053,2880.0
Anomalia,0.0286,0.1196,-0.6459,0.4798,2880.0
Anomalia,0.0238,0.1848,0.4572,2.4974,480.0
Anomalia,-0.0073,0.262,0.2069,0.9822,2880.0
Anomalia,0.0334,0.3098,-0.1931,-0.156,480.0
Anomalia,-0.0136,0.3186,0.1684,-0.4444,480.0
Anomalia,0.0157,0.2855,-0.2491,0.085,480.0
Anomalia,0.0219,0.21,-0.2341,1.2112,480.0
Anomalia,-0.0081,0.1366,-0.1115,0.2921,480.0
Anomalia,0.03,0.1053,0.6213,0.408,2640.0
Anomalia,-0.0001,0.0882,-0.1314,0.6347,2640.0
Anomalia,0.0161,0.2333,0.4531,2.7015,3360.0
Anomalia,0.026,0.4069,0.2517,1.0759,3360.0
Anomalia,0.0103,0.4091,0.3501,1.0137,3360.0
Anomalia,0.0167,0.4206,0.2679,0.613,3360.0
Anomalia,0.0101,0.3764,0.3053,1.8798,3360.0
Anomalia,0.0078,0.1888,-0.1604,-0.6866,3360.0
Anomalia,0.0141,0.1857,-0.2083,-0.5721,3360.0
Anomalia,0.0145,0.1555,-0.076,-0.1125,3360.0
Anomalia,0.0445,0.1841,2.7366,12.8558,480.0
Anomalia,-0.0315,1.0932,-0.41,3.6335,2880.0
Anomalia,-0.0063,1.5847,-0.0551,0.4832,2640.0
Anomalia,0.0038,1.7423,-0.0901,-0.3159,2880.0
Anomalia,-0.0317,1.8274,-0.0297,-0.7275,2880.0
Anomalia,0.0621,1.4873,-0.0709,0.2563,2880.0
Anomalia,0.0244,0.9628,-0.3063,1.0419,2880.0
Anomalia,0.0316,0.6835,-0.2145,0.3924,2880.0
Anomalia,0.0433,0.4448,-0.1496,-0.7057,2400.0
Anomalia,-0.0082,0.4285,-0.0169,-0.6284,2640.0
Anomalia,0.0244,0.4063,-0.1629,-0.3119,2640.0
Anomalia,0.0028,0.48,-0.2451,-0.188,3360.0
Anomalia,0.0032,0.4486,-0.2307,0.3597,3360.0
Anomalia,0.0256,0.4277,-0.3245,0.9602,3360.0
Anomalia,0.0062,0.4155,-0.2449,1.2984,2880.0
Anomalia,0.0131,0.2291,0.3491,0.1696,2880.0
Anomalia,0.019,0.1633,-0.1706,0.0635,2880.0
Anomalia,0.0117,0.15,-0.1477,0.0913,2880.0
Anomalia,0.0263,0.1483,-0.3,0.3364,2880.0
Anomalia,-0.0045,0.1859,-0.9599,1.2397,2880.0
Anomalia,0.0106,0.2968,0.0519,0.4524,2880.0
Anomalia,0.0141,0.3084,-0.0691,0.1414,2880.0
Anomalia,0.0109,0.3204,-0.0301,-0.2371,2880.0
Anomalia,0.0422,0.284,-0.0415,0.8016,2880.0
Anomalia,0.0104,0.1685,-0.6534,0.5915,2880.0
Anomalia,0.0199,0.1367,-0.1943,0.2337,2880.0
Anomalia,0.0084,0.0991,-0.4159,-0.2092,3120.0
Anomalia,0.0062,0.1041,-0.4779,-0.3624,2640.0
Anomalia,-0.0132,0.5807,-0.178,4.7678,2880.0
Anomalia,0.0226,0.7819,-0.1746,1.3028,2640.0
Anomalia,0.0236,0.9215,-0.2232,0.0233,2880.0
Anomalia,0.0143,0.9405,-0.1935,-0.2056,3360.0
Anomalia,0.0381,0.7701,-0.3219,0.7929,2880.0
Anomalia,0.0023,0.5749,-0.4665,2.4728,3360.0
Anomalia,0.0154,0.3163,-0.5617,0.5043,3360.0
Anomalia,0.0087,0.2553,-0.397,2.0383,2880.0
Anomalia,0.0279,0.1851,-0.4048,-0.0549,1200.0
Anomalia,0.0219,0.1636,0.2035,-0.8053,1200.0
Anomalia,0.0071,0.1744,0.1761,-0.3174,2640.0
Anomalia,0.0211,0.177,0.0709,-0.3474,2640.0
Anomalia,0.0065,0.159,0.2409,0.563,2640.0
Anomalia,0.0102,0.142,-0.0853,1.2032,2640.0
Anomalia,0.0167,0.0972,0.4832,0.1809,480.0
Anomalia,0.0159,0.0777,0.4791,-0.3855,480.0
Anomalia,0.0104,0.0856,0.2107,-0.4171,2400.0
Anomalia,0.0127,0.0907,0.1448,-0.7253,3360.0
Anomalia,-0.0117,0.1599,-0.8733,1.4334,3360.0
Anomalia,0.0233,0.2902,0.1782,0.791,2880.0
Anomalia,0.0163,0.3309,0.0537,-0.0315,2880.0
Anomalia,0.0089,0.3629,0.2154,-0.6011,2880.0
Anomalia,0.0429,0.346,0.1086,-0.3027,2880.0
Anomalia,-0.0071,0.2578,0.328,0.5879,480.0
Anomalia,0.0218,0.2072,0.5769,0.7467,480.0
Anomalia,0.016,0.1399,0.0457,-0.4517,480.0
Anomalia,0.0054,0.1157,-0.182,-0.168,480.0
Anomalia,0.0328,0.1082,-0.0137,0.7511,720.0
Anomalia,0.0059,0.2351,0.1667,3.9964,3360.0
Anomalia,0.02,0.3282,0.2211,0.779,3360.0
Anomalia,0.0196,0.3605,0.1546,-0.1855,3360.0
Anomalia,0.0092,0.3695,0.2248,-0.409,3360.0
Anomalia,0.0207,0.307,0.2441,0.0782,3360.0
Anomalia,0.0138,0.2103,0.0009,-0.44,3360.0
Anomalia,0.0095,0.1505,0.1402,-0.5476,3360.0
Anomalia,0.0208,0.1157,-0.0768,-0.7246,3360.0
Anomalia,0.0144,0.7727,-0.0028,7.2161,2880.0
Anomalia,-0.0029,1.5214,-0.3693,2.7152,2640.0
Anomalia,-0.0316,2.1029,-0.1249,0.8552,2640.0
Anomalia,0.0037,2.2337,-0.1222,0.1186,2640.0
Anomalia,0.0228,2.1186,-0.1743,0.6834,2880.0
Anomalia,0.0131,1.6929,-0.0258,2.7384,3360.0
Anomalia,0.0826,0.8965,0.0866,0.4671,2880.0
Anomalia,0.0073,0.5234,-0.2717,-0.4871,3360.0
Anomalia,0.0009,0.4689,-0.1701,-0.7504,3360.0
Anomalia,0.0514,0.3753,-0.5375,-0.4381,2640.0
Anomalia,-0.0126,0.362,-0.5438,-0.623,2640.0
Anomalia,0.0337,0.4127,-0.0259,-0.4596,3120.0
Anomalia,0.0166,0.4057,0.1114,-0.4951,2880.0
Anomalia,-0.0071,0.3903,0.2736,-0.1519,2880.0
Anomalia,0.0312,0.3466,0.3253,0.6608,2880.0
Anomalia,0.0026,0.2184,-0.3648,0.1882,2880.0
Anomalia,0.0149,0.1491,-0.2713,-0.3501,2880.0
Anomalia,0.0183,0.1405,-0.3829,-0.3248,2880.0
Anomalia,0.0072,0.152,-0.5298,-0.3113,2880.0
Anomalia,0.0363,0.1946,-0.0591,0.0513,480.0
Anomalia,0.0049,0.2168,0.1273,-0.5252,480.0
Anomalia,0.0242,0.2255,0.018,-0.7086,480.0
Anomalia,0.0109,0.2147,0.285,-0.4764,480.0
Anomalia,0.0027,0.1693,0.07,-0.2912,3360.0
Anomalia,0.0284,0.1348,0.3373,-0.2439,3360.0
Anomalia,0.0033,0.102,0.0434,-0.0254,3360.0
Anomalia,0.0307,0.0982,0.025,-0.3247,3360.0
Anomalia,-0.0126,0.2819,-1.682,8.6751,3120.0
Anomalia,0.0573,0.6024,0.802,3.1436,3360.0
Anomalia,0.0069,0.89,0.0727,0.9647,3360.0
Anomalia,0.0208,0.9094,0.0385,0.652,3360.0
Anomalia,0.0487,0.8784,0.0102,1.0815,3360.0
Anomalia,-0.0284,0.7019,-0.333,3.8062,2880.0
Anomalia,0.0265,0.2781,0.2411,-0.2499,3120.0
Anomalia,-0.0025,0.2118,-0.1583,-0.1517,3360.0
Anomalia,0.0143,0.1842,-0.0002,-0.4442,3360.0
Anomalia,0.0125,0.3594,-1.1505,6.5603,3600.0
Anomalia,0.0173,0.6441,-0.1212,1.2564,3120.0
Anomalia,0.016,0.8687,0.0348,0.2043,3120.0
Anomalia,0.0057,0.9151,0.0704,-0.3238,3360.0
Anomalia,0.0144,0.9003,0.1173,-0.3234,3360.0
Anomalia,0.0095,0.7458,0.1714,0.8767,3360.0
Anomalia,0.0121,0.4872,0.0833,-1.0476,3360.0
Anomalia,0.014,0.4059,0.038,-0.7432,3360.0
Anomalia,0.0245,0.3332,0.1831,-0.8423,3360.0
Anomalia,0.0254,0.2961,0.1228,-0.7242,3360.0
Anomalia,0.021,0.3562,0.1083,-0.0342,3360.0
Anomalia,0.0045,0.3377,0.2385,0.4605,3360.0
Anomalia,0.0137,0.3279,0.0931,0.5942,3360.0
Anomalia,0.0082,0.3063,0.2517,1.3535,3360.0
Anomalia,0.0159,0.1966,0.5167,0.0698,3360.0
Anomalia,0.0285,0.1993,0.3304,0.0496,480.0
Anomalia,0.0022,0.1716,0.2811,0.3959,480.0
Anomalia,0.0137,0.1512,-0.2147,0.7964,480.0
Anomalia,0.0135,0.1142,-0.509,1.1988,480.0
Anomalia,0.0162,0.1253,-0.0941,-0.0319,3360.0
Anomalia,0.0298,0.1177,-0.3302,0.6195,3360.0
Anomalia,0.0157,0.1192,-0.1318,0.183,3360.0
Anomalia,0.0127,0.1272,-0.0905,-0.3158,3360.0
Anomalia,0.017,0.1014,-0.3043,-0.613,3360.0
Anomalia,0.0069,0.0999,-0.2235,-0.8061,3360.0
Anomalia,0.0257,0.0959,-0.3891,-0.3705,3360.0
Anomalia,0.0146,0.0883,-0.2329,-0.6929,480.0
Anomalia,0.021,0.3227,-1.1742,11.991,2640.0
Anomalia,0.0106,0.897,-1.0929,4.8437,3360.0
Anomalia,-0.0321,1.6274,-0.2262,1.1017,3360.0
Anomalia,0.0333,1.7063,-0.2618,0.5089,3360.0
Anomalia,-0.0012,1.7101,-0.1974,0.4524,3360.0
Anomalia,0.0362,1.502,-0.1502,1.8606,3360.0
Anomalia,0.043,0.6582,0.483,1.2255,3360.0
Anomalia,0.0052,0.4384,-0.3519,0.7311,3360.0
Anomalia,0.0336,0.2976,-0.5259,-0.138,3360.0
Anomalia,-0.0024,0.2655,-0.4407,0.0325,2640.0
Anomalia,0.0272,0.2459,-0.2694,-0.3392,720.0
Anomalia,0.0275,0.2108,-0.2461,-0.3182,2640.0
Anomalia,0.0052,0.2079,-0.0963,-0.4742,2640.0
Anomalia,0.0279,0.181,-0.2688,-0.5118,720.0
Anomalia,0.0156,0.1501,0.0231,-0.6142,720.0
Anomalia,-0.007,0.1369,-0.044,-0.76,480.0
Anomalia,0.0219,0.1218,-0.3225,-0.6309,480.0
Anomalia,0.0024,0.1069,-0.3705,-0.7462,480.0
Anomalia,0.0286,0.1151,-0.5882,-0.5096,480.0
Anomalia,0.0218,0.1956,0.4648,2.6885,2880.0
Anomalia,0.0001,0.2865,0.1877,0.6787,2880.0
Anomalia,0.0404,0.3233,-0.1097,-0.2063,2880.0
Anomalia,0.0005,0.3258,0.2076,-0.3169,2880.0
Anomalia,0.0224,0.2815,-0.149,0.5541,2640.0
Anomalia,0.021,0.1872,0.1544,1.6307,480.0
Anomalia,-0.0082,0.1125,-0.4849,-0.0409,480.0
Anomalia,0.026,0.0915,-0.3479,-0.6213,3120.0
Anomalia,0.0077,0.1012,-0.4509,1.3429,720.0
Anomalia,0.0266,0.2893,0.3095,3.6537,2880.0
Anomalia,0.0318,0.3449,0.3552,1.3505,2880.0
Anomalia,0.0109,0.3688,0.4377,0.5132,2880.0
