Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.023,0.1568,-0.0505,-1.0842,2880.0
Anomalia,0.0168,0.1535,-0.1392,-0.9701,3360.0
Anomalia,0.026,0.1481,-0.086,-0.8363,3360.0
Anomalia,0.0127,0.1299,-0.0602,-0.4611,3360.0
Anomalia,0.0236,0.1232,-0.0836,-0.2236,3360.0
Anomalia,0.021,0.1035,0.1374,0.095,2880.0
Anomalia,0.0214,0.0846,-0.2368,-0.0478,3120.0
Anomalia,0.0177,0.0904,-0.5723,-0.0898,2880.0
Anomalia,0.0141,0.0834,-0.7401,0.3658,2880.0
Anomalia,0.017,0.0917,-0.3853,-0.0835,3120.0
Anomalia,0.0296,0.1168,0.2255,-0.2074,3120.0
Anomalia,0.0225,0.1329,0.0191,-0.5465,3120.0
Anomalia,0.0197,0.1562,0.0293,-0.963,2880.0
Anomalia,0.0169,0.1532,0.0511,-0.8651,2880.0
Anomalia,0.0025,0.1461,-0.0513,-0.7804,2640.0
Anomalia,0.025,0.1432,-0.1456,-0.6257,3360.0
Anomalia,0.028,0.1347,-0.2561,-0.7167,3360.0
Anomalia,0.0293,0.1393,-0.297,-0.8294,3360.0
Anomalia,0.027,0.1512,-0.1034,-1.0297,3360.0
Anomalia,0.0089,0.1422,0.0296,-0.8866,2880.0
Anomalia,0.0139,0.1668,0.1321,-0.5858,2880.0
Anomalia,0.018,0.1634,0.0795,-0.4301,2880.0
Anomalia,0.0224,0.1468,-0.0159,0.1544,2880.0
Anomalia,0.0318,0.1556,0.0413,-0.1376,2880.0
Anomalia,0.0222,0.1265,0.0446,-0.4118,2880.0
Anomalia,0.0133,0.1248,0.1689,-0.3052,2880.0
Anomalia,0.0197,0.1247,0.1748,-0.2302,2880.0
Anomalia,0.0123,0.1482,-0.0578,-0.2537,2880.0
Anomalia,0.0196,0.1387,-0.0935,0.1956,2880.0
Anomalia,0.0324,0.1526,-0.1848,-0.3508,2880.0
Anomalia,0.0208,0.1491,-0.0616,-0.3425,3360.0
Anomalia,0.0246,0.1273,0.1895,-0.6346,2640.0
Anomalia,0.0193,0.1369,0.0651,-0.9284,2640.0
Anomalia,0.01,0.1313,0.1003,-0.8874,3120.0
Anomalia,0.0162,0.1432,0.089,-1.1505,3120.0
Anomalia,0.0205,0.1321,-0.0524,-1.1908,3120.0
Anomalia,0.0218,0.1306,-0.0106,-1.1389,3120.0
Anomalia,0.0245,0.1279,-0.1656,-0.8969,2880.0
Anomalia,0.0203,0.123,-0.4507,-0.5719,2880.0
Anomalia,0.0157,0.1211,-0.4466,-0.5774,3360.0
Anomalia,0.0219,0.1085,-0.7146,0.0195,3360.0
Anomalia,0.0235,0.1001,-0.5456,-0.0363,2880.0
Anomalia,0.0272,0.0971,0.1303,-0.2084,3360.0
Anomalia,0.0209,0.1256,-0.1043,0.3808,2640.0
Anomalia,0.0223,0.1312,0.0499,0.1835,2880.0
Anomalia,0.0165,0.1501,-0.0259,-0.3303,2880.0
Anomalia,0.0199,0.1539,-0.1327,-0.5289,3120.0
Anomalia,0.03,0.1351,-0.1874,-0.331,3120.0
Anomalia,0.0139,0.1354,-0.1614,-0.6551,3120.0
Anomalia,0.0204,0.1158,-0.1297,-0.8706,2880.0
Anomalia,0.0199,0.1027,-0.2524,-0.7623,2880.0
Anomalia,0.0135,0.0955,-0.288,-0.8775,2880.0
Anomalia,0.0263,0.0864,-0.2326,-0.941,3120.0
Anomalia,0.022,0.0921,-0.1639,-0.8147,2880.0
Anomalia,0.0168,0.0946,0.0239,-0.9257,3360.0
Anomalia,0.0193,0.1252,-0.0054,-0.0977,3360.0
Anomalia,0.0178,0.1492,0.0671,-0.644,3360.0
Anomalia,0.0219,0.1518,0.123,-0.5244,3360.0
Anomalia,0.0238,0.1681,0.0514,-0.8132,2880.0
Anomalia,0.0154,0.1505,0.1591,-0.5177,2880.0
Anomalia,0.0172,0.1325,0.1755,-0.1869,2640.0
Anomalia,0.0121,0.1334,0.0178,-0.435,2640.0
Anomalia,0.0144,0.108,-0.1317,-0.2898,2640.0
Anomalia,0.0195,0.1155,-0.0459,-0.3298,2880.0
Anomalia,0.0187,0.1108,-0.0088,0.0603,2880.0
Anomalia,0.018,0.0966,0.2175,0.3533,2880.0
Anomalia,0.0186,0.1113,0.2508,-0.4269,2880.0
Anomalia,0.0207,0.1139,0.1598,-0.4951,2640.0
Anomalia,0.0176,0.1227,0.1079,-0.9476,2880.0
Anomalia,0.0211,0.1383,0.0566,-0.9269,2880.0
Anomalia,0.0133,0.1707,0.0302,-0.6948,3360.0
Anomalia,0.0285,0.1702,-0.0884,-0.5849,3360.0
Anomalia,0.0189,0.1631,0.0492,-0.3231,3360.0
Anomalia,0.0179,0.1608,0.0092,-0.3502,3360.0
Anomalia,0.0194,0.1278,0.1038,-0.5272,3360.0
Anomalia,0.0075,0.1239,0.0763,-0.3347,3360.0
Anomalia,0.0252,0.1347,-0.1545,-0.4861,3360.0
Anomalia,0.0225,0.1351,-0.3581,0.0219,2880.0
Anomalia,0.0163,0.1439,-0.2788,-0.2511,2880.0
Anomalia,0.0177,0.148,-0.2459,-0.5729,2880.0
Anomalia,0.0069,0.1592,-0.1247,-0.9368,2880.0
Anomalia,0.0185,0.1579,-0.1395,-1.1039,2880.0
Anomalia,0.0342,0.1449,-0.2387,-0.9118,2880.0
Anomalia,0.0255,0.1323,-0.1872,-0.5985,2640.0
Anomalia,0.0222,0.1228,-0.1607,-0.6396,3360.0
Anomalia,0.0195,0.1116,-0.1469,-0.3664,3360.0
Anomalia,0.0065,0.1045,-0.1773,-0.5086,2640.0
Anomalia,0.0176,0.1266,-0.0335,-0.5011,2640.0
Anomalia,0.0243,0.1151,0.1114,-0.1556,3360.0
Anomalia,0.0182,0.1291,0.2438,-0.4924,3360.0
Anomalia,0.028,0.1405,0.0417,-0.8698,3360.0
Anomalia,0.0145,0.1238,0.1956,-0.7901,3360.0
Anomalia,0.0177,0.1449,0.1286,-0.965,3360.0
Anomalia,0.0257,0.1492,0.0815,-1.0175,2880.0
Anomalia,0.0148,0.1628,0.1279,-0.9862,2880.0
Anomalia,0.0294,0.1698,-0.0797,-1.0537,2880.0
Anomalia,0.0184,0.1519,0.0291,-0.7786,2640.0
Anomalia,0.0138,0.1316,-0.0937,-0.1094,2640.0
Anomalia,0.0224,0.1015,-0.1778,0.019,3360.0
Anomalia,0.0096,0.075,-0.0463,-0.3896,3360.0
Anomalia,0.0219,0.0766,0.3908,-0.4833,3360.0
Anomalia,0.0247,0.0841,0.3844,-0.7613,3360.0
Anomalia,0.024,0.0795,0.4195,-0.6215,3360.0
Anomalia,0.028,0.0849,0.1604,-0.8127,3360.0
Anomalia,0.0206,0.0874,-0.1102,-0.2198,3360.0
Anomalia,0.0139,0.1273,-0.0833,-0.0692,2880.0
Anomalia,0.0224,0.1728,0.3088,-0.4215,2880.0
Anomalia,0.0171,0.184,0.1749,-0.704,2880.0
Anomalia,0.0207,0.187,0.1322,-0.8175,3120.0
Anomalia,0.0272,0.1646,0.1706,-0.1567,3120.0
Anomalia,0.0118,0.1496,-0.277,-0.4503,3120.0
Anomalia,0.0258,0.1459,-0.2187,-0.4551,3120.0
Anomalia,0.0213,0.1435,-0.1781,-0.4228,3360.0
Anomalia,0.0181,0.1404,-0.1773,-0.2675,3360.0
Anomalia,0.0271,0.1311,0.0516,-0.621,3360.0
Anomalia,0.0131,0.1273,0.1478,-0.6128,2880.0
Anomalia,0.0183,0.1226,0.0448,-0.3937,2880.0
Anomalia,0.0259,0.1344,0.0337,-0.4979,2880.0
Anomalia,0.0155,0.13,-0.1297,-0.3703,2880.0
Anomalia,0.026,0.1292,-0.2044,-0.2177,2880.0
Anomalia,0.0162,0.1307,-0.0357,-0.4268,2880.0
Anomalia,0.0105,0.1203,-0.0799,-0.4789,2880.0
Anomalia,0.0243,0.1178,0.1304,-0.7353,2880.0
Anomalia,0.0193,0.1165,0.1613,-0.682,3360.0
Anomalia,0.0207,0.1224,0.1082,-0.7739,3360.0
Anomalia,0.0224,0.1308,0.0518,-0.9252,3360.0
Anomalia,0.0118,0.1221,-0.0024,-0.9332,3360.0
Anomalia,0.0215,0.1187,-0.127,-0.7112,3360.0
Anomalia,0.0202,0.1369,-0.3063,-0.4885,2880.0
Anomalia,0.0158,0.1413,-0.136,-0.6363,2880.0
Anomalia,0.0239,0.1732,0.0023,-0.5438,2880.0
Anomalia,0.0111,0.1911,0.0496,-0.9446,2880.0
Anomalia,0.019,0.1762,0.0384,-0.5974,2880.0
Anomalia,0.0292,0.1702,-0.097,-0.3084,2880.0
Anomalia,0.0206,0.1284,-0.3266,0.1301,3120.0
Anomalia,0.0244,0.1042,0.0734,-0.7004,3120.0
Anomalia,0.029,0.0956,0.1657,-0.6577,3120.0
Anomalia,0.0131,0.0819,0.2342,-0.4995,3360.0
Anomalia,0.0214,0.107,0.2783,0.003,3360.0
Anomalia,0.0141,0.1018,0.3387,0.4234,2640.0
Anomalia,0.0137,0.1083,0.5423,0.3178,2880.0
Anomalia,0.0175,0.1468,0.3282,0.4652,2880.0
Anomalia,0.0175,0.1751,0.2364,0.2993,2880.0
Anomalia,0.0331,0.22,0.0396,-0.6738,2880.0
Anomalia,0.0152,0.233,0.1195,-0.9661,2880.0
Anomalia,0.0136,0.211,0.1234,-0.5537,2880.0
Anomalia,0.0134,0.1764,0.0898,0.2028,3120.0
Anomalia,0.0081,0.1284,-0.351,0.3226,3120.0
Anomalia,0.0288,0.1145,-0.3144,-0.1497,2880.0
Anomalia,0.0283,0.1261,-0.3903,-0.5878,2640.0
Anomalia,0.0258,0.133,-0.3258,-0.9293,2640.0
Anomalia,0.0214,0.1201,-0.2425,-0.7301,3120.0
Anomalia,0.0175,0.1188,0.0283,-0.8117,2880.0
Anomalia,0.0139,0.1155,0.0909,-0.7402,2880.0
Anomalia,0.0249,0.1143,0.0546,-0.4916,2880.0
Anomalia,0.025,0.1564,-0.1203,-0.282,2880.0
Anomalia,0.0163,0.1553,-0.0267,-0.21,2880.0
Anomalia,0.0304,0.1649,-0.13,-0.4615,2880.0
Anomalia,0.0097,0.1614,0.1183,-0.4509,2880.0
Anomalia,0.0179,0.1591,0.4236,-0.2152,2640.0
Anomalia,0.0186,0.1547,0.4176,-0.163,2640.0
Anomalia,0.0144,0.1476,0.4971,0.2351,2880.0
Anomalia,0.0241,0.1631,0.2794,-0.2995,2880.0
Anomalia,0.0188,0.1407,0.142,-0.4878,2880.0
Anomalia,0.0185,0.1492,0.1036,-0.5282,2880.0
Anomalia,0.0144,0.1491,0.1767,-0.5331,2880.0
Anomalia,0.0173,0.1412,0.2559,-0.5692,2880.0
Anomalia,0.0246,0.1381,0.1177,-0.8064,2880.0
Anomalia,0.0251,0.1631,-0.0675,-0.5545,2880.0
Anomalia,0.0212,0.1789,-0.1747,-0.8791,2880.0
Anomalia,0.0172,0.1849,-0.1012,-1.0024,2880.0
Anomalia,0.0134,0.1836,-0.0694,-0.9484,2880.0
Anomalia,0.0202,0.1511,-0.0657,-0.6234,2880.0
Anomalia,0.0321,0.1391,0.095,-0.6656,3120.0
Anomalia,0.0334,0.1482,0.0435,-0.5193,2640.0
Anomalia,0.0264,0.1542,-0.1494,-0.3506,2880.0
Anomalia,0.012,0.1522,-0.0643,-0.3605,2880.0
Anomalia,0.0087,0.1523,0.0599,-0.2972,2640.0
Anomalia,0.0174,0.1384,-0.0151,0.0174,2640.0
Anomalia,0.0167,0.1371,0.3545,-0.4097,2880.0
Anomalia,0.0295,0.1388,0.1955,-0.6281,3360.0
Anomalia,0.0222,0.1624,0.0432,-0.4838,3360.0
Anomalia,0.0129,0.1529,0.0203,-0.3153,3360.0
Anomalia,0.0215,0.1376,-0.1378,0.6044,3120.0
Anomalia,0.0198,0.1321,-0.0645,1.0555,3120.0
Anomalia,0.0203,0.0844,-0.0696,-0.5701,2880.0
Anomalia,0.0246,0.0904,0.1556,0.2537,2880.0
Anomalia,0.0203,0.0972,0.1335,-0.2662,2880.0
Anomalia,0.0214,0.1009,0.0493,-0.52,3360.0
Anomalia,0.0249,0.0992,0.1176,-0.3696,3360.0
Anomalia,0.0195,0.1143,0.1711,0.3929,3360.0
Anomalia,0.0183,0.1366,0.2173,-0.1705,3360.0
Anomalia,0.0185,0.1702,0.1509,-0.7277,3120.0
Anomalia,0.0185,0.187,0.1227,-1.1127,2880.0
Anomalia,0.0195,0.1805,0.1022,-1.1032,2880.0
Anomalia,0.0196,0.166,0.109,-0.8495,2880.0
Anomalia,0.0163,0.1315,0.1731,-0.6036,3120.0
Anomalia,0.0154,0.1098,0.043,-0.521,3120.0
Anomalia,0.0204,0.1209,0.0118,-0.5306,3120.0
Anomalia,0.0204,0.1282,-0.1355,-0.51,3120.0
Anomalia,0.0221,0.1293,-0.0964,-0.5668,3120.0
Anomalia,0.0209,0.1438,0.1159,-0.7169,3360.0
Anomalia,0.0176,0.1329,0.1523,-0.5611,2640.0
Anomalia,0.0202,0.1294,0.1838,-0.5528,2880.0
Anomalia,0.025,0.1426,0.1554,-0.8204,2880.0
Anomalia,0.024,0.1528,0.0897,-0.6275,2880.0
Anomalia,0.0146,0.1732,0.0094,-0.7369,2880.0
Anomalia,0.0174,0.1743,0.0218,-0.7634,2880.0
Anomalia,0.0115,0.1703,0.0117,-0.7036,2880.0
Anomalia,0.0208,0.1486,-0.1924,-0.4051,3120.0
Anomalia,0.0212,0.118,0.0255,-0.7905,3360.0
Anomalia,0.0171,0.1166,-0.0872,-0.6074,3360.0
Anomalia,0.018,0.1111,0.0038,-0.457,3360.0
Anomalia,0.0202,0.1062,-0.1348,-0.2149,3360.0
Anomalia,0.0219,0.1021,-0.069,-0.0658,3360.0
Anomalia,0.0344,0.0983,-0.0009,-0.4444,3360.0
Anomalia,0.022,0.0975,-0.1229,-0.3369,3360.0
Anomalia,0.0151,0.0989,-0.1352,-0.3514,3360.0
Anomalia,0.0199,0.1497,0.1922,0.3066,3360.0
Anomalia,0.0045,0.1598,0.3659,0.0391,3360.0
Anomalia,0.0225,0.168,0.2032,-0.402,3360.0
Anomalia,0.0213,0.1701,0.2094,-0.503,2880.0
Anomalia,0.02,0.1654,0.2283,-0.1503,3600.0
Anomalia,0.0203,0.1819,0.2272,-0.177,3120.0
Anomalia,0.0175,0.1879,0.1945,-0.3538,2880.0
Anomalia,0.0155,0.187,0.211,-0.3024,2880.0
Anomalia,0.0222,0.1597,0.0702,0.0022,2880.0
Anomalia,0.0206,0.1206,0.0363,-0.1569,3360.0
Anomalia,0.0215,0.109,0.18,-0.2916,3360.0
Anomalia,0.0282,0.1102,0.257,-0.4189,3360.0
Anomalia,0.0139,0.1087,0.1613,-0.3179,2640.0
Anomalia,0.0188,0.1165,-0.15,-0.4563,2640.0
Anomalia,0.0208,0.1337,-0.0123,-0.2527,2640.0
Anomalia,0.0129,0.1606,-0.0044,-0.6682,2880.0
Anomalia,0.0303,0.1971,0.06,-0.8787,2880.0
Anomalia,0.0243,0.2028,0.0595,-0.9701,2880.0
Anomalia,0.0133,0.1827,0.1777,-0.4457,2880.0
Anomalia,0.0143,0.175,0.3331,-0.1507,2880.0
Anomalia,0.0105,0.1626,0.2645,-0.1554,3360.0
Anomalia,0.0278,0.162,0.2775,-0.4066,2880.0
Anomalia,0.028,0.1691,0.2011,-0.6761,2880.0
Anomalia,0.0212,0.1489,0.3079,-0.289,2880.0
Anomalia,0.0219,0.1208,0.1821,-0.9986,2880.0
Anomalia,0.0067,0.1069,0.1653,-0.583,2880.0
Anomalia,0.0198,0.0979,0.028,-0.6553,2880.0
Anomalia,0.0336,0.1101,-0.1021,-0.7317,3360.0
Anomalia,0.0198,0.0958,-0.0794,-0.4886,2880.0
Anomalia,0.0244,0.1061,-0.1427,-0.6498,2880.0
Anomalia,0.0169,0.1048,-0.0635,-0.6402,2880.0
Anomalia,0.009,0.1226,0.1505,-0.088,3120.0
Anomalia,0.0243,0.145,0.0326,-0.5071,3120.0
Anomalia,0.0199,0.1429,0.1327,-0.4926,3360.0
Anomalia,0.0228,0.1546,0.0591,-0.8583,3360.0
Anomalia,0.0287,0.1452,-0.0202,-0.7632,3360.0
Anomalia,0.0157,0.1395,0.0056,-0.9621,3360.0
Anomalia,0.0244,0.1615,0.0018,-1.0448,3360.0
Anomalia,0.0188,0.1629,0.0476,-1.0304,3360.0
Anomalia,0.0116,0.157,0.0693,-0.9745,2880.0
Anomalia,0.0241,0.164,0.1176,-0.7795,2880.0
Anomalia,0.0155,0.1523,0.0603,-0.5828,2640.0
Anomalia,0.0207,0.1622,0.1217,-0.7694,2880.0
Anomalia,0.0212,0.1661,0.1105,-0.8615,2880.0
Anomalia,0.009,0.148,0.0243,-0.7629,2880.0
Anomalia,0.0192,0.1425,0.0687,-0.7664,3360.0
Anomalia,0.0167,0.1112,-0.0738,-0.2988,2880.0
Anomalia,0.0174,0.0984,0.1069,-0.2815,2880.0
Anomalia,0.0305,0.1025,0.2646,-0.7369,3360.0
Anomalia,0.0158,0.0901,0.1703,-0.5998,3360.0
Anomalia,0.0195,0.1213,0.0747,-0.4916,3360.0
Anomalia,0.0257,0.1156,-0.0646,0.008,2880.0
Anomalia,0.0117,0.1169,0.0863,-0.1608,2640.0
Anomalia,0.0173,0.1271,0.0048,-0.6284,3120.0
Anomalia,0.0152,0.1073,-0.0513,-0.7879,2880.0
Anomalia,0.0108,0.1244,0.1098,-0.9289,2640.0
Anomalia,0.0293,0.144,0.2765,-0.6058,2640.0
Anomalia,0.0209,0.138,0.4938,-0.3355,2640.0
Anomalia,0.0257,0.1441,0.4351,-0.5353,3360.0
Anomalia,0.0232,0.1686,0.2767,-0.367,2640.0
Anomalia,0.0075,0.1496,0.2926,0.1321,2640.0
Anomalia,0.0208,0.1634,0.0504,-0.4193,2880.0
Anomalia,0.0186,0.1545,0.0346,-0.0415,2880.0
Anomalia,0.0202,0.1218,0.0472,-0.5919,2640.0
Anomalia,0.0186,0.1337,-0.0383,-0.8698,3120.0
Anomalia,0.0138,0.1372,0.0231,-0.8228,3120.0
Anomalia,0.0076,0.1382,0.1171,-0.8238,2880.0
Anomalia,0.0206,0.1659,0.1384,-0.9344,2880.0
Anomalia,0.0208,0.1642,0.1357,-0.8931,3360.0
Anomalia,0.0247,0.1751,0.0984,-0.7714,3360.0
Anomalia,0.027,0.1811,0.1242,-0.9125,3360.0
Anomalia,0.0144,0.1723,0.1376,-0.5347,3360.0
Anomalia,0.0177,0.1697,0.1283,-0.3547,2880.0
Anomalia,0.0128,0.1369,0.2339,0.5436,2880.0
Anomalia,0.0172,0.1527,0.0829,0.0597,3120.0
Anomalia,0.0219,0.1492,0.0648,-0.3695,2880.0
Anomalia,0.0237,0.1387,0.0574,0.0833,2640.0
Anomalia,0.0254,0.1365,0.049,0.2744,2640.0
Anomalia,0.0203,0.1073,0.1204,0.8629,3120.0
Anomalia,0.0126,0.118,-0.0671,1.1566,3120.0
Anomalia,0.0162,0.1227,-0.0664,0.8134,3120.0
Anomalia,0.022,0.1255,-0.1534,0.6424,2880.0
Anomalia,0.0258,0.1564,-0.042,-0.3546,2880.0
Anomalia,0.025,0.1432,-0.0327,-0.4023,2640.0
Anomalia,0.0125,0.1385,0.1526,-0.2504,2880.0
Anomalia,0.0136,0.1562,0.2088,-0.7974,2880.0
Anomalia,0.0074,0.1652,0.1623,0.188,2880.0
Anomalia,0.0155,0.2077,0.1809,-0.0728,2640.0
Anomalia,0.0268,0.2147,0.0363,-0.3638,2880.0
Anomalia,0.0154,0.2073,0.1222,-0.1083,2880.0
Anomalia,0.017,0.1862,0.096,0.1544,2880.0
Anomalia,0.0164,0.118,-0.2725,-0.6662,3120.0
Anomalia,0.0147,0.1277,-0.2409,-0.6885,3360.0
Anomalia,0.0272,0.1302,-0.2597,-0.6114,3360.0
Anomalia,0.0212,0.1127,0.0502,-0.2419,3120.0
Anomalia,0.0229,0.1196,0.0736,-0.5892,3120.0
Anomalia,0.0222,0.0982,0.2225,-0.5276,3120.0
Anomalia,0.0112,0.0782,0.3675,-0.4033,2880.0
Anomalia,0.0224,0.0867,0.2514,-0.7456,3120.0
Anomalia,0.0205,0.0872,0.1419,-0.857,3120.0
Anomalia,0.0225,0.0986,0.352,-0.6214,3120.0
Anomalia,0.02,0.0995,0.4029,-0.6562,3120.0
Anomalia,0.0237,0.1046,0.118,-0.7789,3120.0
Anomalia,0.013,0.1023,0.1256,-0.6192,3120.0
Anomalia,0.0186,0.101,0.0736,-0.592,2640.0
Anomalia,0.0205,0.1032,-0.027,-0.667,2640.0
Anomalia,0.0149,0.0994,0.1789,-0.6326,2640.0
Anomalia,0.0271,0.104,0.0623,-0.6134,2880.0
Anomalia,0.0163,0.1243,-0.0487,-0.3914,2880.0
Anomalia,0.0196,0.1528,0.0121,-0.587,2880.0
Anomalia,0.0164,0.1533,0.0711,-0.6145,2880.0
Anomalia,0.0132,0.1622,0.0951,-0.8293,2880.0
Anomalia,0.0203,0.1539,-0.0529,-0.6259,3360.0
Anomalia,0.0275,0.1441,-0.3173,-0.5891,2880.0
Anomalia,0.0175,0.1534,-0.2706,-0.8648,3360.0
Anomalia,0.0202,0.1521,-0.2105,-0.82,2880.0
Anomalia,0.0161,0.1458,-0.0998,-0.836,3360.0
Anomalia,0.0187,0.1409,-0.0657,-1.0067,3360.0
Anomalia,0.0255,0.1347,-0.1134,-0.921,3360.0
Anomalia,0.0211,0.1497,-0.1127,-0.7849,3120.0
Anomalia,0.0217,0.1461,-0.1937,-0.5898,2880.0
Anomalia,0.0117,0.1312,-0.1278,0.0681,2640.0
Anomalia,0.0164,0.1362,-0.0115,-0.2265,2640.0
Anomalia,0.0284,0.1068,-0.1126,-0.3003,2640.0
Anomalia,0.02,0.1239,-0.0883,-0.644,2640.0
Anomalia,0.0228,0.1379,-0.1187,-0.9664,2640.0
Anomalia,0.0157,0.1258,-0.1184,-0.6914,2640.0
Anomalia,0.0064,0.1355,0.0227,-0.8245,3360.0
Anomalia,0.0236,0.132,0.0071,-0.6846,3360.0
Anomalia,0.0155,0.1241,0.1349,-0.5453,3360.0
Anomalia,0.0255,0.1261,0.0022,-0.578,3120.0
Anomalia,0.0229,0.1079,0.1169,-0.2195,3120.0
Anomalia,0.0149,0.0947,0.3779,0.0236,3600.0
Anomalia,0.0215,0.0964,0.2216,-0.3465,2640.0
Anomalia,0.0217,0.0972,0.2934,-0.3398,2880.0
Anomalia,0.0224,0.1359,0.0101,-0.3841,2880.0
Anomalia,0.022,0.1986,0.0323,-0.1573,2880.0
Anomalia,0.0186,0.2148,0.0306,-0.6937,2880.0
Anomalia,0.0096,0.2184,0.0962,-0.7846,2880.0
Anomalia,0.0138,0.1997,0.0543,-0.2088,2880.0
Anomalia,0.011,0.1392,-0.1947,-0.6322,3120.0
Anomalia,0.0217,0.1094,-0.4449,-0.2457,3120.0
Anomalia,0.0203,0.0966,-0.1815,-0.9184,2880.0
Anomalia,0.0188,0.1092,0.0077,-0.7285,2880.0
Anomalia,0.0209,0.1071,0.0597,-0.627,2880.0
Anomalia,0.0029,0.1154,0.064,-0.6344,2640.0
Anomalia,0.0204,0.1302,-0.0481,-0.8733,2640.0
Anomalia,0.0201,0.1371,-0.0093,-0.9245,2880.0
Anomalia,0.0228,0.1451,-0.0315,-1.1041,2880.0
Anomalia,0.0322,0.145,-0.0129,-1.184,2880.0
Anomalia,0.0154,0.1531,0.0155,-1.1042,2640.0
Anomalia,0.0093,0.1371,-0.0467,-0.7201,2640.0
Anomalia,0.0142,0.1304,-0.0596,-0.2953,2880.0
Anomalia,0.0137,0.1424,-0.0206,-0.3133,3360.0
Anomalia,0.0212,0.1211,0.1444,0.3247,2640.0
Anomalia,0.0266,0.1284,0.1366,-0.2389,2880.0
Anomalia,0.0122,0.1344,0.0656,-0.6091,2880.0
Anomalia,0.0191,0.1141,-0.1479,-0.6866,2640.0
Anomalia,0.0244,0.1151,-0.3093,-0.7412,2640.0
Anomalia,0.0191,0.1032,-0.4228,-0.3747,3120.0
Anomalia,0.0284,0.0814,-0.4306,0.0739,2640.0
Anomalia,0.0214,0.0846,-0.0709,-0.2185,3360.0
Anomalia,0.015,0.1107,-0.3145,0.3878,3360.0
Anomalia,0.0205,0.1262,-0.1786,-0.2186,3360.0
Anomalia,0.0138,0.1282,-0.1354,-0.2901,3360.0
Anomalia,0.0218,0.1239,-0.3207,0.0873,3360.0
Anomalia,0.0139,0.105,-0.2292,0.2409,3360.0
Anomalia,0.015,0.1405,0.0483,0.6041,2880.0
Anomalia,0.0259,0.1464,-0.0176,0.1745,2880.0
Anomalia,0.0136,0.1511,0.1383,-0.2003,2880.0
Anomalia,0.0217,0.1514,0.0919,-0.1945,2880.0
Anomalia,0.023,0.11,-0.0247,-0.7018,3360.0
Anomalia,0.0106,0.113,0.0218,-0.5645,3360.0
Anomalia,0.0288,0.1198,-0.1494,-0.3734,2880.0
Anomalia,0.0224,0.1105,0.016,-0.1562,2880.0
Anomalia,0.0155,0.1201,0.1006,-0.3707,2640.0
Anomalia,0.0225,0.1167,0.0145,-0.3841,3120.0
Anomalia,0.0088,0.1146,0.2357,-0.5378,3360.0
Anomalia,0.0265,0.1428,0.483,-0.2608,3360.0
Anomalia,0.0257,0.1513,0.3118,-0.198,3360.0
Anomalia,0.0191,0.1489,0.4066,-0.0564,2880.0
Anomalia,0.0223,0.1482,0.3463,-0.0417,2880.0
Anomalia,0.0095,0.1218,-0.0174,0.0908,2880.0
Anomalia,0.0119,0.0924,0.0116,-0.4304,2880.0
Anomalia,0.0248,0.094,0.2848,-0.0687,2880.0
Anomalia,0.0136,0.0997,-0.2075,0.478,2640.0
Anomalia,0.0174,0.1128,-0.1602,-0.1422,2640.0
Anomalia,0.021,0.117,-0.2112,-0.3538,2640.0
Anomalia,0.0101,0.1219,-0.1293,-0.7968,2880.0
Anomalia,0.03,0.1242,-0.071,-0.9595,3360.0
Anomalia,0.0238,0.111,0.0557,-0.6389,3360.0
Anomalia,0.0169,0.111,0.1392,-0.6949,3360.0
Anomalia,0.0177,0.102,0.1456,-0.5297,2880.0
Anomalia,0.0125,0.0926,0.0356,-0.2008,2640.0
Anomalia,0.0151,0.1353,0.0739,-0.2366,3120.0
Anomalia,0.0286,0.1362,-0.0808,-0.1448,3120.0
Anomalia,0.0206,0.1407,-0.0167,-0.4358,2880.0
Anomalia,0.0295,0.1518,0.0811,-0.6059,3360.0
Anomalia,0.0213,0.1303,0.0552,-0.4463,3360.0
Anomalia,0.0075,0.1257,0.1773,-0.1455,3360.0
Anomalia,0.0277,0.1283,0.0673,-0.1021,3360.0
Anomalia,0.0048,0.1145,-0.2255,-0.3964,3600.0
Anomalia,0.0189,0.128,0.1196,-0.4666,2880.0
Anomalia,0.0244,0.1394,0.061,-0.7811,2640.0
Anomalia,0.0153,0.1441,0.0825,-0.9049,2880.0
Anomalia,0.0249,0.1377,0.054,-0.6744,2640.0
Anomalia,0.021,0.1084,-0.0655,0.2485,2640.0
Anomalia,0.0159,0.0881,0.0259,1.0391,2640.0
Anomalia,0.0201,0.0627,0.1404,0.1315,2880.0
Anomalia,0.019,0.0525,0.2014,0.237,3600.0
Anomalia,0.0134,0.0678,0.0532,-0.0054,2640.0
Anomalia,0.0219,0.0941,0.2393,-0.1968,3360.0
Anomalia,0.0161,0.0957,0.3028,-0.3865,3360.0
Anomalia,0.0281,0.1244,0.6025,-0.3378,3120.0
Anomalia,0.0243,0.126,0.5851,-0.3261,3120.0
Anomalia,0.0151,0.1122,0.685,0.7885,3120.0
Anomalia,0.0138,0.1238,0.532,0.0678,3120.0
Anomalia,-0.0004,0.1017,0.0616,-0.3736,3120.0
Anomalia,0.0146,0.0964,-0.165,-0.1157,2880.0
