Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0182,1.9293,5.0305,-5.1299,1.9294,0.0404,0.0642,3360.0
Anomalia,-0.0024,1.9044,5.0305,-5.1299,1.9044,0.0306,0.1088,3360.0
Anomalia,0.028,1.3047,3.5043,-3.4455,1.305,0.054,0.2735,3360.0
Anomalia,-0.0031,0.8376,2.2169,-2.5983,0.8376,-0.1747,0.3192,3360.0
Anomalia,0.024,0.5766,1.4786,-1.3492,0.5771,0.0821,-0.1113,2880.0
Anomalia,0.0123,0.3902,0.9532,-0.8117,0.3904,0.0343,-0.8593,2880.0
Anomalia,0.0255,0.3894,1.2762,-0.997,0.3903,0.2581,0.1992,2880.0
Anomalia,0.0056,0.6187,1.8626,-1.7011,0.6187,0.0558,1.3731,2880.0
Anomalia,0.0175,0.7,1.8626,-1.7011,0.7003,0.0277,0.2598,3360.0
Anomalia,0.0034,0.703,1.8626,-1.7011,0.703,0.0663,0.2274,3360.0
Anomalia,0.0042,0.6864,1.8626,-1.7011,0.6864,0.0073,0.3465,3360.0
Anomalia,0.024,0.4624,1.406,-1.2583,0.463,0.0094,0.6283,3360.0
Anomalia,0.0201,0.2987,0.5705,-0.7871,0.2993,-0.1274,-0.6373,3360.0
Anomalia,0.0253,0.3203,0.6757,-0.621,0.3213,0.0192,-0.9986,2880.0
Anomalia,0.0134,0.2855,0.6757,-0.621,0.2859,0.1147,-0.5843,3360.0
Anomalia,0.0253,0.415,1.8292,-1.6193,0.4158,0.2722,4.9614,3120.0
Anomalia,0.0112,0.8352,2.6113,-2.4168,0.8353,0.1073,2.2466,3120.0
Anomalia,0.0228,0.9993,2.6113,-2.4168,0.9996,0.0337,0.4385,2880.0
Anomalia,0.0192,1.0297,2.6113,-2.4168,1.0299,0.0376,0.0833,3360.0
Anomalia,0.0069,1.0009,2.6113,-2.4168,1.001,0.0523,0.249,3360.0
Anomalia,0.009,0.6903,2.0433,-2.0779,0.6903,0.0073,1.1599,3360.0
Anomalia,0.0099,0.3763,1.1314,-0.9745,0.3765,-0.1079,-0.2294,3360.0
Anomalia,0.0101,0.3092,0.732,-0.7458,0.3094,-0.2207,-0.5336,2880.0
Anomalia,0.0159,0.2305,0.5121,-0.5784,0.231,-0.4624,-0.4075,2880.0
Anomalia,-0.0095,0.3586,0.7671,-2.0032,0.3587,-2.4735,10.7527,3120.0
Anomalia,0.0409,1.4465,4.5857,-4.723,1.4471,0.0319,2.878,3120.0
Anomalia,-0.0146,1.6579,4.5857,-4.723,1.6579,0.0094,0.9689,3360.0
Anomalia,0.017,1.846,4.5857,-4.723,1.8461,0.0201,-0.0721,3360.0
Anomalia,0.0408,1.8704,4.5857,-4.723,1.8708,-0.0014,-0.2254,3360.0
Anomalia,-0.0154,1.2527,3.4013,-3.496,1.2528,0.0147,0.4404,3360.0
Anomalia,0.0501,0.9534,3.4013,-3.0257,0.9547,0.2952,2.0796,3360.0
Anomalia,0.0095,0.5168,1.348,-1.194,0.5169,0.0499,0.2343,3360.0
Anomalia,0.0156,0.3278,1.03,-0.8017,0.3282,0.2353,-0.1295,2880.0
Anomalia,0.0286,0.4493,2.7227,-1.6238,0.4502,1.14,9.8516,2880.0
Anomalia,0.012,1.1493,4.0243,-3.7389,1.1493,0.0834,3.1384,3120.0
Anomalia,0.0174,1.3761,4.0243,-3.7389,1.3763,0.0593,0.672,3360.0
Anomalia,0.0123,1.4491,4.0243,-3.7389,1.4492,0.0648,0.0724,3360.0
Anomalia,0.0129,1.434,4.0243,-3.7389,1.434,0.0323,0.0943,3360.0
Anomalia,0.0101,0.9669,2.6634,-2.4489,0.967,0.0964,0.3231,3360.0
Anomalia,0.0009,0.5948,2.0988,-1.5771,0.5948,0.1653,0.518,3360.0
Anomalia,0.0191,0.4139,1.0083,-0.8726,0.4143,0.1165,-0.5391,2880.0
Anomalia,0.005,0.2912,0.6531,-0.6665,0.2912,0.0353,-0.5139,2880.0
Anomalia,-0.0033,0.3726,0.7232,-1.815,0.3726,-1.5119,5.4455,3120.0
Anomalia,0.0217,1.1738,3.8015,-3.5715,1.174,0.0794,2.7585,3120.0
Anomalia,-0.018,1.3571,3.8015,-3.5715,1.3572,0.0578,0.9431,3360.0
Anomalia,0.0294,1.4927,3.8015,-3.5715,1.493,0.0315,-0.0128,3360.0
Anomalia,0.0241,1.5209,3.8015,-3.5715,1.5211,0.0556,-0.2276,3360.0
Anomalia,0.019,1.0465,2.7673,-2.8888,1.0467,0.012,0.4064,3360.0
Anomalia,0.0458,0.7817,2.7673,-2.2336,0.783,0.3406,1.3579,3360.0
Anomalia,0.003,0.4721,1.1619,-1.2916,0.4721,-0.1072,0.5601,3360.0
Anomalia,0.0202,0.3027,0.9085,-0.6377,0.3034,0.1943,0.0585,2880.0
Anomalia,-0.0091,0.3726,0.6986,-2.0892,0.3727,-2.3098,10.3681,2880.0
Anomalia,-0.0071,1.4562,4.9688,-4.7342,1.4563,0.1029,3.4947,3360.0
Anomalia,0.0156,1.6813,4.9688,-4.7342,1.6814,0.0624,1.227,3360.0
Anomalia,0.0241,1.8236,4.9688,-4.7342,1.8237,0.0428,0.2706,3360.0
Anomalia,0.0355,1.8458,4.9688,-4.7342,1.8462,0.043,0.1061,3360.0
Anomalia,0.0261,1.2069,3.3746,-3.193,1.2072,0.072,0.3891,3360.0
Anomalia,0.0155,0.8833,2.9564,-2.8988,0.8834,0.0779,1.2987,3360.0
Anomalia,0.0093,0.525,1.2324,-1.2382,0.5251,0.0865,-0.205,3600.0
Anomalia,0.0127,0.392,1.0855,-0.8935,0.3922,0.115,-0.4834,2880.0
Anomalia,0.0479,0.3563,0.934,-0.9987,0.3595,-0.0321,-0.4028,2880.0
Anomalia,-0.027,1.5179,4.9275,-5.1119,1.5181,0.0228,3.4115,3360.0
Anomalia,0.0461,1.7518,4.9275,-5.1119,1.7524,0.0336,1.1526,3360.0
Anomalia,0.0101,1.9801,4.9275,-5.1119,1.9801,0.0411,-0.0255,3360.0
Anomalia,0.0002,2.0203,4.9275,-5.1119,2.0203,0.0562,-0.2414,3360.0
Anomalia,0.0668,1.398,3.5786,-3.6275,1.3996,0.0715,0.1228,3360.0
Anomalia,-0.0059,1.1012,3.5786,-3.6275,1.1012,-0.077,1.694,3360.0
Anomalia,0.0258,0.5689,1.4552,-1.3684,0.5695,0.0798,0.1308,2880.0
Anomalia,0.0075,0.3958,1.2558,-1.3684,0.3959,-0.0009,1.1203,2880.0
Anomalia,0.0042,0.2974,0.8455,-0.876,0.2974,-0.1328,0.2594,2880.0
Anomalia,0.0045,0.5985,1.9702,-1.8872,0.5985,-0.0387,2.4688,2880.0
Anomalia,0.0173,0.7092,1.9702,-1.8872,0.7094,-0.0291,0.4661,3360.0
Anomalia,0.0204,0.7372,1.9702,-1.8872,0.7374,-0.0594,0.1154,3360.0
Anomalia,0.0134,0.7452,1.9702,-1.8872,0.7453,-0.0227,-0.0179,3360.0
Anomalia,0.026,0.5107,1.4244,-1.368,0.5113,-0.0369,0.3795,3360.0
Anomalia,0.0062,0.3482,1.0275,-1.2716,0.3482,-0.164,0.7779,3360.0
Anomalia,0.0097,0.2666,0.5238,-0.548,0.2668,-0.0058,-0.9039,3600.0
Anomalia,0.021,0.2205,0.5238,-0.548,0.2215,-0.0345,-0.6334,2880.0
Anomalia,0.013,0.2678,0.6773,-1.7653,0.2682,-1.9629,11.3931,2880.0
Anomalia,-0.0064,1.2771,4.3361,-4.2614,1.2772,0.0153,3.5985,2880.0
Anomalia,0.0314,1.4939,4.3361,-4.2614,1.4942,-0.0051,1.2381,3360.0
Anomalia,0.0058,1.6405,4.3361,-4.2614,1.6405,0.0045,0.2052,3360.0
Anomalia,0.0171,1.6769,4.3361,-4.2614,1.677,-0.0052,-0.0536,3360.0
Anomalia,0.0506,1.1318,3.1997,-2.9802,1.1329,-0.0742,0.5586,3360.0
Anomalia,0.0104,0.835,2.6905,-2.9693,0.835,-0.2172,1.7032,3360.0
Anomalia,0.0244,0.509,1.1773,-1.1819,0.5096,0.0267,-0.2571,3600.0
Anomalia,0.0059,0.3325,0.79,-0.9211,0.3326,0.0888,-0.4886,2880.0
Anomalia,0.0255,0.2881,0.7533,-0.6202,0.2893,0.1169,-0.3416,2880.0
Anomalia,-0.0174,1.1983,3.9572,-4.0911,1.1984,-0.0552,3.5544,2880.0
Anomalia,0.0524,1.3725,3.9572,-4.0911,1.3735,-0.0087,1.3861,3360.0
Anomalia,0.0142,1.5786,3.9572,-4.0911,1.5787,-0.0035,0.0068,3360.0
Anomalia,0.0062,1.6184,3.9572,-4.0911,1.6184,0.0121,-0.261,3360.0
Anomalia,0.0467,1.1374,3.0177,-2.9535,1.1384,0.0695,0.1528,3360.0
Anomalia,-0.0154,0.9125,2.971,-2.9535,0.9126,-0.1605,1.6632,3360.0
Anomalia,0.0261,0.5071,1.0947,-1.0751,0.5078,0.0128,-0.4806,3360.0
Anomalia,0.0175,0.3664,1.0475,-0.939,0.3668,0.0725,-0.1476,2880.0
Anomalia,0.0186,0.2921,0.6477,-0.6273,0.2927,-0.0338,-0.7932,2880.0
Anomalia,0.0096,1.3352,4.7551,-4.5427,1.3352,0.2038,3.943,2880.0
Anomalia,0.0481,1.5493,4.7551,-4.5427,1.55,0.115,1.4315,3360.0
Anomalia,-0.0073,1.7152,4.7551,-4.5427,1.7152,0.1293,0.2617,3360.0
Anomalia,0.0236,1.7508,4.7551,-4.5427,1.751,0.0775,0.0102,3360.0
Anomalia,0.0226,1.1884,3.1684,-3.0061,1.1886,-0.001,0.1564,3360.0
Anomalia,-0.0099,0.8848,2.8032,-3.0061,0.8849,-0.1756,1.454,3360.0
Anomalia,0.0357,0.5011,1.2925,-1.0529,0.5024,0.0896,-0.3435,3600.0
Anomalia,-0.0002,0.3539,0.964,-1.0529,0.3539,-0.1494,0.1631,2880.0
Anomalia,0.009,0.2662,0.6769,-0.6448,0.2663,-0.1161,-0.0453,2880.0
Anomalia,0.0376,0.9549,3.2356,-3.2577,0.9556,0.1951,4.0724,2880.0
Anomalia,0.0102,1.1206,3.2356,-3.2577,1.1206,0.0657,1.515,3360.0
Anomalia,0.0294,1.2937,3.2356,-3.2577,1.294,0.0095,0.0906,3360.0
Anomalia,0.0204,1.3389,3.2356,-3.2577,1.339,0.0214,-0.2753,3360.0
Anomalia,-0.0061,0.9872,2.3604,-2.5011,0.9872,-0.0936,0.0309,3360.0
Anomalia,0.0097,0.7912,2.3604,-2.5011,0.7913,0.0294,1.2528,3360.0
Anomalia,0.0079,0.4765,1.02,-1.1836,0.4766,-0.0472,-0.5043,3360.0
Anomalia,0.0114,0.3458,0.8998,-0.8013,0.346,0.0492,-0.6442,2880.0
Anomalia,0.0296,0.2895,0.6556,-0.4991,0.291,0.0485,-1.0268,2880.0
Anomalia,0.0604,1.2653,4.3912,-4.3732,1.2667,0.035,4.0921,2880.0
Anomalia,0.0008,1.4597,4.3912,-4.3732,1.4597,0.0209,1.6283,2880.0
Anomalia,0.0272,1.6356,4.3912,-4.3732,1.6358,0.0113,0.3414,3360.0
Anomalia,-0.0009,1.6662,4.3912,-4.3732,1.6662,0.057,0.1161,3360.0
Anomalia,-0.016,1.1511,3.1709,-2.8687,1.1512,-0.0161,0.3376,3360.0
Anomalia,0.0278,0.8873,3.1709,-2.8358,0.8877,0.192,1.9332,3360.0
Anomalia,0.0034,0.5261,1.123,-1.1685,0.5261,-0.0153,-0.7251,3360.0
Anomalia,0.014,0.4288,1.108,-1.078,0.429,0.0772,-0.409,2880.0
Anomalia,0.0038,0.3195,0.7525,-0.6903,0.3196,0.1676,-0.3827,2880.0
Anomalia,-0.0153,1.2283,4.6837,-4.6491,1.2284,-0.1702,5.2119,3120.0
Anomalia,0.0058,1.5416,4.6837,-4.6491,1.5416,0.0589,1.7582,3360.0
Anomalia,0.0093,1.8512,4.6837,-4.6491,1.8512,0.0383,-0.0286,3360.0
Anomalia,0.0186,1.9117,4.6837,-4.6491,1.9117,0.0254,-0.3615,3360.0
Anomalia,0.0338,1.5224,4.3545,-3.4376,1.5228,0.1533,0.081,3360.0
Anomalia,0.0258,1.204,3.5532,-3.4376,1.2043,0.0184,1.0303,3360.0
Anomalia,0.0159,0.6119,1.8475,-1.3108,0.6121,0.1686,0.15,3600.0
Anomalia,0.0166,0.4161,1.2124,-1.1326,0.4165,0.1177,0.3802,2880.0
Anomalia,0.0255,0.3213,0.9081,-0.7199,0.3223,0.1111,-0.0289,3360.0
Anomalia,0.0237,0.8542,3.1267,-2.9359,0.8545,0.1033,4.2647,3360.0
Anomalia,-0.003,0.9992,3.1267,-2.9359,0.9992,0.0448,1.4621,3360.0
Anomalia,0.0224,1.0989,3.1267,-2.9359,1.0991,0.0113,0.3969,3360.0
Anomalia,0.0052,1.1225,3.1267,-2.9359,1.1225,0.0518,0.1405,3360.0
Anomalia,0.0013,0.7821,1.9915,-1.8646,0.7821,-0.0413,0.02,3360.0
Anomalia,0.0364,0.6042,1.9798,-1.8646,0.6053,0.11,1.1898,3360.0
Anomalia,0.0103,0.3763,0.8693,-0.81,0.3765,-0.0494,-0.6641,3600.0
Anomalia,0.015,0.2932,0.6811,-0.6039,0.2936,0.0322,-0.7495,2880.0
Anomalia,0.0219,0.2601,0.5868,-0.6039,0.2611,-0.0539,-0.6297,2880.0
Anomalia,-0.0219,0.7849,2.8625,-2.8228,0.7852,-0.2467,4.4619,2880.0
Anomalia,0.0136,0.9649,2.8625,-2.8228,0.965,0.0148,1.7142,3360.0
Anomalia,0.0239,1.1364,2.8625,-2.8228,1.1366,-0.0007,0.1269,3360.0
Anomalia,0.0072,1.1575,2.8625,-2.8228,1.1575,0.0383,-0.0828,3360.0
Anomalia,0.0521,0.9013,2.7164,-2.1221,0.9028,0.1724,0.6064,3360.0
Anomalia,0.0088,0.7154,2.2678,-2.1221,0.7155,0.0748,1.5033,3360.0
Anomalia,0.0108,0.3812,0.8568,-0.7959,0.3814,-0.0568,-0.6982,2880.0
Anomalia,0.0234,0.3102,0.8568,-0.7959,0.3111,-0.1165,-0.0033,2880.0
Anomalia,0.0189,0.233,0.5697,-0.6005,0.2338,-0.1982,-0.3206,2880.0
Anomalia,-0.0292,1.0896,4.2555,-4.2606,1.09,-0.326,6.3263,2880.0
Anomalia,0.033,1.3499,4.2555,-4.2606,1.3503,0.0162,2.4572,3360.0
Anomalia,-0.0104,1.6217,4.2555,-4.2606,1.6218,0.0503,0.2723,3360.0
Anomalia,0.0225,1.6713,4.2555,-4.2606,1.6714,0.0017,-0.0755,3360.0
Anomalia,0.0632,1.3241,3.9334,-3.0628,1.3256,0.1612,0.1275,3360.0
Anomalia,0.0055,1.0748,2.85,-3.0628,1.0748,-0.0428,0.6216,3360.0
Anomalia,0.0351,0.5874,1.5692,-1.2633,0.5884,0.0831,-0.1707,3360.0
Anomalia,0.004,0.4496,1.242,-1.2633,0.4496,-0.1423,0.6188,2880.0
Anomalia,0.0192,0.2929,0.8635,-0.7445,0.2935,0.0661,0.1031,2880.0
Anomalia,-0.0389,1.2091,4.854,-4.7568,1.2097,-0.238,6.3693,2880.0
Anomalia,0.0194,1.5018,4.854,-4.7568,1.5019,0.017,2.1672,3360.0
Anomalia,0.0051,1.763,4.854,-4.7568,1.7631,0.0363,0.3003,3360.0
Anomalia,0.0175,1.8117,4.854,-4.7568,1.8118,0.0198,-0.0197,3360.0
Anomalia,0.0671,1.3919,4.0907,-3.1797,1.3935,0.1862,0.1708,3360.0
Anomalia,0.0103,1.0939,3.2752,-3.1797,1.0939,0.0595,1.1296,3360.0
Anomalia,0.0225,0.5738,1.5984,-1.3451,0.5743,0.182,-0.1251,3600.0
Anomalia,0.0088,0.4186,1.2124,-1.0663,0.4187,0.153,-0.0214,2880.0
Anomalia,0.017,0.3197,0.8309,-0.7591,0.3201,0.0265,-0.3915,2880.0
Anomalia,-0.0012,0.4758,1.6531,-1.527,0.4758,-0.173,2.6874,2880.0
Anomalia,0.0212,0.5698,1.6531,-1.527,0.5701,-0.0302,1.0591,3360.0
Anomalia,0.0144,0.6292,1.6531,-1.527,0.6294,-0.0244,0.26,3360.0
Anomalia,0.007,0.638,1.6531,-1.527,0.6381,0.0081,0.0932,3360.0
Anomalia,0.0405,0.4885,1.5124,-1.2912,0.4902,0.0485,0.9653,3360.0
Anomalia,0.0133,0.3774,1.2153,-1.1548,0.3776,-0.1063,1.5903,2880.0
Anomalia,0.014,0.2579,0.4945,-0.6143,0.2583,-0.1922,-0.8671,3600.0
Anomalia,0.0211,0.2642,0.6798,-0.6143,0.265,-0.0963,-0.4771,2880.0
Anomalia,0.0056,0.2661,0.6798,-0.6143,0.2661,0.0061,-0.5337,2880.0
Anomalia,-0.0067,0.9092,3.5519,-3.3566,0.9092,-0.0645,5.6588,2880.0
Anomalia,0.0546,1.1348,3.5519,-3.3566,1.1361,0.09,2.1358,2880.0
Anomalia,0.007,1.3397,3.5519,-3.3566,1.3397,0.0762,0.3159,3360.0
Anomalia,0.0329,1.364,3.5519,-3.3566,1.3644,0.022,0.0928,3360.0
Anomalia,0.0324,1.0807,3.2969,-2.7168,1.0812,0.1387,0.547,3360.0
Anomalia,-0.018,0.8366,2.6042,-2.5332,0.8368,-0.1311,1.5104,3360.0
Anomalia,0.0266,0.4443,0.9916,-1.0817,0.4451,-0.1282,-0.4576,3600.0
Anomalia,0.0035,0.3828,0.9753,-1.0817,0.3828,-0.3268,-0.0115,2880.0
Anomalia,0.0208,0.2713,0.6076,-0.6619,0.2721,-0.1891,-0.2243,2880.0
Anomalia,0.0529,0.9313,4.3436,-3.5569,0.9328,0.8538,8.1034,3120.0
Anomalia,0.0151,1.4139,4.3436,-4.4221,1.4139,0.1072,2.3107,3120.0
Anomalia,0.0274,1.7611,4.3436,-4.4221,1.7613,0.0482,0.0907,3360.0
Anomalia,0.0175,1.8353,4.3436,-4.4221,1.8354,0.0502,-0.3319,3360.0
Anomalia,-0.0151,1.641,4.2814,-4.4221,1.641,-0.0476,0.0228,3360.0
Anomalia,0.0154,1.2547,3.5102,-3.5127,1.2548,0.0134,0.7154,3360.0
Anomalia,0.0037,0.6768,1.8358,-1.9752,0.6768,-0.0901,0.2097,3360.0
Anomalia,0.0152,0.4621,1.2629,-1.1744,0.4623,0.0038,0.3025,2880.0
Anomalia,0.0046,0.3011,0.6586,-0.6986,0.3011,-0.0301,-0.8453,2880.0
Anomalia,0.0064,0.901,3.66,-3.5398,0.9011,0.0371,6.337,2880.0
Anomalia,0.0356,1.1447,3.66,-3.5398,1.1452,0.031,1.904,3360.0
Anomalia,0.0081,1.3234,3.66,-3.5398,1.3234,0.0349,0.2936,3360.0
Anomalia,0.0254,1.363,3.66,-3.5398,1.3632,-0.0018,-0.0467,3360.0
Anomalia,0.0219,1.0743,2.7932,-3.1726,1.0745,0.0146,0.0558,3360.0
Anomalia,-0.014,0.8124,2.4982,-2.317,0.8125,-0.0425,1.1197,3360.0
Anomalia,0.0154,0.4644,1.1093,-1.0972,0.4647,0.0056,-0.3106,3600.0
Anomalia,0.0066,0.3267,0.8497,-0.8568,0.3267,-0.0709,-0.1565,2880.0
Anomalia,0.0137,0.2414,0.5613,-0.5292,0.2418,-0.0082,-0.3836,2880.0
Anomalia,0.0538,0.9416,4.4951,-3.6454,0.9432,0.8637,8.6765,3120.0
Anomalia,0.0023,1.3712,4.4951,-4.1391,1.3713,0.1342,2.5319,3120.0
Anomalia,0.0223,1.6501,4.4951,-4.1391,1.6502,0.057,0.3046,3360.0
Anomalia,-0.0006,1.6985,4.4951,-4.1391,1.6985,0.0841,-0.0297,3360.0
Anomalia,-0.0179,1.4644,3.9163,-4.1391,1.4645,-0.1036,0.3568,3360.0
Anomalia,0.023,1.0755,3.0411,-3.11,1.0757,-0.0142,0.9276,3360.0
Anomalia,0.0133,0.5586,1.3154,-1.4452,0.5588,-0.1678,-0.038,3360.0
Anomalia,0.0201,0.3986,1.1489,-1.1785,0.3991,0.0366,1.0043,2880.0
Anomalia,0.0144,0.2819,0.6089,-0.6318,0.2823,-0.1077,-0.5651,2880.0
Anomalia,0.0348,0.8923,4.3186,-3.6116,0.8929,0.5978,9.1203,2880.0
Anomalia,-0.0057,1.3322,4.3186,-4.1729,1.3322,0.1401,2.7699,3360.0
Anomalia,0.0281,1.6039,4.3186,-4.1729,1.6041,0.0427,0.3947,3360.0
Anomalia,0.0006,1.6532,4.3186,-4.1729,1.6532,0.0831,0.0434,3360.0
Anomalia,-0.0036,1.4657,3.986,-4.1729,1.4657,-0.0278,0.2852,3360.0
Anomalia,0.0155,1.0889,3.0223,-2.8224,1.089,0.0294,0.3743,3360.0
Anomalia,0.0116,0.6226,1.5813,-1.4915,0.6227,-0.0327,-0.2018,3360.0
Anomalia,0.0221,0.4792,1.3146,-1.3175,0.4797,0.0031,0.4242,2880.0
Anomalia,0.0191,0.3027,0.6118,-0.616,0.3033,-0.1091,-0.817,2880.0
Anomalia,-0.0041,0.8065,3.1417,-3.9463,0.8065,-0.9907,9.3205,2880.0
Anomalia,0.0067,1.5561,4.9137,-5.089,1.5562,0.0124,2.7234,3360.0
Anomalia,-0.0005,1.8944,4.9137,-5.089,1.8944,0.0296,0.3847,3360.0
Anomalia,0.0061,1.9804,4.9137,-5.089,1.9804,0.033,-0.1014,3360.0
Anomalia,0.038,1.8761,4.9137,-5.089,1.8765,0.0719,0.1902,3360.0
Anomalia,0.0112,1.3386,3.6337,-3.655,1.3387,0.0794,0.5153,3360.0
Anomalia,0.0335,0.7777,2.5019,-1.9581,0.7784,0.1955,0.4098,3360.0
Anomalia,0.015,0.5139,1.4402,-1.4006,0.5141,0.0605,0.7542,2880.0
Anomalia,0.0208,0.3231,0.7758,-0.8063,0.3237,0.0155,-0.3719,2880.0
Anomalia,0.015,0.4412,1.954,-1.7699,0.4415,-0.0191,4.9807,2880.0
Anomalia,0.0009,0.622,2.0253,-1.8175,0.622,0.1033,1.8078,3360.0
Anomalia,0.0175,0.7352,2.0253,-1.8175,0.7354,0.0239,0.1582,3360.0
Anomalia,0.0151,0.7331,2.0253,-1.8175,0.7332,0.0298,0.1874,3360.0
Anomalia,0.0213,0.6425,2.0253,-1.8175,0.6429,0.035,0.6868,3360.0
Anomalia,0.0217,0.4724,1.4507,-1.3943,0.4729,-0.0012,1.2774,3360.0
Anomalia,0.0112,0.2609,0.5196,-0.4524,0.2611,0.0242,-1.1658,3360.0
Anomalia,0.0103,0.2315,0.4712,-0.4524,0.2317,-0.0052,-0.9463,2880.0
Anomalia,0.014,0.2082,0.4474,-0.4228,0.2087,0.0606,-0.8683,2880.0
Anomalia,0.0043,0.7334,3.4384,-3.4497,0.7334,-0.4589,9.6073,2880.0
Anomalia,0.0061,1.2137,3.996,-3.8336,1.2137,0.0476,2.9354,3120.0
Anomalia,0.0069,1.4816,3.996,-3.8336,1.4816,0.0168,0.4324,3360.0
Anomalia,0.008,1.5305,3.996,-3.8336,1.5305,0.0212,0.0467,3360.0
Anomalia,0.0316,1.394,3.996,-3.8336,1.3944,0.0519,0.4796,3360.0
Anomalia,0.0189,1.0198,2.7878,-2.832,1.02,-0.0232,0.6482,3360.0
Anomalia,0.0217,0.569,1.6451,-1.2015,0.5694,0.1431,-0.2785,3600.0
Anomalia,0.0157,0.4236,1.1397,-1.1351,0.4239,0.0802,0.4057,2880.0
Anomalia,0.0056,0.2698,0.7491,-0.7804,0.2698,-0.1344,0.2767,2880.0
Anomalia,-0.015,0.6719,2.8637,-3.4718,0.6721,-1.1148,11.4251,2880.0
Anomalia,0.0241,1.3323,4.2714,-4.3177,1.3325,0.0169,2.7731,3360.0
Anomalia,-0.0054,1.6195,4.2714,-4.3177,1.6195,0.0539,0.4115,3360.0
Anomalia,0.0307,1.7122,4.2714,-4.3177,1.7125,0.0096,-0.1865,3360.0
Anomalia,0.0377,1.6469,4.2714,-4.3177,1.6473,0.0782,-0.0885,3360.0
Anomalia,0.0075,1.1851,3.1233,-3.0724,1.1851,0.0648,0.1753,3360.0
Anomalia,0.0285,0.7547,2.1651,-1.8271,0.7552,0.1605,0.0743,3360.0
Anomalia,0.0048,0.5649,1.3401,-1.3814,0.5649,-0.0571,-0.0405,2880.0
Anomalia,0.0234,0.3663,0.9261,-0.8898,0.3671,0.1526,-0.0615,2880.0
Anomalia,-0.0359,0.7584,3.0136,-3.6291,0.7592,-0.8755,8.2411,2880.0
Anomalia,0.0362,1.3345,4.5427,-4.3478,1.335,0.09,2.9382,2880.0
Anomalia,-0.0048,1.6345,4.5427,-4.3478,1.6345,0.1134,0.4694,3360.0
Anomalia,0.0304,1.6935,4.5427,-4.3478,1.6938,0.051,0.041,3360.0
Anomalia,0.0604,1.5971,4.5427,-4.3478,1.5982,0.1217,0.2748,3360.0
Anomalia,-0.0027,1.1695,3.3157,-2.9781,1.1695,0.0751,0.4154,3360.0
Anomalia,0.0342,0.6574,1.6138,-1.4206,0.6583,0.0338,-0.4399,3600.0
Anomalia,-0.0053,0.5018,1.2933,-1.2424,0.5018,0.0403,-0.122,2880.0
Anomalia,0.0173,0.3164,0.7595,-0.7345,0.3169,-0.1446,-0.3491,2880.0
Anomalia,0.0042,0.4951,2.0537,-2.4618,0.4951,-0.5031,7.2699,2880.0
Anomalia,0.0197,0.9116,2.8621,-2.6363,0.9118,0.1868,2.2471,3120.0
Anomalia,0.0188,1.0906,2.8621,-2.6363,1.0907,0.0759,0.4035,3360.0
Anomalia,0.0269,1.1345,2.8621,-2.6363,1.1348,0.0581,-0.0336,3360.0
Anomalia,0.0252,1.0767,2.8621,-2.6363,1.077,0.1224,0.2208,3360.0
Anomalia,0.0079,0.7585,2.1463,-2.2653,0.7586,-0.053,1.0096,3360.0
Anomalia,0.0137,0.4511,1.4014,-1.4594,0.4513,0.1075,0.2348,3360.0
Anomalia,0.0007,0.3377,0.7646,-0.8055,0.3377,-0.1162,-0.5934,2880.0
Anomalia,0.0217,0.2468,0.5455,-0.5559,0.2478,0.0208,-0.944,2880.0
Anomalia,-0.0025,0.6286,2.7757,-3.5248,0.6286,-0.8391,11.931,2880.0
Anomalia,0.0249,1.2211,4.054,-3.8966,1.2213,0.0015,3.2137,2880.0
Anomalia,0.0105,1.4786,4.054,-3.8966,1.4786,0.0188,0.6183,3360.0
Anomalia,0.0127,1.5295,4.054,-3.8966,1.5296,0.0146,0.1928,3360.0
Anomalia,0.0275,1.4426,4.054,-3.8966,1.4428,0.0631,0.5058,3360.0
Anomalia,0.0123,0.9958,2.8258,-2.7682,0.9959,0.0008,0.7904,3360.0
Anomalia,0.0163,0.544,1.4085,-1.5562,0.5443,0.0258,-0.1418,3600.0
Anomalia,0.0044,0.4196,1.0412,-0.9152,0.4196,0.0591,-0.4839,2880.0
Anomalia,0.0093,0.3015,0.6302,-0.6264,0.3017,-0.0017,-0.7301,2880.0
Anomalia,0.0101,0.5214,3.3191,-2.0332,0.5215,1.3628,13.2096,3120.0
Anomalia,0.0261,1.4314,4.5147,-4.6044,1.4316,0.0999,2.5544,3120.0
Anomalia,0.0367,1.6907,4.5147,-4.6044,1.691,0.0698,0.6092,3360.0
Anomalia,0.0101,1.8382,4.5147,-4.6044,1.8382,0.059,-0.1981,3360.0
Anomalia,0.017,1.8328,4.5147,-4.6044,1.8329,0.0175,-0.2517,3360.0
Anomalia,-0.0078,1.271,3.4488,-3.5173,1.271,0.0298,0.4093,3360.0
Anomalia,-0.0074,0.8919,2.5278,-3.0365,0.8919,-0.2176,1.2515,3360.0
Anomalia,0.0199,0.5219,1.2353,-1.2704,0.5223,-0.0356,0.3129,2880.0
Anomalia,0.0075,0.3325,0.9544,-0.8288,0.3326,-0.03,0.1992,2880.0
