Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0074,0.9249,-0.0805,2.0278,3360.0
Anomalia,0.022,0.4798,-0.0552,0.0214,3360.0
Anomalia,0.027,0.3296,0.0927,-0.4123,2880.0
Anomalia,0.0216,0.2791,0.1193,-0.7551,2880.0
Anomalia,0.0407,1.1547,0.2081,4.0893,2880.0
Anomalia,0.0129,1.351,0.0965,1.5074,2880.0
Anomalia,0.0129,1.52,0.0888,0.2182,3360.0
Anomalia,0.0192,1.5564,0.0708,-0.0564,3360.0
Anomalia,-0.0169,1.1076,-0.0064,0.1441,3360.0
Anomalia,0.0159,0.8586,0.1095,1.301,3360.0
Anomalia,0.0055,0.5047,0.0127,-0.339,3360.0
Anomalia,0.0077,0.3963,-0.0186,0.2196,2880.0
Anomalia,0.0185,0.293,-0.0708,-0.9316,2880.0
Anomalia,0.0624,1.3909,0.196,4.649,2880.0
Anomalia,-0.0203,1.6322,0.0645,1.7468,3360.0
Anomalia,0.0407,1.9424,0.0263,0.01,3360.0
Anomalia,0.0007,1.9943,0.073,-0.2705,3360.0
Anomalia,-0.0361,1.492,-0.0081,-0.0457,3360.0
Anomalia,0.0507,1.2364,0.143,1.1283,3360.0
Anomalia,-0.0063,0.6318,-0.1079,-0.0496,3600.0
Anomalia,0.0332,0.4433,0.1382,1.3599,2880.0
Anomalia,0.0239,0.3025,-0.2087,0.6742,2880.0
Anomalia,0.0416,0.9353,0.0363,4.2441,2880.0
Anomalia,0.0013,1.0823,0.0016,1.5746,3360.0
Anomalia,0.0173,1.2081,0.003,0.345,3360.0
Anomalia,0.0165,1.2446,0.005,-0.0065,3360.0
Anomalia,-0.0106,0.8702,-0.038,-0.0781,3360.0
Anomalia,0.0258,0.6912,0.1504,1.0926,3360.0
Anomalia,0.0157,0.4534,0.054,-0.725,3360.0
Anomalia,0.0129,0.3458,0.1165,-0.3763,2880.0
Anomalia,0.024,0.2752,0.1657,-0.6908,2880.0
Anomalia,0.0497,0.8538,0.1792,3.4893,2880.0
Anomalia,-0.0068,0.9924,0.0253,1.4342,3360.0
Anomalia,0.021,1.1464,0.0293,0.0871,3360.0
Anomalia,0.0071,1.1749,0.0598,-0.185,3360.0
Anomalia,-0.0208,0.86,-0.0515,0.5278,3360.0
Anomalia,0.0358,0.6898,0.2569,1.762,3360.0
Anomalia,0.0163,0.3955,0.1006,-0.804,2880.0
Anomalia,0.0197,0.3056,0.2882,-0.4531,2880.0
Anomalia,0.0214,0.2384,0.035,-0.6566,2880.0
Anomalia,0.0223,1.1348,0.0268,5.1932,2880.0
Anomalia,-0.0187,1.3492,0.0259,1.9515,3360.0
Anomalia,0.0338,1.6101,-0.0005,0.0885,3360.0
Anomalia,0.0075,1.6554,0.0385,-0.2186,3360.0
Anomalia,0.0115,1.2589,0.0395,-0.0605,3360.0
Anomalia,0.0409,1.0198,0.1584,1.2031,3360.0
Anomalia,-0.0049,0.5401,0.004,-0.3818,3360.0
Anomalia,0.0225,0.4189,0.1929,0.0996,2880.0
Anomalia,0.014,0.3075,0.083,-0.2625,2880.0
Anomalia,-0.0014,1.2273,-0.1133,5.5381,2880.0
Anomalia,-0.0058,1.5229,0.054,1.9223,3600.0
Anomalia,0.0234,1.7573,0.0517,0.3092,3360.0
Anomalia,0.0017,1.8065,0.0785,-0.0116,3360.0
Anomalia,0.0363,1.3957,0.1888,0.3005,3360.0
Anomalia,0.0364,1.0683,0.1917,1.1996,3360.0
Anomalia,0.0007,0.6003,0.0232,-0.0651,3600.0
Anomalia,0.0235,0.4249,0.1409,1.0423,2880.0
Anomalia,0.014,0.2752,-0.0585,0.0912,2880.0
Anomalia,-0.0092,0.5481,-0.1745,4.1502,2880.0
Anomalia,0.0344,0.67,-0.0048,1.6839,3360.0
Anomalia,0.0093,0.8181,-0.0226,0.0286,3360.0
Anomalia,0.0271,0.8361,-0.0731,-0.2003,3360.0
Anomalia,0.0332,0.6872,0.0016,0.2826,3360.0
Anomalia,-0.0013,0.5607,-0.174,1.383,3360.0
Anomalia,0.0102,0.3148,0.0407,-1.0124,3360.0
Anomalia,0.0027,0.2777,-0.1216,-0.7837,2880.0
Anomalia,0.025,0.2303,-0.0614,-0.9628,2880.0
Anomalia,-0.0207,1.0535,-0.1884,5.5267,2880.0
Anomalia,0.0368,1.2739,0.0445,2.2365,2880.0
Anomalia,0.0082,1.4805,0.0632,0.4322,3360.0
Anomalia,0.0071,1.5082,0.0608,0.1984,3360.0
Anomalia,0.0569,1.1367,0.2352,0.6145,3360.0
Anomalia,0.0049,0.8853,-0.0095,1.604,3360.0
Anomalia,0.0246,0.4635,0.0053,-0.2723,3360.0
Anomalia,0.0222,0.3628,0.213,0.8057,2880.0
Anomalia,0.0055,0.2213,0.0793,-0.4348,2880.0
Anomalia,0.0476,0.9855,0.6622,7.7387,3120.0
Anomalia,0.0181,1.4697,0.0297,2.1873,3360.0
Anomalia,0.0272,1.8092,0.0234,0.0667,3360.0
Anomalia,0.032,1.8817,0.0092,-0.3398,3360.0
Anomalia,-0.0084,1.6534,-0.0679,0.1157,3360.0
Anomalia,0.0141,1.2615,0.0578,0.6804,3360.0
Anomalia,0.0001,0.6868,-0.0384,-0.0037,3600.0
Anomalia,0.0109,0.4652,-0.1008,0.7345,2880.0
Anomalia,0.0061,0.3124,0.1188,0.5104,2880.0
Anomalia,0.0037,0.8158,0.0648,6.5831,2880.0
Anomalia,0.0407,1.0346,0.0526,2.0457,3360.0
Anomalia,0.0027,1.2013,0.0656,0.3376,3360.0
Anomalia,0.0186,1.2331,0.0262,0.0277,3360.0
Anomalia,0.0188,0.9717,0.0448,0.12,3360.0
Anomalia,-0.0076,0.7428,-0.0892,1.0983,3360.0
Anomalia,0.0221,0.4199,-0.0151,-0.4793,3600.0
Anomalia,0.0181,0.3094,-0.0606,-0.2973,2880.0
Anomalia,0.0187,0.246,-0.0036,-0.7046,2880.0
Anomalia,0.0504,0.8011,0.7048,7.1773,2880.0
Anomalia,0.0104,1.1279,0.12,2.4252,3360.0
Anomalia,0.0252,1.3749,0.0561,0.2242,3360.0
Anomalia,0.018,1.4065,0.0629,-0.0393,3360.0
Anomalia,-0.0171,1.2077,-0.0559,0.4795,3360.0
Anomalia,0.0174,0.9143,0.0372,1.0994,3360.0
Anomalia,-0.0028,0.4647,-0.0523,-0.5286,3360.0
Anomalia,0.0184,0.3536,-0.1007,0.2986,2880.0
Anomalia,0.0055,0.2455,-0.0478,-0.9515,2880.0
Anomalia,0.0648,0.6988,0.8082,7.4724,2880.0
Anomalia,0.0073,0.9865,0.0356,2.6971,2880.0
Anomalia,0.0172,1.2028,0.0037,0.3015,3360.0
Anomalia,0.0188,1.2322,-0.0018,0.0189,3360.0
Anomalia,-0.0329,1.0735,-0.1428,0.3481,3360.0
Anomalia,0.0344,0.8176,-0.0817,0.6204,3360.0
Anomalia,0.0076,0.4496,-0.0762,-0.5927,3360.0
Anomalia,0.0218,0.3741,-0.19,-0.2752,2880.0
Anomalia,0.0131,0.2686,0.0545,-0.7949,2880.0
Anomalia,0.0689,1.0438,1.1441,9.1395,2880.0
Anomalia,0.0062,1.5637,0.115,2.7584,3360.0
Anomalia,0.0327,1.9055,0.0452,0.3326,3360.0
Anomalia,0.0118,1.9644,0.0644,-0.0213,3360.0
Anomalia,-0.0437,1.7249,-0.0925,0.3686,3360.0
Anomalia,0.0221,1.2886,0.0254,0.6828,3360.0
Anomalia,-0.0028,0.6862,-0.0427,-0.1941,3600.0
Anomalia,0.0238,0.489,0.0864,0.6629,2880.0
Anomalia,0.0098,0.3104,-0.1207,0.2952,2880.0
Anomalia,0.0347,0.3754,0.4228,3.6177,2880.0
Anomalia,0.0099,0.4739,0.0363,1.7883,2880.0
Anomalia,0.0102,0.5811,-0.0158,0.1852,3360.0
Anomalia,0.0126,0.5924,-0.0195,-0.0322,3360.0
Anomalia,-0.0036,0.5233,-0.1502,0.1988,3360.0
Anomalia,0.0114,0.4201,-0.0851,1.1689,3360.0
Anomalia,0.0257,0.2829,0.0741,-0.9352,3360.0
Anomalia,0.0155,0.3037,-0.0734,-0.6898,3360.0
Anomalia,0.0099,0.2743,-0.0178,-0.1645,3360.0
Anomalia,0.0096,0.563,-0.1427,4.7767,3120.0
Anomalia,-0.0119,0.8231,0.1187,2.0485,3120.0
Anomalia,0.013,0.9677,0.043,0.3195,2880.0
Anomalia,0.0182,0.9844,0.0279,0.1114,3360.0
Anomalia,0.0165,0.8714,0.0877,0.7567,3360.0
Anomalia,0.0246,0.6155,0.0203,1.3938,3360.0
Anomalia,0.0075,0.3087,0.0245,-0.4705,3360.0
Anomalia,0.0104,0.2495,-0.1873,0.2431,2880.0
Anomalia,0.0269,0.1725,-0.1155,-0.6034,2880.0
Anomalia,-0.0266,0.6976,-1.1538,11.1611,3120.0
Anomalia,0.0399,1.3584,0.0507,2.6025,3360.0
Anomalia,-0.0231,1.6628,0.0536,0.3193,3360.0
Anomalia,0.0199,1.749,0.0074,-0.2119,3360.0
Anomalia,0.0525,1.6569,0.0471,0.0252,3360.0
Anomalia,-0.0106,1.1898,-0.0489,0.5727,3360.0
Anomalia,0.0584,0.7105,0.2281,0.4349,3360.0
Anomalia,-0.0004,0.4655,0.0109,0.3312,2880.0
Anomalia,0.0177,0.3157,0.0171,-0.682,2880.0
Anomalia,-0.0076,0.6974,-0.8007,8.311,2880.0
Anomalia,0.0049,1.1811,0.0398,2.6027,3120.0
Anomalia,0.0078,1.4152,0.0357,0.3667,3360.0
Anomalia,0.0266,1.4545,0.0033,0.0473,3360.0
Anomalia,0.0406,1.3287,0.1059,0.5181,3360.0
Anomalia,0.016,0.9283,0.0613,0.7448,3360.0
Anomalia,0.0164,0.5147,0.128,-0.3765,3600.0
Anomalia,0.0051,0.3772,0.0134,-0.5248,2880.0
Anomalia,0.0152,0.2693,0.0498,-0.3173,2880.0
Anomalia,0.0168,0.6234,-0.4683,9.968,3120.0
Anomalia,0.0266,1.1924,-0.0478,2.4245,3120.0
Anomalia,0.0138,1.4208,-0.0253,0.4416,3360.0
Anomalia,0.0269,1.4894,-0.0426,-0.0698,3360.0
Anomalia,0.0135,1.4131,0.0172,0.1492,3360.0
Anomalia,0.0188,0.984,-0.0482,0.8019,3360.0
Anomalia,0.0223,0.5993,0.0139,0.7681,3360.0
Anomalia,0.01,0.4064,-0.0754,0.8306,2880.0
Anomalia,0.0172,0.2449,0.2296,0.2326,2880.0
Anomalia,0.003,0.6189,-0.0462,13.1599,2880.0
Anomalia,0.0178,1.378,0.0603,3.2767,2880.0
Anomalia,0.0271,1.6423,0.0417,0.7592,3360.0
Anomalia,0.0231,1.7103,0.032,0.2456,3360.0
Anomalia,0.0299,1.6537,0.0307,0.4182,3360.0
Anomalia,0.0102,1.1146,0.0544,0.4474,3360.0
Anomalia,0.0064,0.6729,-0.1355,-0.0748,3360.0
Anomalia,0.0074,0.502,0.0273,-0.0865,2880.0
Anomalia,0.0028,0.3301,-0.1805,-0.7362,2880.0
Anomalia,0.0584,0.5751,1.5233,10.4812,3120.0
Anomalia,0.0004,1.5273,0.0337,2.7167,3120.0
Anomalia,0.0579,1.8182,0.0066,0.6401,3360.0
Anomalia,0.0114,1.9599,0.0287,-0.1301,3360.0
Anomalia,-0.0181,1.949,0.0306,-0.1482,3360.0
Anomalia,0.0344,1.3552,0.019,0.4289,3360.0
Anomalia,-0.0249,0.9221,-0.2508,0.9812,3360.0
Anomalia,0.026,0.5584,-0.1034,0.3381,2880.0
Anomalia,0.0102,0.3338,-0.3405,-0.0449,2880.0
Anomalia,0.0222,0.4374,1.1004,7.5691,2880.0
Anomalia,0.0165,0.9074,0.0111,2.8185,3360.0
Anomalia,0.0239,1.1007,0.0028,0.4641,3360.0
Anomalia,0.0128,1.1402,0.0149,0.0552,3360.0
Anomalia,-0.0018,1.1087,-0.0245,0.183,3360.0
Anomalia,0.0245,0.7701,-0.0475,0.5729,3360.0
Anomalia,0.0006,0.4601,-0.2262,-0.3839,3360.0
Anomalia,0.0139,0.3681,-0.1265,-0.8121,2880.0
Anomalia,0.0184,0.289,-0.0938,-0.8658,2880.0
Anomalia,0.0359,0.454,1.1877,7.3706,2880.0
Anomalia,0.0209,1.027,-0.0071,2.7958,2880.0
Anomalia,0.0358,1.2362,-0.0366,0.573,3360.0
Anomalia,0.0047,1.2837,0.0109,0.1268,3360.0
Anomalia,-0.0094,1.2572,-0.0152,0.2356,3360.0
Anomalia,0.0187,0.8569,-0.0631,0.891,3360.0
Anomalia,0.0022,0.5025,-0.2992,0.1949,3360.0
Anomalia,0.0289,0.3727,-0.0113,-0.5663,2880.0
Anomalia,0.0088,0.2602,0.0647,-0.7075,2880.0
Anomalia,0.0322,0.4319,1.928,11.8722,2880.0
Anomalia,0.0046,1.1583,0.0499,2.9275,2880.0
Anomalia,0.0377,1.3734,0.034,0.7311,3360.0
Anomalia,0.0117,1.4616,0.0471,0.0218,3360.0
Anomalia,0.0024,1.4535,0.0177,-0.0074,3360.0
Anomalia,0.0219,0.9901,0.0781,0.3538,3360.0
Anomalia,-0.0109,0.6576,-0.1827,0.2695,3360.0
Anomalia,0.0247,0.4615,-0.0076,-0.5448,2880.0
Anomalia,0.0101,0.3349,-0.1253,-0.8218,2880.0
Anomalia,0.0179,0.4697,1.3935,12.8815,2880.0
Anomalia,0.0306,1.3775,0.1169,3.2875,2880.0
Anomalia,0.004,1.6431,0.0939,0.8724,3360.0
Anomalia,0.0115,1.7451,0.0816,0.1545,3360.0
Anomalia,0.0101,1.7424,0.0558,0.1057,3360.0
Anomalia,-0.0024,1.1774,0.0447,0.5219,3360.0
Anomalia,0.0189,0.758,0.1358,0.6266,3360.0
Anomalia,0.0167,0.491,-0.0741,-0.294,2880.0
Anomalia,0.0149,0.3235,-0.1224,-0.4644,2880.0
Anomalia,-0.004,0.3009,-0.5634,1.2005,2880.0
Anomalia,0.0227,0.7355,-0.037,2.2261,2880.0
Anomalia,-0.0077,0.8493,-0.0122,0.7693,3360.0
Anomalia,0.0273,0.92,-0.0559,-0.007,3360.0
Anomalia,0.0312,0.9304,-0.0509,-0.1486,3360.0
Anomalia,0.0062,0.6369,-0.0204,0.8611,3360.0
Anomalia,0.0268,0.4573,0.3077,1.435,3360.0
Anomalia,0.001,0.3093,-0.0968,-0.8017,3360.0
Anomalia,0.0126,0.2565,-0.1197,-1.0744,2880.0
Anomalia,-0.0006,0.3379,-1.5164,4.887,2880.0
Anomalia,0.0314,1.187,0.0443,3.2128,2880.0
Anomalia,-0.0173,1.4223,0.0732,0.8613,3360.0
Anomalia,0.0304,1.5056,0.0185,0.1884,3360.0
Anomalia,0.0214,1.5187,0.0475,0.0728,3360.0
Anomalia,0.0104,1.0195,0.0306,0.8419,3360.0
Anomalia,0.0459,0.6532,0.3789,0.7459,3360.0
Anomalia,0.0126,0.4226,-0.0463,-0.0293,3360.0
Anomalia,0.0221,0.3054,0.314,0.1334,2880.0
Anomalia,0.0181,0.3119,-0.2165,3.3171,3120.0
Anomalia,-0.0163,1.4495,0.0307,3.3828,3120.0
Anomalia,0.014,1.6867,0.06,1.0487,3360.0
Anomalia,0.0259,1.9431,0.0431,-0.1805,3360.0
Anomalia,0.0111,1.9891,0.0622,-0.4155,3360.0
Anomalia,0.0531,1.4126,0.1137,0.1018,3360.0
Anomalia,0.0171,1.126,0.1089,1.8503,3360.0
Anomalia,0.0019,0.5703,0.0883,0.3611,3600.0
Anomalia,0.0106,0.3673,0.1824,0.266,2880.0
Anomalia,-0.0025,0.3375,-0.531,1.6043,2880.0
Anomalia,0.007,0.9438,0.1556,3.0815,2880.0
Anomalia,0.0167,1.0802,0.0638,0.9988,3360.0
Anomalia,0.0262,1.1231,0.0469,0.5044,3360.0
Anomalia,0.0235,1.1292,0.0676,0.412,3360.0
Anomalia,0.0198,0.6978,-0.0357,0.3064,3360.0
Anomalia,0.026,0.468,0.1176,0.4277,3360.0
Anomalia,0.0081,0.3499,-0.0937,-0.9832,3600.0
Anomalia,0.0188,0.2766,0.0256,-0.7303,2880.0
Anomalia,0.0205,0.2737,-0.1448,0.4,3600.0
Anomalia,-0.0086,1.0789,0.1226,3.0142,3120.0
Anomalia,0.0372,1.206,0.1044,1.3506,3360.0
Anomalia,0.0186,1.3391,0.0735,0.2315,3360.0
Anomalia,0.0156,1.36,0.0776,0.0447,3360.0
Anomalia,0.0444,0.8832,0.0771,0.788,3360.0
Anomalia,-0.0096,0.6971,-0.1704,2.2055,3360.0
Anomalia,0.0133,0.3854,-0.1455,-0.5662,2880.0
Anomalia,0.0129,0.2921,-0.3232,-0.2189,2880.0
Anomalia,0.0231,0.2459,-0.2557,0.1232,2880.0
Anomalia,0.0122,1.1735,0.125,3.6777,2880.0
Anomalia,0.0392,1.3284,0.0821,1.5432,3360.0
Anomalia,0.0008,1.4924,0.0989,0.2314,3360.0
Anomalia,0.0108,1.5394,0.075,-0.1215,3360.0
Anomalia,0.0245,1.0459,0.009,-0.0236,3360.0
Anomalia,0.0032,0.8508,-0.0942,0.9508,3360.0
Anomalia,0.0256,0.5156,-0.0495,-0.0385,3360.0
Anomalia,0.0099,0.3823,-0.1025,0.2502,2880.0
Anomalia,0.0217,0.2989,0.2647,-0.5699,2880.0
Anomalia,-0.0233,1.5008,0.1025,3.8051,2880.0
Anomalia,0.0586,1.7291,0.0598,1.4013,3360.0
Anomalia,-0.0035,1.9458,0.0723,0.1223,3360.0
Anomalia,0.0184,1.9937,0.0416,-0.1529,3360.0
Anomalia,0.0527,1.3605,0.0254,0.0881,3360.0
Anomalia,-0.022,1.0709,-0.1765,1.3242,3360.0
Anomalia,0.0301,0.593,0.0623,-0.2994,3600.0
Anomalia,0.0071,0.413,-0.2451,-0.0397,2880.0
Anomalia,0.0095,0.328,-0.151,-0.4264,2880.0
Anomalia,0.0073,0.4678,0.1286,0.84,2880.0
Anomalia,0.0247,0.5128,0.0469,0.4863,3360.0
Anomalia,0.0008,0.5462,0.0828,0.0264,3360.0
Anomalia,0.0152,0.5518,0.0095,-0.0904,3360.0
Anomalia,0.0254,0.4093,-0.1836,0.6352,3360.0
Anomalia,0.0119,0.3107,-0.3698,0.943,3360.0
Anomalia,0.0322,0.2889,0.0393,-0.5924,2880.0
Anomalia,0.0158,0.3017,0.085,-0.7776,3360.0
Anomalia,0.0162,0.2985,0.0857,-0.5813,3360.0
Anomalia,0.0327,0.9418,0.1314,3.197,2880.0
Anomalia,0.0119,1.1059,0.0668,1.1615,2880.0
Anomalia,0.0204,1.2209,0.0388,0.1444,3360.0
Anomalia,0.0186,1.2377,0.0424,-0.0136,3360.0
Anomalia,-0.0114,0.8797,-0.0109,0.6242,3360.0
Anomalia,0.0147,0.641,0.0275,1.8411,3360.0
Anomalia,0.0055,0.3915,-0.1096,-0.6591,2880.0
Anomalia,0.0143,0.3191,-0.3894,0.0539,2880.0
Anomalia,0.0175,0.2578,-0.2153,-0.8327,2880.0
Anomalia,0.0467,1.2519,0.2806,4.6099,3120.0
Anomalia,-0.0092,1.4638,0.1325,1.7739,3360.0
Anomalia,0.0203,1.7467,0.0611,-0.019,3360.0
Anomalia,0.0103,1.7915,0.0689,-0.2875,3360.0
Anomalia,-0.0139,1.338,-0.0778,-0.1084,3360.0
Anomalia,0.042,1.0992,0.0012,1.2072,3360.0
Anomalia,0.0121,0.5539,-0.0625,-0.1584,3360.0
Anomalia,0.0193,0.3911,0.1273,0.5174,2880.0
Anomalia,0.0189,0.2645,0.0012,-1.1449,2880.0
Anomalia,0.0455,1.0829,0.0854,4.3184,2880.0
Anomalia,-0.0036,1.2775,0.0645,1.3989,3360.0
Anomalia,0.0296,1.4293,0.0145,0.1895,3360.0
Anomalia,0.0165,1.4707,0.0365,-0.1321,3360.0
Anomalia,-0.0094,1.0346,-0.0083,-0.051,3360.0
Anomalia,0.0198,0.7837,0.147,1.5719,3360.0
Anomalia,0.0114,0.4562,-0.0271,-0.0026,3600.0
Anomalia,0.0066,0.2942,-0.0011,-0.2969,2880.0
Anomalia,0.0164,0.2407,-0.1712,-0.3509,2880.0
Anomalia,0.0039,1.0644,-0.0511,4.9801,3120.0
Anomalia,-0.0121,1.2968,0.0898,1.9528,3360.0
Anomalia,0.0227,1.5454,0.0577,0.1324,3360.0
Anomalia,0.0012,1.5889,0.0866,-0.1744,3360.0
Anomalia,0.0312,1.2212,0.1559,0.4974,3360.0
Anomalia,0.0395,0.9761,0.1382,1.4617,3360.0
Anomalia,0.0156,0.4937,-0.0769,-0.0363,3360.0
Anomalia,0.0223,0.3615,0.2703,0.2084,2880.0
Anomalia,0.0185,0.2955,0.1165,-0.5462,2880.0
Anomalia,-0.0316,1.3017,-0.1133,5.7303,2880.0
Anomalia,0.0057,1.5942,0.0994,2.1728,3360.0
Anomalia,0.0177,1.8481,0.0758,0.3807,3360.0
Anomalia,0.0227,1.8962,0.0655,0.0697,3360.0
Anomalia,0.0608,1.442,0.2457,0.3787,3360.0
Anomalia,0.0191,1.1218,0.1305,1.0629,3360.0
Anomalia,0.0138,0.6172,0.103,-0.3239,3360.0
Anomalia,0.0054,0.4736,0.0675,-0.0906,2880.0
Anomalia,0.0325,0.3495,-0.0906,-0.9293,2880.0
Anomalia,-0.0312,1.2795,-0.247,5.9934,2880.0
Anomalia,0.0451,1.641,0.0579,2.0529,3360.0
Anomalia,0.0062,1.9877,0.083,0.0738,3360.0
Anomalia,0.0098,2.0349,0.0775,-0.183,3360.0
Anomalia,0.0789,1.6483,0.1839,0.2614,3360.0
Anomalia,-0.0076,1.3048,0.0928,1.0859,3360.0
Anomalia,0.0369,0.6394,0.0513,-0.0929,3600.0
Anomalia,0.0116,0.4748,-0.015,0.2536,2880.0
Anomalia,0.0048,0.3356,-0.1134,0.0325,2880.0
Anomalia,-0.0,0.5956,-0.0731,4.0835,2880.0
Anomalia,0.0142,0.7266,0.068,1.1959,3360.0
Anomalia,0.016,0.8256,0.0395,0.1305,3360.0
Anomalia,0.021,0.8387,0.0188,-0.0462,3360.0
Anomalia,0.0333,0.6558,0.108,0.1567,3360.0
Anomalia,0.0134,0.5127,-0.0107,1.479,3360.0
Anomalia,0.0116,0.317,-0.0527,-0.9999,3360.0
Anomalia,0.0134,0.271,-0.0699,-0.5928,2880.0
Anomalia,0.0258,0.2166,0.0847,-0.7571,2880.0
Anomalia,-0.0275,1.0086,-0.1646,5.7409,2880.0
Anomalia,0.0351,1.2314,0.0479,2.2609,2880.0
Anomalia,0.0032,1.4761,0.0507,0.2661,3360.0
Anomalia,0.0106,1.514,0.036,-0.0333,3360.0
Anomalia,0.0627,1.1737,0.1239,0.4477,3360.0
Anomalia,0.0064,0.9474,-0.0692,1.4104,3360.0
Anomalia,0.0326,0.5024,-0.0046,-0.6828,3600.0
Anomalia,0.0137,0.3871,0.0482,-0.1816,2880.0
Anomalia,0.0087,0.2873,0.0991,-0.455,2880.0
Anomalia,-0.0077,0.9666,-0.0731,6.7304,2880.0
Anomalia,0.0315,1.2269,0.0297,2.3361,3360.0
Anomalia,0.0114,1.5213,0.0685,0.1203,3360.0
Anomalia,0.0329,1.5813,0.0259,-0.2934,3360.0
Anomalia,0.0407,1.312,0.1055,-0.1316,3360.0
Anomalia,0.0009,1.0652,0.1318,0.8387,3360.0
Anomalia,0.0228,0.5812,0.0788,-0.2604,3360.0
Anomalia,0.0095,0.4248,0.0962,0.2915,2880.0
Anomalia,0.0075,0.2869,0.0221,-0.2536,2880.0
Anomalia,0.0238,1.0884,0.3951,7.3444,2880.0
Anomalia,0.0416,1.4559,0.1616,2.3224,3360.0
Anomalia,0.0121,1.733,0.1166,0.3345,3360.0
Anomalia,0.0298,1.7855,0.0781,-0.0174,3360.0
Anomalia,0.014,1.4765,0.0152,0.3483,3360.0
Anomalia,-0.006,1.1193,-0.0031,1.1377,3360.0
Anomalia,0.024,0.596,-0.0314,-0.1281,3600.0
Anomalia,0.0092,0.4168,0.0081,0.4197,2880.0
Anomalia,0.0042,0.2656,0.0596,-0.0831,2880.0
Anomalia,0.04,0.6289,0.7704,7.2715,2880.0
Anomalia,0.0079,0.9018,0.1132,2.306,3360.0
Anomalia,0.0244,1.1183,0.0188,0.1186,3360.0
Anomalia,0.024,1.1509,0.0145,-0.1991,3360.0
Anomalia,-0.0035,1.0191,-0.1006,0.0858,3360.0
Anomalia,0.0105,0.7838,-0.0097,0.832,3360.0
Anomalia,0.0062,0.4383,0.0065,-0.7774,3360.0
Anomalia,0.0106,0.3707,0.0038,-0.3693,3360.0
Anomalia,0.0127,0.292,0.0781,-0.8608,3360.0
Anomalia,0.0706,0.9216,0.7931,6.7676,2880.0
Anomalia,0.0103,1.2712,0.0987,2.4606,2880.0
Anomalia,0.0303,1.5243,0.0432,0.3634,2880.0
Anomalia,-0.001,1.5543,0.092,0.1281,3360.0
Anomalia,-0.0283,1.3197,-0.1227,0.6742,3360.0
Anomalia,0.0204,0.9819,0.0538,1.3725,3360.0
Anomalia,0.0056,0.5106,-0.0254,-0.5928,3360.0
Anomalia,0.0306,0.4129,0.1351,-0.2234,2880.0
Anomalia,-0.0088,0.2807,0.2285,-0.5188,2880.0
Anomalia,-0.0081,0.8343,-0.2496,8.4571,3120.0
Anomalia,0.0115,1.5288,0.0707,2.2347,3360.0
Anomalia,0.001,1.8396,0.0599,0.2369,3360.0
Anomalia,0.0303,1.9361,0.0246,-0.2787,3360.0
Anomalia,0.0305,1.814,0.0653,0.0367,3360.0
Anomalia,0.004,1.2954,0.0829,0.5109,3360.0
Anomalia,0.0235,0.7863,0.2263,0.7046,3600.0
Anomalia,0.0089,0.5182,0.0951,0.3445,2880.0
Anomalia,0.0211,0.3573,0.267,-0.4224,2880.0
Anomalia,0.0441,0.6728,0.7253,7.2069,2880.0
Anomalia,-0.0035,0.9434,0.166,2.3025,3360.0
Anomalia,0.0222,1.0931,0.0758,0.4568,3360.0
Anomalia,0.0067,1.1023,0.1093,0.352,3360.0
Anomalia,-0.0078,0.9308,-0.0911,0.8103,3360.0
Anomalia,0.0342,0.6682,0.0309,0.951,3360.0
Anomalia,0.0145,0.3554,0.0056,-0.7297,3600.0
Anomalia,0.0202,0.2962,0.0597,-0.6518,3600.0
Anomalia,0.0225,0.2603,0.0614,-0.3493,2880.0
Anomalia,-0.0232,0.6029,-0.9655,8.2968,2880.0
Anomalia,0.0126,1.0808,0.137,2.6234,3120.0
Anomalia,0.0059,1.3068,0.1079,0.3981,3360.0
Anomalia,0.0173,1.3489,0.0855,0.0231,3360.0
Anomalia,0.0518,1.2541,0.1519,0.4381,3360.0
Anomalia,0.0126,0.8878,0.0835,0.8514,3360.0
Anomalia,0.0198,0.4854,0.1754,-0.1657,3360.0
Anomalia,0.013,0.349,-0.1005,0.4762,2880.0
Anomalia,0.0189,0.2329,-0.1542,-0.2907,2880.0
Anomalia,-0.0196,0.7454,-1.0292,11.7281,2880.0
Anomalia,0.0284,1.4049,0.0407,3.0678,3360.0
Anomalia,-0.0164,1.6873,0.091,0.5898,3360.0
Anomalia,0.0312,1.763,0.025,0.0647,3360.0
Anomalia,0.0388,1.6616,0.1165,0.3023,3360.0
Anomalia,0.0179,1.1703,0.0333,0.3026,3360.0
Anomalia,0.0411,0.7122,0.13,-0.0313,3360.0
Anomalia,-0.0036,0.5074,-0.1463,0.2739,2880.0
Anomalia,0.0344,0.3282,0.0616,-0.8773,2880.0
Anomalia,-0.0357,0.7964,-1.0398,9.4956,2880.0
Anomalia,0.0179,1.4795,0.036,3.0179,3360.0
Anomalia,-0.0002,1.801,0.054,0.4816,3360.0
Anomalia,0.017,1.8651,0.035,0.0713,3360.0
Anomalia,0.0607,1.7515,0.0858,0.4175,3360.0
Anomalia,0.0098,1.2505,0.0778,0.4953,3360.0
