Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0223,0.0853,0.3439,-0.7035,720.0
Anomalia,-0.0066,0.064,0.6522,0.4224,2880.0
Anomalia,0.011,0.0697,0.148,-0.4558,480.0
Anomalia,0.0259,0.0737,0.0849,-0.7199,240.0
Anomalia,-0.0003,0.0753,-0.2108,0.0219,240.0
Anomalia,0.0187,0.0956,0.0142,-0.1784,3120.0
Anomalia,0.0032,0.1033,0.179,-0.2632,2640.0
Anomalia,0.0095,0.1207,0.2384,-0.4391,2640.0
Anomalia,0.022,0.1144,0.1974,-0.1881,3120.0
Anomalia,0.0098,0.1016,0.2225,0.5047,3120.0
Anomalia,0.0135,0.094,0.2968,0.7882,3120.0
Anomalia,0.0052,0.0969,-0.2786,1.4224,3120.0
Anomalia,0.0002,0.1179,-0.4084,0.5657,3120.0
Anomalia,0.0147,0.1191,-0.648,0.796,3120.0
Anomalia,0.0149,0.1178,-0.6293,0.9189,2880.0
Anomalia,0.0045,0.0922,-0.6407,1.9461,3360.0
Anomalia,0.0276,0.0719,-0.1184,-0.662,240.0
Anomalia,-0.0036,0.0783,-0.3132,-0.2603,480.0
Anomalia,0.0064,0.0805,-0.4704,-0.1856,480.0
Anomalia,0.0177,0.0929,-0.2762,-0.4231,3120.0
Anomalia,-0.0085,0.0942,0.0831,-0.5095,3120.0
Anomalia,0.0266,0.0933,-0.1988,-0.6646,2880.0
Anomalia,0.013,0.091,0.0788,-0.7278,2880.0
Anomalia,0.0009,0.0804,-0.0612,-0.5108,2880.0
Anomalia,0.0236,0.0957,0.3113,-0.0492,2880.0
Anomalia,-0.0015,0.0931,0.5729,0.5834,2640.0
Anomalia,0.0036,0.0937,0.4477,0.4048,2640.0
Anomalia,0.0238,0.1107,0.3197,-0.6015,480.0
Anomalia,0.0013,0.0992,0.3727,-0.5624,480.0
Anomalia,0.0121,0.0945,0.3119,-0.5547,480.0
Anomalia,0.0138,0.099,0.2726,-0.7899,720.0
Anomalia,-0.0043,0.0737,-0.0151,-0.6207,3120.0
Anomalia,0.0333,0.0868,0.2009,-0.6221,480.0
Anomalia,0.0114,0.1515,-1.0669,1.7823,2640.0
Anomalia,0.0148,0.1704,-0.9434,0.7292,2640.0
Anomalia,0.0159,0.1747,-0.9103,0.4443,2640.0
Anomalia,-0.0171,0.1694,-0.568,0.2034,2640.0
Anomalia,0.0229,0.1319,-0.339,0.0036,2640.0
Anomalia,0.0125,0.1085,0.1663,-0.6921,2640.0
Anomalia,0.0151,0.112,0.1203,-0.8091,2640.0
Anomalia,0.0272,0.1139,0.003,-0.7731,2640.0
Anomalia,-0.0069,0.0948,0.1661,-0.6098,2880.0
Anomalia,0.0058,0.0856,0.0112,-0.2033,3120.0
Anomalia,0.0115,0.0768,-0.0333,-0.0091,3120.0
Anomalia,0.0045,0.0605,-0.0241,-0.4528,240.0
Anomalia,0.0289,0.0657,0.1746,-0.4624,3120.0
Anomalia,0.0165,0.0733,-0.1212,-0.3035,3120.0
Anomalia,0.0043,0.0792,-0.1276,-0.6536,2880.0
Anomalia,0.0118,0.0977,0.0574,-0.738,2880.0
Anomalia,-0.0034,0.1028,0.1936,-0.8162,2880.0
Anomalia,0.0093,0.1041,0.0817,-0.9243,2880.0
Anomalia,0.0224,0.1036,0.005,-0.7801,2880.0
Anomalia,0.0093,0.0884,0.0152,-0.4281,2880.0
Anomalia,0.0143,0.0826,0.2454,-0.4957,2880.0
Anomalia,0.0112,0.1254,0.2473,0.773,2880.0
Anomalia,-0.009,0.1328,0.2104,0.6537,2880.0
Anomalia,0.0196,0.1381,-0.2748,0.2819,2880.0
Anomalia,0.0165,0.1397,-0.3224,0.2207,2880.0
Anomalia,0.0001,0.1112,-0.8314,-0.1624,2880.0
Anomalia,0.0322,0.113,-0.6873,-0.0694,240.0
Anomalia,-0.0128,0.129,-0.2328,-0.6833,3120.0
Anomalia,0.0039,0.154,0.0552,-0.8154,480.0
Anomalia,0.0245,0.1668,-0.0886,-1.019,2880.0
Anomalia,0.002,0.1597,0.1462,-0.784,2640.0
Anomalia,0.0351,0.1438,-0.0092,-0.3737,2640.0
Anomalia,0.0059,0.1167,0.0951,-0.0256,3120.0
Anomalia,0.001,0.0827,-0.5696,0.1483,2880.0
Anomalia,0.014,0.0782,-0.495,0.0196,240.0
Anomalia,-0.0017,0.0727,-0.3819,-0.2297,240.0
Anomalia,0.0277,0.072,-0.1084,-0.2455,480.0
Anomalia,0.0197,0.0835,-0.2359,-0.6036,3120.0
Anomalia,0.0028,0.0902,-0.102,-0.8665,2880.0
Anomalia,0.0235,0.1043,-0.0335,-0.522,2880.0
Anomalia,-0.0075,0.0998,0.5348,-0.1397,2640.0
Anomalia,0.0104,0.0968,0.453,-0.2008,2640.0
Anomalia,0.0208,0.0878,0.7002,0.1674,2640.0
Anomalia,-0.0009,0.0746,0.4394,-0.5359,2640.0
Anomalia,0.025,0.0742,0.103,-0.6896,2640.0
Anomalia,0.0107,0.0724,-0.1443,-0.7427,2880.0
Anomalia,0.0069,0.0737,-0.2466,-0.7778,2880.0
Anomalia,0.0193,0.0692,-0.5355,-0.0123,3120.0
Anomalia,0.0021,0.0633,-0.2759,-0.2527,3120.0
Anomalia,0.0082,0.0611,-0.3174,-0.2197,3120.0
Anomalia,0.0113,0.0654,0.0036,-0.4794,2640.0
Anomalia,-0.0011,0.0685,0.2206,-0.7024,480.0
Anomalia,0.0181,0.073,-0.2745,-0.7862,480.0
Anomalia,0.0136,0.0731,-0.4324,0.0903,480.0
Anomalia,0.002,0.0906,-0.7601,0.6198,2880.0
Anomalia,0.0236,0.0943,-1.1699,1.4552,240.0
Anomalia,0.0004,0.096,-0.5542,0.018,3120.0
Anomalia,0.004,0.093,-0.5576,0.0646,480.0
Anomalia,0.019,0.0711,-0.2486,-0.9978,480.0
Anomalia,-0.0035,0.0712,-0.1508,-1.0206,480.0
Anomalia,0.0206,0.0849,0.1545,-0.2325,2640.0
Anomalia,0.012,0.1108,-0.1065,-0.4192,2640.0
Anomalia,-0.0033,0.1128,0.1772,-0.5383,2880.0
Anomalia,0.0182,0.1131,-0.1487,-0.4696,2640.0
Anomalia,-0.0007,0.0978,-0.0566,0.1988,2640.0
Anomalia,0.013,0.0656,0.0375,0.2943,480.0
Anomalia,0.0301,0.0646,0.2948,-0.212,240.0
Anomalia,-0.0026,0.0683,-0.3248,-0.1883,240.0
Anomalia,0.0184,0.0819,-0.2909,-0.2596,2880.0
Anomalia,0.0032,0.083,0.0411,-0.5865,480.0
Anomalia,-0.0055,0.0767,0.2079,0.0007,480.0
Anomalia,0.0328,0.0783,0.276,-0.3631,240.0
Anomalia,0.0018,0.0709,0.4806,-0.1911,240.0
Anomalia,0.0191,0.0771,0.4212,-0.4008,480.0
Anomalia,0.0105,0.0852,0.2422,-0.6566,480.0
Anomalia,-0.01,0.0742,0.4642,-0.0253,480.0
Anomalia,0.0198,0.1311,0.4668,3.071,2640.0
Anomalia,0.0085,0.1951,0.199,0.9215,2880.0
Anomalia,0.0173,0.2103,0.0406,0.1265,2640.0
Anomalia,0.0221,0.2136,-0.0303,-0.0242,2640.0
Anomalia,-0.0011,0.1857,0.1118,0.7411,2640.0
Anomalia,0.0025,0.113,-0.0427,0.171,2400.0
Anomalia,0.0067,0.0863,0.0573,-0.4851,2640.0
Anomalia,-0.0005,0.1364,0.0831,2.3849,2640.0
Anomalia,0.0246,0.1773,0.0548,0.6287,2640.0
Anomalia,0.0192,0.1773,0.1337,0.5913,2880.0
Anomalia,0.0103,0.1727,0.2515,0.9266,2880.0
Anomalia,0.0192,0.1375,0.5103,1.9085,2400.0
Anomalia,-0.002,0.0746,0.4135,-0.3369,3120.0
Anomalia,0.0031,0.0746,0.0732,-0.5447,3120.0
Anomalia,0.0227,0.0936,0.0094,-0.6677,3120.0
Anomalia,0.0099,0.129,-0.5072,0.3108,2640.0
Anomalia,0.0181,0.1414,-0.6319,0.0138,2640.0
Anomalia,0.0131,0.1624,-0.2246,-0.7133,2640.0
Anomalia,-0.0026,0.1547,0.0057,-0.4291,2640.0
Anomalia,0.0187,0.1278,0.1765,-0.0003,2640.0
Anomalia,0.0113,0.1095,0.7411,0.9683,3120.0
Anomalia,0.0176,0.0721,1.2027,1.1688,2880.0
Anomalia,0.0188,0.0707,0.9767,0.9687,480.0
Anomalia,-0.0083,0.0656,0.0241,0.3344,240.0
Anomalia,0.0164,0.0812,-0.115,-0.262,240.0
Anomalia,0.0103,0.0879,-0.0091,-0.6519,3120.0
Anomalia,0.0111,0.0831,-0.1029,-0.397,480.0
Anomalia,0.0298,0.0849,0.0374,-0.5382,480.0
Anomalia,0.0006,0.0774,0.2912,-0.3708,480.0
Anomalia,0.0107,0.0764,0.1321,-0.4353,720.0
Anomalia,0.0129,0.0902,0.1658,-0.9438,240.0
Anomalia,0.0027,0.0855,0.1674,-0.8861,480.0
Anomalia,0.0269,0.0919,-0.0615,-1.0239,480.0
Anomalia,0.0135,0.0885,0.2829,-1.0456,480.0
Anomalia,0.0105,0.0742,0.2917,-0.6755,2640.0
Anomalia,0.0233,0.0744,0.4383,-0.6749,2880.0
Anomalia,0.0047,0.1329,0.0593,4.9999,3120.0
Anomalia,0.0135,0.1753,-0.161,1.4263,2640.0
Anomalia,0.0147,0.182,-0.1774,0.8742,2640.0
Anomalia,0.0038,0.1864,-0.037,0.4999,2880.0
Anomalia,0.0174,0.1484,-0.2985,0.8693,2880.0
Anomalia,0.0099,0.102,-0.2227,-0.8773,2880.0
Anomalia,0.0036,0.0902,-0.0807,-0.5946,2880.0
Anomalia,0.017,0.0785,-0.2804,-0.1953,3120.0
Anomalia,0.0011,0.0775,-0.2638,-0.3261,2640.0
Anomalia,0.005,0.0678,-0.2715,-0.2995,2640.0
Anomalia,0.03,0.0834,-0.2148,-0.1193,960.0
Anomalia,-0.0027,0.0969,-0.0703,-0.6225,480.0
Anomalia,0.0168,0.1022,-0.175,-0.5954,480.0
Anomalia,0.0273,0.1024,-0.3566,-0.3824,480.0
Anomalia,-0.0042,0.0949,0.0144,-0.5609,240.0
Anomalia,0.035,0.0866,-0.1074,-0.5991,480.0
Anomalia,0.0048,0.0836,-0.3068,-0.6679,480.0
Anomalia,0.0016,0.0871,-0.174,-0.8918,480.0
Anomalia,0.0189,0.084,-0.4199,-0.272,2880.0
Anomalia,-0.0011,0.0734,-0.1768,0.1316,2880.0
Anomalia,0.0297,0.0703,0.1081,-0.6088,2880.0
Anomalia,0.0158,0.0755,-0.537,0.8573,2880.0
Anomalia,0.0067,0.0862,-0.5528,0.0014,2880.0
Anomalia,0.0234,0.0983,-0.6106,-0.2215,2880.0
Anomalia,-0.0071,0.1019,-0.2042,-0.7649,480.0
Anomalia,0.0153,0.1161,0.1442,-0.602,2880.0
Anomalia,0.0235,0.1207,0.3349,-0.5259,2880.0
Anomalia,-0.0038,0.1174,0.7517,0.0154,2880.0
Anomalia,0.0243,0.114,0.5012,-0.3469,2640.0
Anomalia,0.0022,0.0937,0.5209,0.4451,2640.0
Anomalia,0.0031,0.0815,-0.2078,-0.8154,2400.0
Anomalia,0.0286,0.1069,0.0368,0.0564,2400.0
Anomalia,0.0055,0.1159,0.0634,-0.221,2640.0
Anomalia,0.017,0.1157,-0.1136,-0.1701,2640.0
Anomalia,0.0133,0.1195,0.0138,-0.4172,2880.0
Anomalia,-0.0101,0.0916,-0.0726,-0.142,2640.0
Anomalia,0.0123,0.0755,0.0977,-0.4906,2640.0
Anomalia,0.0123,0.0746,0.1658,-0.485,240.0
Anomalia,0.0042,0.0617,0.333,-0.8005,240.0
Anomalia,0.0307,0.0738,0.0321,-0.9273,480.0
Anomalia,0.0081,0.0769,0.0991,-0.5752,480.0
Anomalia,-0.0004,0.0802,0.0161,-0.533,2640.0
Anomalia,0.0177,0.0902,-0.3009,-0.5606,240.0
Anomalia,-0.0095,0.0901,-0.0622,-0.7879,2880.0
Anomalia,0.0205,0.0999,-0.1022,-0.5272,480.0
Anomalia,0.0228,0.1009,-0.1572,-0.5369,480.0
Anomalia,0.0007,0.0982,0.1106,-0.557,240.0
Anomalia,0.0255,0.1144,0.2516,-0.4224,2640.0
Anomalia,-0.0089,0.1107,0.5865,-0.0832,2640.0
Anomalia,0.0014,0.1068,0.4938,-0.0249,2640.0
Anomalia,0.0269,0.1117,0.2011,-0.5003,2640.0
Anomalia,0.0005,0.093,0.0275,-0.8454,240.0
Anomalia,0.0235,0.1104,0.04,-0.2918,3120.0
Anomalia,0.0128,0.1176,0.0595,-0.6152,3120.0
Anomalia,-0.0088,0.1103,0.3268,-0.0558,3120.0
Anomalia,0.0296,0.1213,-0.0373,-0.3819,3120.0
Anomalia,0.0018,0.1062,0.1311,-0.4054,480.0
Anomalia,0.0129,0.1047,0.2249,-0.4286,480.0
Anomalia,0.022,0.1131,0.0671,-0.795,2640.0
Anomalia,-0.0154,0.1194,-0.1942,-0.4508,2640.0
Anomalia,0.0216,0.1172,-0.7796,0.3171,2640.0
Anomalia,0.0076,0.1116,-0.7189,0.2518,2640.0
Anomalia,0.0099,0.1005,-1.0813,1.361,480.0
Anomalia,0.0287,0.0747,-0.2024,-0.2776,2880.0
Anomalia,0.0007,0.0657,0.039,-0.4463,2880.0
Anomalia,0.0063,0.0682,0.0578,-0.5873,3120.0
Anomalia,0.0087,0.0827,0.5115,-0.2259,2640.0
Anomalia,-0.001,0.082,0.7097,0.0712,2640.0
Anomalia,0.0145,0.0806,0.4192,-0.0899,2640.0
Anomalia,0.0203,0.0766,0.4899,0.1205,2400.0
Anomalia,0.0056,0.0585,0.1988,-0.2388,2880.0
Anomalia,0.0187,0.0604,-0.0604,-0.489,480.0
Anomalia,0.0039,0.0741,-0.4821,0.3725,480.0
Anomalia,-0.0022,0.1,-0.099,0.2408,2880.0
Anomalia,0.0133,0.1112,-0.1429,-0.2514,2880.0
Anomalia,-0.0043,0.113,0.1005,-0.3425,2880.0
Anomalia,0.0156,0.1102,-0.1063,-0.3172,2880.0
Anomalia,0.0139,0.0981,0.1397,-0.8425,960.0
Anomalia,0.003,0.0841,0.0603,-0.5881,480.0
Anomalia,0.0211,0.092,0.2768,-0.6849,3120.0
Anomalia,0.0068,0.0957,0.4382,-0.4957,720.0
Anomalia,0.0111,0.0865,0.36,-0.0496,480.0
Anomalia,0.0144,0.0943,0.0544,-0.5046,480.0
Anomalia,-0.0088,0.0971,-0.1439,-0.8705,2880.0
Anomalia,0.014,0.0937,-0.69,-0.5461,2880.0
Anomalia,0.015,0.0905,-0.7755,-0.2333,2880.0
Anomalia,0.0063,0.084,-0.5596,-0.2149,240.0
Anomalia,0.0332,0.072,-0.1842,-0.5325,240.0
Anomalia,-0.0009,0.0748,-0.1783,-0.4333,480.0
Anomalia,0.0004,0.0859,0.1197,-0.7588,480.0
Anomalia,0.0158,0.0911,-0.066,-0.8171,2640.0
Anomalia,-0.0024,0.0819,0.3127,-0.2583,2640.0
Anomalia,0.0265,0.0784,0.3827,-0.7061,2880.0
Anomalia,0.0152,0.0692,0.2818,0.2849,2400.0
Anomalia,0.005,0.064,0.2417,0.3317,3120.0
Anomalia,0.0174,0.0797,0.051,-0.2427,3120.0
Anomalia,-0.0019,0.0828,-0.0019,-0.1012,2880.0
Anomalia,0.0119,0.0834,-0.1413,-0.1631,2880.0
Anomalia,0.0157,0.0853,-0.2988,-0.2308,2880.0
Anomalia,0.0065,0.0745,-0.3905,-0.0693,2880.0
Anomalia,0.0145,0.0654,-0.0078,-0.5959,2640.0
Anomalia,0.002,0.0676,-0.0699,-0.4625,2640.0
Anomalia,-0.0004,0.0637,-0.0266,-0.1859,2400.0
Anomalia,0.0165,0.0719,-0.032,-0.2216,2400.0
Anomalia,0.005,0.0776,-0.2621,-0.0906,960.0
Anomalia,0.0185,0.0912,0.2963,0.6617,480.0
Anomalia,0.0213,0.1458,-0.0103,0.5393,2880.0
Anomalia,-0.0066,0.145,0.4313,0.6576,2880.0
Anomalia,0.0112,0.1422,0.1904,0.7521,2880.0
Anomalia,0.0102,0.1319,0.0587,1.557,2880.0
Anomalia,0.004,0.0749,-0.2098,-0.3599,2880.0
Anomalia,0.0257,0.0942,-1.0144,1.815,480.0
Anomalia,0.0053,0.1527,-0.6745,0.6254,2640.0
Anomalia,-0.0027,0.1741,-0.3396,-0.5154,2640.0
Anomalia,0.0096,0.1777,-0.4152,-0.4887,2640.0
Anomalia,-0.0062,0.1666,-0.1588,-0.1651,2640.0
Anomalia,0.0236,0.1217,-0.0598,-0.2028,2880.0
Anomalia,0.024,0.0941,0.2919,-0.0958,2880.0
Anomalia,0.0004,0.0988,-0.4749,-0.3366,2880.0
Anomalia,0.0237,0.1115,-0.5061,-0.252,2640.0
Anomalia,-0.0029,0.1115,-0.17,-0.7274,2640.0
Anomalia,0.0026,0.1098,-0.2034,-0.6039,2640.0
Anomalia,0.0221,0.1034,-0.1109,-0.8592,720.0
Anomalia,0.001,0.0938,-0.1279,-1.045,2880.0
Anomalia,0.0201,0.0966,-0.1385,-0.9717,2640.0
Anomalia,0.0039,0.0977,0.0416,-1.0207,2640.0
Anomalia,0.0047,0.0897,0.0438,-0.8422,2640.0
Anomalia,0.0174,0.0862,-0.0554,-0.8017,2640.0
Anomalia,-0.0032,0.1127,-0.6169,1.4931,2400.0
Anomalia,0.0156,0.1556,-0.1922,0.699,2880.0
Anomalia,0.0144,0.1612,-0.1602,0.275,2880.0
Anomalia,-0.0012,0.1599,0.091,0.3075,2880.0
Anomalia,0.0221,0.1395,0.1459,1.0512,2880.0
Anomalia,0.0075,0.0869,0.3325,-0.4585,2880.0
Anomalia,0.0023,0.0711,0.7111,0.419,2640.0
Anomalia,0.0204,0.0968,0.6738,0.9435,2640.0
Anomalia,0.0001,0.1311,0.2168,0.9066,2640.0
Anomalia,0.0075,0.1281,0.0661,1.2238,2640.0
Anomalia,0.0133,0.1341,-0.0587,0.6597,2880.0
Anomalia,-0.0056,0.1172,-0.0282,1.6544,2400.0
Anomalia,0.015,0.0765,-0.129,-0.792,2400.0
Anomalia,0.0196,0.0809,-0.1747,-0.9616,2400.0
Anomalia,-0.0013,0.097,-0.6627,0.1481,2400.0
Anomalia,0.0276,0.1122,-0.6848,0.2365,2400.0
Anomalia,-0.0025,0.1173,-0.2528,-0.5003,480.0
Anomalia,-0.0047,0.1173,-0.2292,-0.523,3120.0
Anomalia,0.0285,0.1078,-0.2862,-0.5802,240.0
Anomalia,-0.0049,0.0962,-0.1873,-0.6974,240.0
Anomalia,0.0234,0.0838,-0.4228,-0.2533,480.0
Anomalia,0.0146,0.0924,-0.4005,-0.5443,2880.0
Anomalia,-0.0073,0.0934,-0.3416,-0.6107,2880.0
Anomalia,0.0232,0.1009,-0.4821,-0.3083,2640.0
Anomalia,0.0013,0.1059,-0.0209,-0.9384,2640.0
Anomalia,0.0138,0.0964,-0.1723,-0.5293,2400.0
Anomalia,0.0164,0.0892,0.0595,-0.7748,480.0
Anomalia,-0.0104,0.0766,0.0391,-0.8092,480.0
Anomalia,0.0117,0.0748,-0.098,-0.422,480.0
Anomalia,0.0064,0.074,0.0533,-0.4273,480.0
Anomalia,0.0082,0.0657,0.0562,0.1031,2640.0
Anomalia,0.0273,0.0637,0.192,-0.3673,2640.0
Anomalia,-0.002,0.0709,-0.7371,0.3467,2640.0
Anomalia,0.0036,0.0819,-0.2162,0.1351,2880.0
Anomalia,0.0102,0.0889,-0.1897,-0.3015,2880.0
Anomalia,-0.0108,0.1274,-0.4656,0.3446,2880.0
Anomalia,0.0262,0.1276,-0.9651,1.3308,2880.0
Anomalia,0.0132,0.1235,-0.834,1.1655,2880.0
Anomalia,0.0046,0.1184,-0.7878,1.4899,2880.0
Anomalia,0.0238,0.0817,0.2501,-0.5673,2880.0
Anomalia,-0.0036,0.0678,0.4442,-0.1386,2880.0
Anomalia,0.0033,0.0647,0.4957,-0.4295,2880.0
Anomalia,0.0163,0.0784,0.4513,-0.6217,2880.0
Anomalia,-0.0065,0.0794,0.3221,0.1649,240.0
Anomalia,0.0151,0.0897,0.0735,-0.4958,2880.0
Anomalia,0.0121,0.0952,0.11,-0.7535,2880.0
Anomalia,-0.0057,0.0862,0.3339,-0.4812,2880.0
Anomalia,0.0231,0.0821,0.1307,-1.0138,240.0
Anomalia,0.0091,0.0697,0.1851,-0.7658,240.0
Anomalia,0.0113,0.07,0.1135,-0.8408,240.0
Anomalia,0.0242,0.0723,-0.1325,-0.6089,480.0
Anomalia,-0.0107,0.0841,-0.224,-0.3541,2640.0
Anomalia,0.0078,0.0925,-0.383,-0.5742,480.0
Anomalia,0.0058,0.0853,-0.4791,-0.1842,2880.0
Anomalia,0.0009,0.08,-0.5112,0.1983,2880.0
Anomalia,0.0346,0.0723,0.3302,-0.6231,2880.0
Anomalia,0.0001,0.0832,-0.5909,1.1862,2880.0
Anomalia,0.0087,0.096,-0.4661,0.665,480.0
Anomalia,0.0112,0.1121,-0.1737,-0.2704,3120.0
Anomalia,-0.0105,0.1121,0.1558,-0.332,2640.0
Anomalia,0.0234,0.1066,0.0265,-0.6505,3120.0
Anomalia,0.0091,0.1012,0.2052,-0.7238,3120.0
Anomalia,0.0023,0.0975,-0.0551,-0.8613,3120.0
Anomalia,0.02,0.0939,-0.348,-0.4091,2640.0
Anomalia,-0.0046,0.0821,-0.1116,-0.0964,2640.0
Anomalia,0.0048,0.0825,-0.1314,-0.0205,2880.0
Anomalia,0.0177,0.0786,0.0649,-0.363,2880.0
Anomalia,0.0008,0.0764,0.2651,-0.3142,3120.0
Anomalia,0.0172,0.09,0.1377,-0.7379,3120.0
Anomalia,0.0135,0.0857,0.2549,-0.7123,3120.0
Anomalia,-0.0036,0.0814,0.3868,-0.3485,2640.0
Anomalia,0.0132,0.0882,0.2839,-0.6241,2640.0
Anomalia,-0.0036,0.0743,0.4747,-0.0726,2640.0
Anomalia,0.0012,0.0725,0.4184,-0.1153,2880.0
Anomalia,0.0232,0.0794,0.3483,-0.6736,3120.0
Anomalia,-0.0007,0.0737,0.378,-0.4115,3120.0
Anomalia,0.0152,0.0862,0.1416,-0.8697,3360.0
Anomalia,0.0127,0.0935,-0.0964,-0.6723,3360.0
Anomalia,-0.0069,0.0922,-0.2276,-0.1976,2640.0
Anomalia,0.0224,0.0965,-0.6546,0.2312,2640.0
Anomalia,0.0116,0.1013,-0.5308,-0.3551,2880.0
Anomalia,0.0015,0.0984,-0.2435,-0.5496,2880.0
Anomalia,0.0192,0.1043,0.0115,-0.9058,2640.0
Anomalia,-0.007,0.0967,0.5556,-0.3428,480.0
Anomalia,0.0123,0.0872,0.3383,-0.3886,480.0
Anomalia,0.0225,0.084,0.4021,-0.6306,480.0
Anomalia,-0.0043,0.1289,-0.9001,1.8948,2880.0
Anomalia,0.024,0.1483,-0.8165,1.0477,2880.0
Anomalia,-0.0009,0.1578,-0.3676,-0.053,2880.0
Anomalia,0.0064,0.1607,-0.4429,-0.1398,2640.0
Anomalia,0.0294,0.1226,-0.0794,-0.4954,2640.0
Anomalia,-0.0032,0.1065,-0.0896,-0.6634,2640.0
Anomalia,0.0217,0.0912,-0.3639,-0.5939,480.0
Anomalia,0.0036,0.1314,-0.6401,0.0722,2640.0
Anomalia,-0.0009,0.1315,-0.547,-0.0188,2640.0
Anomalia,0.0226,0.1332,-0.8011,0.5478,2640.0
Anomalia,0.0048,0.132,-0.4591,0.1728,2640.0
Anomalia,0.018,0.0836,0.3117,0.0256,2640.0
Anomalia,0.0161,0.0778,0.2073,0.351,2400.0
Anomalia,-0.0009,0.0721,-0.3701,-0.6812,2880.0
Anomalia,0.0053,0.0716,-0.4672,-0.5891,2640.0
Anomalia,0.0077,0.0826,0.1098,-0.3687,2640.0
Anomalia,0.0057,0.08,0.3117,-0.2188,3120.0
Anomalia,0.0224,0.0751,0.5207,-0.069,3120.0
Anomalia,0.0075,0.0725,0.8359,0.4417,3120.0
Anomalia,0.0061,0.0698,0.0828,-0.1305,3120.0
Anomalia,0.0117,0.0713,-0.1249,-0.2926,2640.0
Anomalia,-0.0007,0.0856,-0.155,-0.6028,2640.0
Anomalia,0.0133,0.0968,-0.3629,-0.5279,2640.0
Anomalia,0.0174,0.1062,-0.4519,-0.5024,2640.0
Anomalia,0.0037,0.1098,-0.2774,-0.7286,2880.0
Anomalia,0.0149,0.1235,-0.0639,-0.5404,3120.0
Anomalia,0.001,0.1193,0.1586,-0.4303,3120.0
Anomalia,-0.0064,0.1074,0.3474,0.3301,3120.0
Anomalia,0.0285,0.1669,0.6967,0.2016,3120.0
Anomalia,0.0075,0.1661,0.7149,0.5304,2640.0
Anomalia,0.0227,0.173,0.4884,0.0019,2880.0
Anomalia,0.0192,0.1728,0.5549,0.0089,2880.0
Anomalia,-0.0175,0.1214,0.0051,-0.6105,2880.0
Anomalia,0.0181,0.1038,-0.1825,-0.5159,2880.0
Anomalia,-0.0009,0.0888,-0.2237,-0.9432,480.0
Anomalia,0.0145,0.0924,-0.3675,-0.7911,480.0
Anomalia,0.0297,0.0794,-0.1226,-0.8075,480.0
Anomalia,-0.011,0.0825,-0.0196,-0.1469,240.0
Anomalia,0.0175,0.0929,-0.1482,-0.1903,240.0
Anomalia,-0.0004,0.0986,0.0146,-0.6211,2640.0
Anomalia,0.0035,0.0986,-0.1181,-0.646,2640.0
Anomalia,0.0275,0.0944,-0.4572,-0.2737,2640.0
Anomalia,0.007,0.0985,-0.6084,-0.5771,2640.0
Anomalia,0.0158,0.096,-0.7406,-0.2219,3120.0
Anomalia,0.0075,0.0987,-0.4534,-0.6595,2880.0
Anomalia,-0.0036,0.0903,-0.1412,-0.4476,2880.0
Anomalia,0.0134,0.0715,-0.0958,-0.41,2640.0
Anomalia,0.0102,0.0686,-0.4239,0.2096,240.0
Anomalia,0.0082,0.0735,-0.5208,-0.1369,2880.0
Anomalia,0.0226,0.0831,-0.5181,-0.0328,2640.0
Anomalia,-0.0025,0.0838,0.1119,-0.5706,2640.0
Anomalia,0.0043,0.0836,0.3872,-0.6589,2640.0
Anomalia,0.0088,0.0829,0.5394,-0.5549,2640.0
Anomalia,-0.004,0.0732,0.7957,0.1455,2640.0
Anomalia,0.0202,0.0759,0.326,-0.5766,2640.0
Anomalia,0.0145,0.076,0.0096,-0.3405,960.0
Anomalia,0.0009,0.0986,-0.6962,0.8347,3360.0
Anomalia,0.0169,0.1141,-0.6149,0.2541,2880.0
Anomalia,0.0024,0.1173,-0.3554,-0.2788,3120.0
Anomalia,0.0051,0.1228,-0.1388,-0.3176,3120.0
Anomalia,0.0272,0.1097,0.234,-0.4264,3120.0
Anomalia,-0.0046,0.1294,-0.4476,0.6411,3120.0
Anomalia,0.0152,0.1487,-0.3014,0.031,3120.0
Anomalia,0.009,0.1548,-0.288,-0.3935,2880.0
Anomalia,-0.0045,0.1488,-0.1814,-0.2564,2880.0
Anomalia,0.0331,0.1298,0.0042,-0.6539,2880.0
Anomalia,0.004,0.1038,0.1971,-0.5398,2880.0
Anomalia,0.0052,0.0812,0.4507,-0.1697,480.0
Anomalia,0.0168,0.0907,0.0693,-0.5679,240.0
Anomalia,-0.0065,0.1054,-0.1145,0.1761,2880.0
Anomalia,0.02,0.1194,-0.2759,-0.0795,2880.0
Anomalia,0.0194,0.1205,-0.2642,-0.1837,2880.0
Anomalia,0.0058,0.1128,0.0294,0.193,2880.0
Anomalia,0.0207,0.0932,0.2193,-0.1779,2880.0
Anomalia,-0.0011,0.073,-0.0019,-0.7855,480.0
Anomalia,0.012,0.0717,-0.3237,-0.4651,2640.0
Anomalia,0.0189,0.0754,-0.4055,-0.3785,2640.0
Anomalia,0.0049,0.0637,-0.1407,0.0692,240.0
Anomalia,0.0229,0.0883,0.579,1.0691,2880.0
