Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0107,0.1199,-0.2602,-0.6311,2640.0
Anomalia,0.0135,0.105,-0.3441,-0.604,2640.0
Anomalia,0.0198,0.0996,-0.2017,-0.793,2640.0
Anomalia,0.0244,0.0969,0.068,-0.9813,2880.0
Anomalia,0.0109,0.1025,-0.1263,-0.582,3120.0
Anomalia,-0.0021,0.1273,-0.0794,-0.2004,2880.0
Anomalia,0.007,0.1259,-0.2831,-0.0434,2880.0
Anomalia,0.0095,0.1357,-0.3349,-0.3742,2880.0
Anomalia,0.0216,0.1508,-0.2296,-0.1633,3360.0
Anomalia,0.0227,0.1612,-0.2444,-0.4046,3360.0
Anomalia,0.0122,0.1778,-0.046,-0.9733,2880.0
Anomalia,0.007,0.1991,0.038,-1.1789,2880.0
Anomalia,0.0007,0.1873,0.0537,-1.0552,2880.0
Anomalia,0.0122,0.1604,-0.0318,-0.5227,3120.0
Anomalia,0.005,0.1453,0.0322,-0.0356,3360.0
Anomalia,0.0186,0.1148,0.0638,-0.2564,2880.0
Anomalia,0.0112,0.1126,-0.0154,-0.6022,2880.0
Anomalia,0.0016,0.1087,0.1512,-0.3776,2880.0
Anomalia,0.0173,0.112,0.0616,-0.4518,3120.0
Anomalia,0.0074,0.1037,-0.061,-0.2834,3600.0
Anomalia,0.0225,0.1318,0.2523,0.4045,3360.0
Anomalia,0.0182,0.1644,-0.1004,-0.3076,3360.0
Anomalia,0.0093,0.1759,0.0064,-0.6949,2880.0
Anomalia,0.0061,0.1733,0.0244,-0.6133,2880.0
Anomalia,0.0025,0.1431,-0.2136,0.1006,2880.0
Anomalia,0.0112,0.1065,-0.0715,0.4453,2880.0
Anomalia,0.0281,0.0932,-0.0684,-0.0363,2400.0
Anomalia,0.0215,0.1098,-0.5239,0.3633,2640.0
Anomalia,0.0119,0.1082,-0.3131,0.2237,3120.0
Anomalia,0.0164,0.1112,-0.3043,0.1902,2880.0
Anomalia,-0.0035,0.1159,-0.2509,-0.1861,2880.0
Anomalia,0.0122,0.0942,-0.2119,0.5228,2640.0
Anomalia,0.0154,0.1058,-0.242,-0.2704,2640.0
Anomalia,0.013,0.1096,-0.2021,-0.5258,2640.0
Anomalia,0.0137,0.0857,0.1211,-0.2143,2880.0
Anomalia,0.0064,0.0899,0.165,-0.4887,3120.0
Anomalia,0.0112,0.0895,0.0897,-0.3471,3120.0
Anomalia,0.0053,0.1053,-0.115,-0.4226,2880.0
Anomalia,0.0139,0.1158,-0.1517,-0.8207,2880.0
Anomalia,0.0193,0.1318,-0.0309,-0.8881,2880.0
Anomalia,0.0145,0.1425,0.0039,-0.978,2880.0
Anomalia,0.013,0.1259,0.1406,-0.501,2880.0
Anomalia,0.0114,0.1293,0.1267,-0.5848,2640.0
Anomalia,0.0123,0.1111,-0.0896,-0.1988,2640.0
Anomalia,0.007,0.1017,-0.1247,-0.731,3360.0
Anomalia,0.0283,0.1298,0.1494,-0.6746,2880.0
Anomalia,0.0148,0.1533,-0.1986,-0.3734,2880.0
Anomalia,0.0136,0.1801,0.1047,-0.7735,2880.0
Anomalia,0.0126,0.19,0.0255,-0.8551,2880.0
Anomalia,-0.0031,0.1719,0.0743,-0.3159,2880.0
Anomalia,0.0086,0.1479,0.2137,0.2602,3120.0
Anomalia,0.0136,0.1348,-0.1865,-0.2684,3120.0
Anomalia,0.0213,0.1292,-0.0534,-0.9257,3120.0
Anomalia,0.0182,0.1545,-0.0736,-1.0256,3120.0
Anomalia,0.0114,0.1633,-0.1039,-1.0835,3120.0
Anomalia,0.0085,0.1763,0.023,-0.9225,2880.0
Anomalia,0.0092,0.1804,0.0331,-0.8893,3360.0
Anomalia,0.01,0.1826,-0.0268,-0.927,2640.0
Anomalia,0.0171,0.1887,-0.0053,-1.1006,2880.0
Anomalia,0.006,0.1658,0.0113,-0.9423,2880.0
Anomalia,0.0119,0.1557,-0.1027,-0.8823,2640.0
Anomalia,0.0128,0.1258,-0.018,-0.5028,2640.0
Anomalia,0.0134,0.121,0.046,-0.6027,2880.0
Anomalia,0.0212,0.1171,0.0422,-0.4562,2880.0
Anomalia,0.0044,0.1213,-0.0345,-0.3302,3360.0
Anomalia,0.0082,0.1237,-0.1068,-0.4633,3360.0
Anomalia,0.0096,0.0964,-0.5961,0.5031,3120.0
Anomalia,0.0139,0.0919,-0.9493,1.1223,3120.0
Anomalia,0.0229,0.0783,-0.5251,0.228,2400.0
Anomalia,0.0187,0.1016,-0.4117,0.4789,2640.0
Anomalia,0.0113,0.1171,-0.2442,-0.2872,2880.0
Anomalia,0.0075,0.132,0.0617,-0.7034,2880.0
Anomalia,0.0116,0.1571,-0.0337,-0.852,2880.0
Anomalia,0.0156,0.2099,0.0979,-0.2102,2880.0
Anomalia,0.0218,0.2153,0.0069,-0.3418,2880.0
Anomalia,0.0156,0.224,0.0311,-0.5983,2880.0
Anomalia,0.0077,0.2087,0.1763,-0.1118,3360.0
Anomalia,0.011,0.1509,-0.0334,-0.4962,3360.0
Anomalia,-0.0001,0.1489,0.0219,-0.5056,3360.0
Anomalia,0.0074,0.1379,0.077,-0.4713,3120.0
Anomalia,0.0175,0.1585,0.2116,-0.4705,3120.0
Anomalia,0.0113,0.1457,0.377,0.1264,3120.0
Anomalia,0.0183,0.1309,0.6682,0.5535,3120.0
Anomalia,0.0157,0.1148,0.7675,1.8192,2880.0
Anomalia,0.0049,0.0699,0.0534,-0.8272,2640.0
Anomalia,0.0187,0.0937,0.3375,-0.4786,2640.0
Anomalia,0.0145,0.0961,0.326,-0.2983,2640.0
Anomalia,0.016,0.122,0.3383,-0.3434,2640.0
Anomalia,0.0195,0.1283,0.2536,-0.6706,2640.0
Anomalia,0.0029,0.1202,0.3761,-0.4106,2880.0
Anomalia,0.0107,0.1358,0.381,-0.5674,2880.0
Anomalia,0.0103,0.1388,0.376,-0.5287,3120.0
Anomalia,0.021,0.1364,0.2179,-0.4243,2880.0
Anomalia,0.022,0.1311,0.2744,-0.0781,2880.0
Anomalia,0.0137,0.1285,0.0712,-0.3489,3120.0
Anomalia,0.0051,0.1283,-0.2869,-0.4903,2880.0
Anomalia,-0.0015,0.1273,-0.1941,-0.4988,2880.0
Anomalia,0.0059,0.128,-0.3114,-0.4641,2880.0
Anomalia,0.0119,0.1203,-0.3638,-0.1623,3120.0
Anomalia,0.0184,0.1301,-0.0577,0.2301,2880.0
Anomalia,0.0151,0.145,-0.0422,-0.0995,2880.0
Anomalia,0.0084,0.1588,0.0457,-0.6625,2880.0
Anomalia,0.0074,0.1689,0.0338,-0.9002,2880.0
Anomalia,0.009,0.1706,0.0409,-0.8611,2880.0
Anomalia,0.0128,0.1654,-0.0023,-0.9461,2880.0
Anomalia,0.0171,0.167,-0.0209,-1.0195,2880.0
Anomalia,0.0196,0.1594,-0.0338,-0.8996,2880.0
Anomalia,0.0244,0.1499,-0.1085,-1.1718,2880.0
Anomalia,0.0179,0.3415,-0.1345,2.1439,2880.0
Anomalia,0.0247,0.4254,-0.063,0.0715,2640.0
Anomalia,0.0117,0.457,-0.0451,-0.5107,2880.0
Anomalia,0.0112,0.4555,-0.0355,-0.4762,2880.0
Anomalia,0.0163,0.3437,-0.0325,-0.0983,2880.0
Anomalia,-0.001,0.2273,-0.2981,0.6019,2880.0
Anomalia,0.0114,0.17,0.2222,-0.941,2880.0
Anomalia,0.0064,0.1644,0.1415,-0.9691,2880.0
Anomalia,0.0062,0.1549,0.1442,-0.906,2880.0
Anomalia,0.0144,0.1586,0.0748,-1.0004,2880.0
Anomalia,0.0168,0.1468,0.2318,-0.9776,2880.0
Anomalia,0.0156,0.1504,0.3464,-0.9187,3360.0
Anomalia,0.0083,0.163,0.0626,-0.602,3360.0
Anomalia,0.0126,0.1571,-0.0291,-0.4161,2880.0
Anomalia,0.0134,0.1477,-0.1701,-0.0896,3360.0
Anomalia,0.0118,0.1387,-0.3615,0.0589,3360.0
Anomalia,0.0179,0.1091,-0.1065,-0.9102,3120.0
Anomalia,0.0123,0.1206,-0.0978,-0.9317,2880.0
Anomalia,0.0059,0.1288,-0.0139,-1.0038,3360.0
Anomalia,0.0157,0.1308,-0.0376,-0.8711,3360.0
Anomalia,0.0166,0.1484,0.0838,-0.8381,3360.0
Anomalia,0.0192,0.1403,0.1569,-0.5427,3360.0
Anomalia,0.0146,0.1487,0.0363,-0.4821,3120.0
Anomalia,0.0044,0.159,0.069,-0.765,2640.0
Anomalia,0.0096,0.1409,-0.1685,-0.5143,2640.0
Anomalia,0.0139,0.1556,-0.0873,-0.6425,2640.0
Anomalia,0.022,0.1586,-0.0681,-0.5659,2640.0
Anomalia,0.0222,0.1537,0.0272,-0.2625,2880.0
Anomalia,0.0162,0.1806,-0.0343,-0.741,2880.0
Anomalia,0.0094,0.1604,-0.0478,-0.1756,2880.0
Anomalia,0.006,0.1604,-0.0103,-0.3454,2640.0
Anomalia,0.0198,0.1548,-0.2256,-0.266,3120.0
Anomalia,0.0089,0.1241,0.0392,-0.2128,3360.0
Anomalia,0.0224,0.1494,0.0954,-0.7866,3360.0
Anomalia,0.0167,0.1236,0.3695,-0.3175,2880.0
Anomalia,0.004,0.12,0.6098,0.1165,2880.0
Anomalia,0.0137,0.1174,0.6933,0.119,2880.0
Anomalia,0.0012,0.1071,0.7133,0.2288,3120.0
Anomalia,0.0172,0.1303,0.4547,-0.7299,2880.0
Anomalia,0.0125,0.1251,0.4929,-0.549,2880.0
Anomalia,0.0208,0.1426,0.2845,-0.986,2880.0
Anomalia,0.0112,0.1374,0.1835,-0.8461,2880.0
Anomalia,0.0105,0.1349,0.1435,-0.6381,2880.0
Anomalia,0.0112,0.1524,0.0796,-1.0485,2880.0
Anomalia,0.0118,0.1487,0.0346,-1.0186,2880.0
Anomalia,0.0297,0.1602,-0.0307,-1.1557,2880.0
Anomalia,0.018,0.1676,0.0039,-1.0375,2640.0
Anomalia,0.0133,0.1549,0.0975,-0.7603,2640.0
Anomalia,0.005,0.1511,0.1624,-0.6207,2640.0
Anomalia,0.0068,0.1375,0.0394,-0.3805,2640.0
Anomalia,0.0142,0.12,-0.0452,-0.8802,2640.0
Anomalia,0.0241,0.1214,-0.118,-0.7876,2640.0
Anomalia,0.0189,0.1222,-0.1673,-0.7951,2640.0
Anomalia,0.006,0.1143,-0.1398,-0.5901,3360.0
Anomalia,0.0073,0.1097,-0.086,-0.6041,3120.0
Anomalia,0.0039,0.1118,-0.1353,-0.5753,2640.0
Anomalia,0.0178,0.1093,-0.0142,-0.6165,2640.0
Anomalia,0.0163,0.1343,-0.168,-0.6528,2640.0
Anomalia,0.0206,0.1866,0.2533,-0.2235,2880.0
Anomalia,0.0142,0.1863,0.3305,-0.2253,2880.0
Anomalia,0.0035,0.1842,0.4482,-0.0641,2880.0
Anomalia,0.013,0.1715,0.5011,0.4355,2640.0
Anomalia,0.0125,0.1178,0.1655,-0.7867,2640.0
Anomalia,0.0228,0.1617,0.0704,-0.172,2640.0
Anomalia,0.0202,0.1752,-0.0651,-0.4264,2880.0
Anomalia,0.0196,0.1904,-0.0569,-0.6024,2880.0
Anomalia,0.0029,0.2065,0.0033,-0.7681,2880.0
Anomalia,0.0026,0.1737,-0.1352,-0.1862,2880.0
Anomalia,0.0127,0.1579,-0.1758,0.4171,2880.0
Anomalia,0.0103,0.1804,0.0151,-0.0525,2880.0
Anomalia,0.0256,0.1613,0.0647,0.13,2880.0
Anomalia,0.0102,0.1803,-0.0623,-0.3924,2880.0
Anomalia,0.0058,0.1952,0.011,-0.7968,2880.0
Anomalia,0.0053,0.1615,-0.1767,-0.8215,2880.0
Anomalia,0.0011,0.1712,-0.1148,-0.9146,2880.0
Anomalia,0.0205,0.1943,-0.0364,-0.7093,2880.0
Anomalia,0.0257,0.1885,-0.1073,-0.5658,2880.0
Anomalia,0.0157,0.1943,-0.1059,-0.6859,2640.0
Anomalia,0.0102,0.1886,-0.0463,-0.6379,2640.0
Anomalia,0.0082,0.1429,-0.2382,-0.8526,2640.0
Anomalia,0.0088,0.1362,-0.1317,-0.5647,2640.0
Anomalia,0.0211,0.1408,0.2065,-0.5921,2640.0
Anomalia,0.0181,0.1384,0.3145,-0.4737,2640.0
Anomalia,0.0157,0.1511,0.2727,-0.7997,2880.0
Anomalia,0.0044,0.1553,0.2661,-1.0084,2880.0
Anomalia,0.0044,0.157,0.3293,-0.9951,2640.0
Anomalia,0.0169,0.1479,0.186,-0.752,2640.0
Anomalia,0.0125,0.1393,0.2619,-0.5781,2640.0
Anomalia,0.0189,0.1295,0.3245,-0.3028,2880.0
Anomalia,0.0078,0.1038,0.0883,-0.9913,3360.0
Anomalia,0.0089,0.1295,0.2739,-0.104,2880.0
Anomalia,0.0116,0.1296,0.0667,0.3166,2880.0
Anomalia,0.0145,0.1224,-0.0103,0.9923,2880.0
Anomalia,0.0186,0.1219,-0.0721,1.2371,2640.0
Anomalia,0.0134,0.1178,-0.3713,0.5143,2640.0
Anomalia,0.0151,0.1157,-0.3261,0.156,2640.0
Anomalia,0.0069,0.1244,-0.1525,-0.5326,2640.0
Anomalia,0.0197,0.1276,-0.244,-0.551,2640.0
Anomalia,0.0105,0.1028,-0.0905,-0.6036,3360.0
Anomalia,0.0129,0.0903,0.0602,-0.454,3360.0
Anomalia,0.016,0.0946,-0.1135,-0.352,3120.0
Anomalia,0.0041,0.107,-0.1638,-0.5758,2880.0
Anomalia,0.0189,0.1307,-0.0736,-0.6944,2880.0
Anomalia,0.0069,0.1329,0.1053,-0.7979,2880.0
Anomalia,0.0107,0.1519,0.0761,-0.8553,2640.0
Anomalia,0.0186,0.1455,0.0662,-0.6009,2640.0
Anomalia,0.0108,0.1282,0.0679,-0.2015,2640.0
Anomalia,0.0169,0.1253,0.0096,-0.035,2640.0
Anomalia,0.0079,0.1333,-0.2047,0.2713,2880.0
Anomalia,0.0058,0.129,-0.2959,0.4332,2880.0
Anomalia,0.0162,0.1352,-0.3484,0.1772,2880.0
Anomalia,0.0234,0.141,-0.3771,-0.0612,2880.0
Anomalia,0.0198,0.1094,-0.0465,-0.9116,2880.0
Anomalia,0.0166,0.1145,0.0171,-1.0768,2640.0
Anomalia,-0.0032,0.1104,-0.0564,-0.6604,2880.0
Anomalia,0.0026,0.1047,-0.4044,-0.486,2880.0
Anomalia,0.0184,0.1156,-0.25,-0.1193,3360.0
Anomalia,0.0161,0.1127,-0.2966,-0.0137,2880.0
Anomalia,0.02,0.1204,-0.3,-0.1814,2880.0
Anomalia,0.0119,0.1466,-0.0621,-0.855,2880.0
Anomalia,0.0027,0.1553,-0.0647,-0.9081,2880.0
Anomalia,0.0061,0.1503,-0.1081,-0.7051,2880.0
Anomalia,0.0124,0.138,-0.1481,-0.2944,2880.0
Anomalia,0.0182,0.1152,-0.2659,0.517,2880.0
Anomalia,0.0163,0.1162,-0.2382,0.3828,2880.0
Anomalia,0.0131,0.1326,-0.0994,-0.3151,2880.0
Anomalia,0.0107,0.1689,-0.0726,-0.6799,2880.0
Anomalia,0.0046,0.1819,0.089,-0.9799,2640.0
Anomalia,0.0084,0.1603,0.1264,-0.3951,2640.0
Anomalia,0.0192,0.1592,-0.0352,-0.2844,2640.0
Anomalia,0.0172,0.1497,0.0446,-0.6643,2640.0
Anomalia,0.0152,0.1427,0.0396,-0.5278,2880.0
Anomalia,0.0128,0.1568,0.0902,-0.9167,2880.0
Anomalia,-0.0015,0.1484,0.3554,-0.6804,2880.0
Anomalia,0.0115,0.1304,0.3781,-0.5856,2880.0
Anomalia,0.0136,0.1301,0.2197,-0.8348,3360.0
Anomalia,0.0164,0.1134,0.2118,-0.6818,3120.0
Anomalia,0.0247,0.1232,0.0357,-0.9126,3120.0
Anomalia,0.0087,0.1455,-0.073,-0.7894,2880.0
Anomalia,0.0049,0.1389,-0.0655,-0.6317,2880.0
Anomalia,0.0114,0.1439,-0.1293,-0.7907,2880.0
Anomalia,0.0125,0.1382,-0.2106,-0.5858,2880.0
Anomalia,0.0201,0.1056,-0.0375,-0.8946,2880.0
Anomalia,0.0204,0.1245,-0.1593,-0.5722,2880.0
Anomalia,0.011,0.1297,-0.0765,-0.7995,2880.0
Anomalia,0.0057,0.1316,0.0155,-0.9021,2880.0
Anomalia,0.0077,0.1318,-0.0337,-0.8951,2880.0
Anomalia,0.0149,0.1134,0.008,-0.9432,2880.0
Anomalia,0.0181,0.0997,0.0547,-0.6722,2880.0
Anomalia,0.0167,0.1083,-0.0802,-0.509,2880.0
Anomalia,0.0109,0.1274,-0.1193,-0.6053,2880.0
Anomalia,0.009,0.1182,-0.2192,-0.1419,2880.0
Anomalia,0.0107,0.1266,-0.2319,-0.5591,2640.0
Anomalia,0.0125,0.1133,-0.3229,-0.1585,2640.0
Anomalia,0.013,0.0916,-0.2513,-0.6038,2640.0
Anomalia,0.0107,0.0939,-0.1402,-0.7882,2640.0
Anomalia,0.0113,0.0816,-0.0158,-0.6455,2640.0
Anomalia,0.0189,0.0939,0.2611,-0.1926,3120.0
Anomalia,0.0176,0.1155,0.1011,-0.3047,2640.0
Anomalia,0.0145,0.1255,0.1054,-0.6889,2640.0
Anomalia,0.0154,0.1386,0.0346,-1.0805,2640.0
Anomalia,0.0111,0.1317,0.0684,-0.9468,2640.0
Anomalia,0.0132,0.1107,0.1025,-0.6611,2640.0
Anomalia,0.0129,0.1223,0.0026,-0.702,3360.0
Anomalia,0.0192,0.1111,-0.1035,-0.3474,2880.0
Anomalia,0.0069,0.1099,-0.1571,-0.4328,3360.0
Anomalia,0.0164,0.117,-0.2701,-0.6472,3360.0
Anomalia,0.0137,0.1027,-0.2849,-0.9319,3360.0
Anomalia,0.0057,0.103,-0.1055,-1.0472,3120.0
Anomalia,0.0151,0.1023,-0.0567,-0.9354,3120.0
Anomalia,0.0089,0.0912,-0.0282,-0.5572,2880.0
Anomalia,0.0166,0.0799,-0.0208,-0.2132,2880.0
Anomalia,0.0192,0.0749,-0.0101,0.3054,3600.0
Anomalia,0.0139,0.0793,-0.2707,-0.0094,3360.0
Anomalia,0.0109,0.0934,-0.4,0.1427,2880.0
Anomalia,0.0157,0.1507,0.1396,0.5788,2880.0
Anomalia,0.0192,0.2006,0.2226,-0.3285,2880.0
Anomalia,0.0207,0.2229,0.0679,-0.5796,2640.0
Anomalia,0.0195,0.2533,0.0115,-1.0129,2640.0
Anomalia,0.0098,0.2457,0.0533,-0.954,2880.0
Anomalia,0.0037,0.2366,-0.056,-0.9559,2880.0
Anomalia,0.0107,0.2201,-0.08,-0.8806,2880.0
Anomalia,0.0232,0.2022,-0.0499,-0.896,2880.0
Anomalia,0.0223,0.1901,-0.0047,-0.7908,2880.0
Anomalia,0.0211,0.155,0.2732,-0.6734,2880.0
Anomalia,0.0104,0.139,0.5091,0.114,2880.0
Anomalia,0.004,0.1145,0.2067,-0.3154,2880.0
Anomalia,0.0058,0.0937,0.173,-0.214,2880.0
Anomalia,0.0159,0.0975,0.1439,-0.1819,2640.0
Anomalia,0.026,0.1111,-0.1113,-0.5297,3360.0
Anomalia,0.0168,0.109,-0.0215,-0.6347,3360.0
Anomalia,0.0209,0.1122,0.0077,-0.8377,3360.0
Anomalia,0.0092,0.1214,-0.1298,-0.5339,3360.0
Anomalia,0.0104,0.1303,-0.0897,-0.3671,3360.0
Anomalia,0.0147,0.1318,-0.1371,-0.3795,2880.0
Anomalia,0.0149,0.1234,-0.2439,0.1565,2880.0
Anomalia,0.0233,0.1115,-0.1975,0.3266,3360.0
Anomalia,0.0113,0.1233,-0.452,-0.158,3120.0
Anomalia,0.0147,0.1276,-0.4262,-0.267,2880.0
Anomalia,0.0076,0.1541,-0.2424,-0.9329,2880.0
Anomalia,0.014,0.1581,-0.2116,-0.9357,2880.0
Anomalia,0.0209,0.1456,-0.1137,-0.91,3120.0
Anomalia,0.022,0.1401,-0.1613,-0.6358,2880.0
Anomalia,0.0214,0.1133,0.1211,-0.4996,3120.0
Anomalia,0.0013,0.1047,0.1205,-0.4088,2640.0
Anomalia,0.0063,0.1041,0.2587,-0.0704,3120.0
Anomalia,0.013,0.1023,0.3471,-0.1661,3360.0
Anomalia,0.0161,0.1315,-0.0438,-0.0433,3360.0
Anomalia,0.0258,0.1331,-0.1297,-0.0904,2640.0
Anomalia,0.0272,0.1414,-0.0287,-0.2298,2640.0
Anomalia,0.0045,0.1493,0.085,-0.4853,2640.0
Anomalia,0.0119,0.1313,0.1351,-0.4374,2640.0
Anomalia,0.0087,0.1342,0.1102,-0.5493,2880.0
Anomalia,0.0116,0.1183,-0.2424,-0.5101,2880.0
Anomalia,0.0237,0.1003,-0.0611,-0.6902,2640.0
Anomalia,0.0125,0.1004,-0.1619,-0.5446,3360.0
Anomalia,0.0142,0.0994,-0.1089,-0.5626,3360.0
Anomalia,0.0062,0.0941,-0.1777,-0.4902,3360.0
Anomalia,0.014,0.097,-0.3211,-0.4742,2880.0
Anomalia,0.0168,0.0984,-0.1877,-0.7959,2400.0
Anomalia,0.0179,0.0944,-0.2146,-0.704,3120.0
Anomalia,0.0162,0.133,-0.3077,0.0629,3120.0
Anomalia,0.0092,0.1401,-0.2173,-0.2712,3120.0
Anomalia,0.0188,0.1424,-0.2576,-0.1983,3360.0
Anomalia,0.0178,0.1566,-0.1527,-0.6896,3360.0
Anomalia,0.0141,0.1416,0.0101,-0.8958,2640.0
Anomalia,0.0148,0.1513,0.1122,-1.0368,2640.0
Anomalia,0.0182,0.1491,0.0456,-0.9581,2640.0
Anomalia,0.0107,0.1352,0.103,-0.7246,2640.0
Anomalia,0.0156,0.1302,0.1087,-0.71,3360.0
Anomalia,0.0217,0.1264,0.358,-0.4461,2880.0
Anomalia,0.0045,0.1453,0.3398,-0.4016,2880.0
Anomalia,0.0148,0.1539,0.2931,-0.6931,3120.0
Anomalia,0.0186,0.1454,0.3001,-0.3874,3120.0
Anomalia,0.0047,0.1397,0.1031,-0.1539,3360.0
Anomalia,0.0089,0.1328,0.0523,-0.4593,2880.0
Anomalia,0.0176,0.1336,-0.0267,-0.3246,2640.0
Anomalia,0.0167,0.1433,0.0448,-0.6915,2640.0
Anomalia,0.0257,0.1325,0.1118,-0.6777,2640.0
Anomalia,0.0156,0.1196,0.2798,-0.4864,2640.0
Anomalia,0.007,0.1362,0.1916,-0.6942,2640.0
Anomalia,0.0154,0.1393,0.1677,-0.6906,2640.0
Anomalia,0.0093,0.156,0.1341,-1.1427,2640.0
Anomalia,0.0289,0.1682,0.0288,-1.1597,2640.0
Anomalia,0.0168,0.1457,0.2203,-0.8293,2880.0
Anomalia,0.0064,0.1338,0.275,-0.5009,2640.0
Anomalia,0.0098,0.1158,0.4906,0.2295,2640.0
Anomalia,0.005,0.0833,0.0926,-0.6121,3120.0
Anomalia,0.0204,0.0752,0.0511,-0.3079,3120.0
Anomalia,0.0198,0.0729,-0.3846,-0.057,3120.0
Anomalia,0.0233,0.0775,-0.4263,0.1957,3120.0
Anomalia,0.0139,0.0905,-0.6033,0.0262,3360.0
Anomalia,0.0053,0.0888,-0.3976,-0.0937,3360.0
Anomalia,0.0093,0.0867,-0.2856,0.0758,2640.0
Anomalia,0.0165,0.085,-0.3679,0.2277,3120.0
Anomalia,0.0237,0.0769,0.2247,-0.7251,3600.0
Anomalia,0.0281,0.0973,-0.0584,-0.704,3120.0
Anomalia,0.0176,0.1154,-0.1876,-0.8582,2880.0
Anomalia,0.0045,0.1113,0.033,-0.78,2880.0
Anomalia,0.0034,0.1204,0.1231,-0.8483,2640.0
Anomalia,0.011,0.1269,0.1506,-0.9306,3120.0
Anomalia,0.0137,0.1123,0.3217,-0.7165,2880.0
Anomalia,0.0249,0.1145,0.1016,-0.7772,2880.0
Anomalia,0.024,0.1121,-0.0828,-0.4338,2880.0
Anomalia,-0.0008,0.1437,-0.5725,0.3394,2880.0
Anomalia,0.0179,0.1819,-0.0785,-0.1323,2880.0
Anomalia,0.0045,0.1861,0.0682,-0.3493,2640.0
Anomalia,0.0112,0.1782,-0.008,0.0322,2640.0
Anomalia,0.0332,0.1464,0.3678,0.9262,2640.0
Anomalia,0.0115,0.1009,-0.3991,-0.3621,2880.0
Anomalia,0.0147,0.1101,-0.3634,-0.2576,2880.0
Anomalia,0.0046,0.1596,-0.0738,-0.4443,2880.0
Anomalia,0.0061,0.1607,-0.0511,-0.4621,2880.0
Anomalia,0.0219,0.1639,-0.1765,-0.4292,2640.0
Anomalia,0.0302,0.2245,0.0702,-0.2041,2640.0
Anomalia,0.0256,0.214,0.0359,0.1689,2880.0
Anomalia,0.0132,0.2112,0.1673,0.2805,2880.0
Anomalia,0.004,0.2063,0.2644,0.5594,2880.0
Anomalia,0.0044,0.1269,-0.6396,0.5342,2880.0
Anomalia,0.0204,0.0993,0.0338,-0.8528,3120.0
Anomalia,0.0226,0.1408,-0.2124,0.1441,3120.0
Anomalia,0.0209,0.1491,-0.208,-0.2921,2880.0
Anomalia,0.015,0.1722,-0.111,-0.9081,2880.0
Anomalia,0.0034,0.1698,0.0157,-0.8428,2880.0
Anomalia,0.0079,0.1342,-0.0501,-0.553,3120.0
Anomalia,0.0123,0.1258,-0.0633,-0.2186,3120.0
Anomalia,0.019,0.0834,-0.3072,-0.1909,3120.0
Anomalia,0.0227,0.0727,0.0163,-0.1676,2400.0
Anomalia,0.0144,0.0756,-0.0042,0.0021,2880.0
Anomalia,0.0121,0.1054,-0.1404,1.2823,2640.0
Anomalia,0.0096,0.115,0.002,0.3259,2880.0
Anomalia,0.0117,0.1223,-0.0506,-0.2284,2880.0
Anomalia,0.0214,0.1613,0.0508,-0.1875,3120.0
Anomalia,0.0171,0.16,0.0764,-0.0488,3120.0
Anomalia,0.0151,0.1564,0.1147,0.1507,3360.0
Anomalia,0.0174,0.1664,0.1094,-0.2913,3360.0
Anomalia,0.0014,0.1261,0.1766,0.0896,3360.0
Anomalia,0.019,0.1123,0.3045,-0.5287,3360.0
Anomalia,0.0143,0.1252,0.2732,-0.8819,3360.0
Anomalia,0.0159,0.1121,0.2414,-0.8199,2640.0
Anomalia,0.0222,0.1183,-0.0434,-0.849,3360.0
Anomalia,0.0117,0.1221,-0.1144,-0.9338,2880.0
Anomalia,0.0153,0.1114,-0.3054,-0.6323,2880.0
Anomalia,0.0137,0.1081,-0.3396,-0.5661,2880.0
Anomalia,0.0179,0.1139,-0.2495,-0.8435,2880.0
Anomalia,0.0164,0.1044,-0.1741,-1.013,2880.0
Anomalia,0.0078,0.1042,-0.0153,-1.0182,2880.0
Anomalia,0.0048,0.1021,0.0176,-0.9446,3120.0
Anomalia,0.0143,0.0899,-0.0992,-0.6652,2400.0
Anomalia,0.0099,0.0866,-0.0692,-0.484,3360.0
Anomalia,0.0261,0.0877,-0.1176,-0.3693,2880.0
Anomalia,0.0124,0.0912,0.0142,-0.6565,2880.0
Anomalia,0.0036,0.1013,0.3007,-0.4637,2640.0
Anomalia,0.01,0.0993,0.2067,-0.5466,2640.0
Anomalia,0.0058,0.0926,0.2177,-0.2861,2640.0
Anomalia,0.0236,0.0881,0.0577,0.0234,2640.0
Anomalia,0.0212,0.1095,-0.4545,0.7243,3360.0
Anomalia,0.0206,0.1494,-0.1206,-0.2098,2880.0
Anomalia,0.0127,0.1834,-0.0527,-0.865,2880.0
Anomalia,0.0113,0.1928,-0.0357,-1.1317,2880.0
Anomalia,0.0103,0.1723,0.0291,-0.5722,2880.0
Anomalia,0.0089,0.147,-0.0564,0.0046,2880.0
Anomalia,0.019,0.1292,0.1511,-0.16,2880.0
Anomalia,0.009,0.1494,0.031,-0.3825,2640.0
Anomalia,0.0107,0.1689,-0.0283,-1.0423,2640.0
Anomalia,0.0039,0.1657,0.0274,-0.9705,2880.0
Anomalia,0.0102,0.1552,-0.1715,-0.9162,2640.0
